inputName,size,a[size][size]
values_25,10,"[[2703272903590572055, 390495945496621693, 3399193672416547483, 3081967664885451894, -2830613279946520789, -8946264959345089494, 6802063490362809108, -1457956348387308970, 4309002899943319999, -6856931440601390457],[-6356821741436501833, 5888453117558019106, -6921503117360975506, -5411106513152004324, -7333364144651547907, -6208238079797154652, 3386533985280617956, 2571385043310019219, 8976850107512414497, -8485159309573878829],[6564044140915037361, 2681994401593279302, 6509383064185855169, 768279723594195868, 217715298427356132, -56625589841046080, -1974634818009081122, -5861383581676974817, 4214892294722002256, 2641905604888136076],[509161335513666357, -477270753587110441, -6047393970160545634, -2668330866641380431, -3097534115033881739, 4178637075130041798, 5931865862515151622, 6056971913264437695, -4868715519174163584, -2791104062199093082],[2019891980739206895, 8176685776005511766, 8672352973625365538, -3286504482856230938, 4293244176334317130, -4284375336833915098, -163774683214387963, -4413705705044890107, 3037960129181118015, -8621988266594527365],[3294551467292490697, -1309367890224356504, -3370910887180529668, -428737814627361459, 6553459487233699831, -3326953667464279694, -5800480168628315258, -3743683914705040531, 7037547054386029983, -3403648002883531160],[-7909920235757082193, -7725486056259514063, 1030583101798716754, -183156642779994648, -2885858314661661456, -8156107589257650860, 2555675962780310771, 2448430368173588205, -8683339195608547104, 7061064890208066007],[-2745288030705718478, -1996974900763149546, 5019723218375810108, -398838442440918232, -4676534477938994025, -5118484610527841217, -5804637591328574047, 4071100141615947712, -3274632807336527965, 5448222189804345578],[-8065808139270135018, -250747604399099284, -7018850063662365672, -7194169590571436577, 1872848709978006518, 7847997776281515890, -8252277207423030521, 1457201070428873459, 849369974686464974, -1056054786313423462],[-2722119977820209841, -5919798956529825959, -2357420890973601450, 1004268105865750616, 3233872368039559347, -1659282673740159231, 4760296305161743572, -393169084233335335, 6636316175443129675, -1315693358578015960]]"
values_26,15,"[[5737255156799176800, -2418295052483730754, 7577883426537572382, 6870656568433192655, 7044735192416229215, -6331997848543613113, -926626465056890474, -8089295467673856747, 8940581739117644394, 8065865606666811128, 2395837885970164053, -2100651866877433785, -2998587424695005402, -730743822546161973, -5743956893695933045],[41657248945056043, 38792244061081727, -4263566036283840726, -6179265117940449011, -7076782280713064834, 2925096681184498899, -4903254900855713503, 3880717004644086486, 3446086912145516558, -8263414186254630647, 2490897906969924886, 6754731605106836759, 8352639645747135107, -4856651963888112579, -3983401454897725489],[2899966486942397969, -1044385501385756307, 8163365653141871809, 6956403922601201859, -5402817696382744727, -6795285418412094979, 8640374411615532314, 7680308585188617755, -3575738092943431232, -3657809014769705989, 2882709110458681998, -6671723006482379046, -6916647695146505012, 3212435740570215145, 7513291280026044830],[7444902072901781825, -7970000287867194637, 23159222384691947, -8868860269114663579, 7939104366901936623, 8748478316767858715, -7862887391105224082, 4652172199236182474, -5517516465389806615, 3507042450364124837, 2686651859869555718, 2167010020303154819, -4262754693751238074, 8683370508278958804, -1120525323763955578],[-1914207471302837238, 8346227531824361414, 4545460562816133579, -1805463941664485552, -4017436673103745511, 7779195642338554934, 3881852476015037827, 8506625994377944043, 3033731255331972408, -6347117101117744480, -8923557606454490171, -7700446644022269237, -2218216599879654519, -4442224037582263598, 2195287198510439740],[345781446533767790, -2408302781414081082, 5534791572379328101, -3337031653245803226, -3692622285066828428, 4615923742050657978, -1078789428131846183, 9093867523169361930, -4984454597914154311, -3728123885173844703, -9150645734285557006, 7834770215691613528, 880980968922540033, 7942422945387111578, 4201565203340006074],[-6394761205995133371, -8366239677714943216, 6218832620627705217, 5082426563941129564, -4724410077666714555, 6648916445073657201, 8603028900171561964, -2824700899531427910, -6088548314199678254, -2419926885087792934, 7344178101642195531, -5923136469718708767, -8332132221243926137, -6131033993823502152, -1297973544261422637],[318318374681264035, -3872738706054091258, 8807283702649406771, 8794931016645405363, 1983201873939657584, 3005309446786854239, 6585436934018759992, 7723190110173777550, -6768291842874047559, -2857087871815151518, 3314765857995664744, -7780329237360385793, -4574018591213235853, 6558870514484531476, 6080546127861750933],[-8312636953876944379, -4204291268997545252, 9214021253216360084, -7044589452266058525, -883845728589549504, -1298709556968072622, -7953116047774495709, -3223500960024874393, 3465222510129592638, -8619135812442850300, -2270528343988716880, 9056099970056993147, -7158841836811888471, -3046806470468656955, -5503425239562147350],[-7045365386986729738, -6988251015374653110, 3133377804834639038, -9218288017822507403, -268820012836035130, -6807270387378132054, -5605651569824011330, 6296642743334323405, -7053025879904443480, 2765492189757332969, -5068339802589411731, 4820182611795671574, 5448699326189578542, -307461931331707547, -4141778110944722494],[4985075503323234145, -113090288834578290, -789409745958004807, 5028755846774423607, -4934979580985479315, 8127219685543510411, -1228587181411386298, 2552241027111642909, -4161131574954749008, -1371187069559503756, 616621056201486920, -5729982000408684042, 1732212482692043487, 4869011324715498849, 1541755580122180081],[-6224025937070191976, 7090400318347108507, -4386719276834089173, 6857050896734669091, -6003360704313459694, -501085170711858533, -4726326946481764416, -9033172234114996402, 6513011366105253517, -9105211798299592258, 2958470473752259617, -1113469750882156706, -5813131942466742618, 8089806900344287713, 5857220243278787507],[-915666794699508078, 1047015446194187064, 4200883612325472138, 4007522974128576180, -2386844393865597112, 5220999368611651753, -5158066637707691130, 6709168144571547202, -5368344643787843136, -8414126780135322691, -3242009057739980471, -4844321257813712509, -7867184082468808849, -5215811599115764603, -4610021154295255567],[1282493620277733368, 8867282813693738237, -3864970498859902812, -5854438400028044332, 2739654436495866673, -100799101537423006, 4844232949364692777, -8987558016979981372, 7134031606559026846, 203107411031404053, -9174208387690115835, 3527013700601053224, -422332428805229140, 319093979225317178, 6924060236577212077],[-7623899409627112594, 42984061537120657, -7082577047452122920, 7667573238036782181, -3120072024141601872, 194346580611212525, 1810264026038574406, 3161294653412646232, 5909668634433269770, -7628928359831305731, 5937521090901134886, 7788329704399502150, 7640234157121278296, -8891244471197172459, -7447340653261308386]]"
values_48,12,"[[-2225455740606685225, 5884102795719165421, 2684174076270334928, -7917038583196909972, 5187535983858427452, -1613433907967515207, 897838956005776670, -7371101023321272366, 2952405044698959583, -5434941728898274790, -1121165911560614021, 7723294818677668360],[9198888565597350995, -4446008630721985815, 7229804121613485393, -6762881863250405838, -4326756346066434255, 227540216127399952, -8032440436478672775, 8457208698443325161, 7507962994513027317, 6747652485864267944, -8791470657310627894, 2033625318810842860],[2117669399291298440, 2237972101096561128, -189276811463378600, -5818471830429893519, -5398127619929310014, 4891590715550516342, -941689294036889104, 2024928875855936063, 1731522588755260091, -302802412759297680, 8576494919581047830, 3313758531874240489],[-4231907010883770017, -5786848887680860840, -4061780016539839478, -1152089939609498691, 8393434472458825196, -2860263470724992001, -3878642136518201569, -551921106151360120, 3458131136764607905, 2817541718564260791, 2206855477578599440, -5184961101208611983],[-7417880694129297216, -4658356923492961999, -7392329748753270060, -6153644697668281337, 2511223592970061210, -941712527411404290, -2546989043449977152, -3141068911113868275, 1619817432395508680, 497413008592547538, -1643344059031885977, -3289496016018555578],[3628507901550647583, -3826077177329646523, -6403798963787650615, 5922866171397850165, 2924478532860245100, 5399518663828177737, 4336510972814284097, -6749994858927662319, 2125651714134095469, 1657356130939248394, 563210967926345203, 3198824336549306212],[-8471921994157880772, 7166191179699968016, -4387259418749233917, -198450019545034593, -1311685757819729701, 4505062539957867196, 2817557693206004345, 8809512884040845476, -269625904094132457, -4814048322615638845, -8588062852881949293, -4406631151129931103],[334276752998404583, -7716136435897768259, 7061279916942048900, -3465342437409951425, 3698529339289132496, -5547521073579101348, -9005676098775590538, 8247739785378925319, 2759648565857179395, -4313966287202380860, 3391143553711752886, 6721629109609159595],[5349493401655940112, -3171148240845391096, 4895896896520909108, -4475688253618085183, 3300327652346618566, 3511091802953416393, 7642486905532868041, 1942496107219256593, 3689212835886953851, 1443940658081765519, -1100934352978664715, 2468992720045949705],[2079246670664088396, -6299595738292163162, -7687325145058185561, 2835916924074707543, -2625719243979545184, -5648424251308985352, 8430809585389823575, -1806103091112523720, 5255599512758970776, 4444429173863794437, 8711096340899227919, -8175818277399846281],[-5092138232133321376, -6480644526898842292, 5575853146234179844, 3546015864314417092, 5036958475429583737, 7247164549418877878, -7936093076160400570, -706374190780138436, 3858026623149475412, 3907784608106035738, 3978467238997748091, 3247760655883451774],[4976727533631330404, -7883324621315421416, -4352896335529508374, 4543610428809916967, 6468323606946176872, 6719508746521981855, 3488628529694851083, -527577233409664994, -686704866994424841, -5933703192097725111, 228780457113754085, 7615433155330076573]]"
values_71,5,"[[8717036464177715521, 5360912013145547406, -501149486793336330, 5781874052138973927, 225138831786096486],[701744887213180007, 1479906601253234998, -1437565552364690258, -4602741986446193056, -3965047621546854990],[-6526866859526801106, 1334151708910410005, -3898851436608162320, 6988939704730142239, 6372798420170117555],[-3186338194934400660, 8631416833458827830, 2700206706634208535, -6630435685794814236, 5843191984940762133],[-4749695345117318751, 4546339551168801282, 5447029543124187282, -1204061663979868958, -1597531651347893102]]"
values_76,6,"[[-2929368443303381201, 2992369673494129741, -3920433654841661043, -1018957315080880299, 2889679793317627536, -7914371375740504748],[1342254129653888493, -4827526180795512990, 5959883122020193110, -105772878188119459, 1897243424324382211, -850362989737496954],[-1121111937357791803, 299305399554594951, -3390593019082195504, 2359667949221056302, -7820690227525618068, 7058492905375599498],[-6072994113815588557, -9135956958166494876, -2895052604262246289, 4806075621564463305, 1192030341169897045, 5707528963459981446],[-8265398852749910014, -1482376060684552110, -6376848300529383407, -6694359159847880205, 8910967333716978419, -311133525274411495],[5425568006908136566, -6532267189228315427, -4745338394462194279, 6660980971662678435, -927812164992354976, 4863373415502243023]]"
values_7,13,"[[4110948417748934116, -8975122944159660086, -2269103762264036626, -2438896432502696653, -2758200638538263410, -8808042347380195101, -5018501297544666594, 7443311679117960189, -9163915446889557016, -5934542194185957967, 2030923761952468129, 2159877789986639776, 5728043009661186969],[4232301721841312232, -5165231035353988144, 4446885913533232306, 1951811824938454214, 5728495157690787930, 2420108880000428644, -3565203001306202419, 7274316269473420774, 2969351974696104049, -9014368947985775395, 578908462624907293, -2809698495302281098, -7873301456784881387],[-7295959004721161485, 8859851976549015299, -6104884369594220259, -5081291675944694249, -6937484793081041828, 1130197894331315574, -5530943554974723735, 1454732396022369496, -658601742407584667, -5802832878560830432, -7471076491997424944, 798936869702001638, -8955872595955981937],[5814179053413552326, 4031423744633649341, 2205613174803139495, -7861916323264613700, -8849609328632450228, 1067314686226558558, -5376633978921654133, -1669728612820375487, -623531820826745511, 200696249022918, 2339967110620106854, -4552987764546174789, 2636528493955578920],[-6166903269078547270, -2427033541470173435, 539402504167071550, -5697426314476955, 8682516703068706923, 392214628591041636, -4219901460481648635, 3257250897310366207, -547529517204859855, 119087430099621029, 5585541323076229534, 2854694749265810713, -4497804551619660782],[5959969639613879338, -3330303854157579052, -402765333708915552, -3511599985460669535, 1917248057560690132, 5640998973406428823, -5053084758577092726, 2264413229780337697, 4857165084805249128, -4437568582041596926, -8146456146596632672, 3144308595344040827, 2054586574520442508],[-34545283805217010, 2684506497718338794, -7090412927342857697, 2321769258066653720, -2123269694349194055, -8145047294557897183, 5474253285820787697, 3966565115361845513, 4904835878706344959, -9031550748793132935, -3056513186842282951, -6241525554063848065, 1331426885727877669],[-5814458434181777972, -3828016687592424253, -5192437632242073517, 1065816710235278515, 1753673476719775543, -8895923576216062196, 1439959427895242853, -2696064302708630829, 2761221263126918801, 4128946368252600615, 8359731483850616828, 393829892698359182, 3581466652391082244],[2015326734198779596, -2273808906333677204, -2026603639712710762, -8193852311140108069, -2019857535223512397, -2628933004045842610, -8481702267050129609, -5338384426883797221, -3129727647611537074, 8961686041874558480, 2786197081161300805, -6421527851781691062, 7888288925893621690],[-5095190348695794776, -5633012513115353823, 2855617566927731593, 4844753990435256083, 7594789570034517332, 4998806313041677621, -4430643782606488234, 2667583664109412465, 3604508986480967456, 191542951038815714, -780950302451904756, -6747083971871640469, -8273394432534393432],[1390131325093795360, 5771767708673465792, -6997945352093381149, 4491681358058044725, -7327271030162513801, -333645140698430228, 2154382826218011288, -4284527204831192835, -2080103968572937482, 3389339850103179635, -4311946941170197094, -1104567997959009115, 3862894894352239878],[1075365131319342428, -4089434135051150167, -4125928056498101118, 5664322561773914071, 6874127422194588406, 4470769843852934443, 1048225342184744545, -3248608507157037630, 2829089037053421895, -7894427329086775703, -2597462856340214419, 4274823189406119814, 3724798513481694726],[-8473896261551983591, -7569621480058797572, 5158846465308803940, 4094098813035093147, -5721280095052717544, -4316593888271989628, -2462725368728260101, -3344402167946394751, -1969090011377961669, -5553692030033219115, 5473496346104484963, 2338969101223346841, 358430288751986326]]"
values_50,11,"[[5456355530220398337, -9092697455580148045, -7170286985197935055, -4797563483906587124, 7404763767492066314, -7180879000509884092, -936759570151137855, 7654794316852269640, -1395788304512407185, -2415078575751228103, -7560018180977642634],[-3573930387196555365, 5561536780951507696, 5818083872292441141, 4283063312207142214, -1691297804644015862, 4716425485030576234, 3023508167858293145, 2619384502748706008, -249687879502644840, -7072495033302716013, -7443313100585962388],[8827616139710254721, 8527145211835597601, -3099914572516700056, 242331956637118584, 3336789418404412172, 5363675928999235869, -3955864799904460719, 8332548198317198730, -6450841879728311746, 5302354766996408295, -1033049047355471948],[8600863687336103009, -908196763793810135, -8114810690651423171, -1884195095753822477, 33107148525792585, 2426985728702895082, -8568254856300915595, -6482754085658502775, -8704668481911177168, 2170217006262621500, -5227095673410684008],[-8348432712396066319, 7661609400532381001, 4282345592243287806, -8677543429600865088, 7702747725317215849, -5486849583223479352, 2617088507270402335, -4774683100823082945, 5162429926154621324, 7475763537683856708, 4382930202490123489],[-5517429504809388455, 775718515202925643, 8529798881497972087, 3472680653453110864, 8215563051614449863, -85735648719509437, -6313655524899732153, 502200229927134000, -7286046191854083007, 4814476630983280881, 6069294390776881876],[-7786458246104720406, 1371498849719141956, 2752275677893352125, 1826832518633425813, 7310225825263886112, -8899945329685193995, 5969022438892382718, -8290788340511483276, -4605558806368524892, -5227153465278919830, -6992808287950286414],[8632472030560510016, 2343535372167263667, 8000196692086171097, -206842879816783648, -57616187460865804, 6197163115893316272, 1028500855754550824, -6035742249241699851, -9160328589554486515, 3432812722684664590, 1407580003942873587],[6454261037082068721, 1143869979668700122, -6280698988012415534, 532120779141364584, 4272000031996134310, 5864930614435820938, 2371393064594072351, 3071834848351559669, -856818315467881172, -6182793629500097371, 7910079187072477868],[1661069008920557115, 1739271188489368670, 8264868661170912761, 4451872755897154736, -2234825781892455212, -7815946140773933898, -7061957065656335245, 7386504110435905598, -7607583876271056783, -56437704517944272, -7855561815901128467],[-1063455047512340603, -6623457768979672814, 4631726506779924817, -8334950603477588521, 538505775246847875, -598463415254264233, 7157246377769719532, -3271590260630540208, 4767852184926919464, 559643508630976839, -7782576327870829347]]"
values_22,5,"[[-981168762116740801, 1623145574885229683, -8982079345019160520, -7213892991269883273, 5457535518700406991],[-2937803970918709052, -3861372882044132797, 8332295000267936484, -7894921183214644233, -3866638404091386479],[1977979469604046964, 140447691308753952, 1837469980106195139, -8556356800095299900, -3022714592245040858],[4549782222849707407, -8832934212433591274, 7935638737101026890, -2337611602187467931, 7244808167686413165],[7454040330590777908, -7684039902068402589, -7491664456943503843, 1680719377674300255, -1777580780588170574]]"
values_4,15,"[[-6550133836192016032, -2587830687010230360, 4354235735785472517, 9007609490493525713, -7382259190718485241, 357880250719588035, 3022267384766620183, 4963357306458678439, -3743637479751338390, 2832789257625202113, -7605136603236128811, 2389116696295567334, -4689416287268643229, -1862721110109517273, 9173140308387449834],[2472902758529286181, -2452793640841756205, -2666407306558467207, -2689065077400931227, -91245338430395951, 7535616776440271382, 3222962836647540683, 3024967803444892413, -7315839074629648418, -8124910272792967741, -3854638534159740184, 72523880418207887, -1354909704837879825, 1159290229692908883, 5659425845712966981],[-9128808710408613619, 4673934576058415031, 1874315313071874191, 2648954910383762282, 935421624689178506, 4052538287943967, 1032878507976480157, 1119816211942032614, 969093206994467532, 3187644879677048304, -2720261319401799141, 4893768979404923255, 8233861616822769039, 4543311144046571028, -690779892474686920],[3799658878471217836, -1999397491745860480, -869745177456818209, 3212611005688544659, 8606646746938944729, -6466874931334489061, 5945492917216285152, -5328685987589337966, -8642023849816701553, -7676809286864502525, -3390712570478736167, 1519457896171110436, -7966295149196152304, -6391806151550530995, 4177932698975963126],[-7760331000840706581, 6235266691549086455, -5491511870563708766, -7313660115792040915, -234200165841856769, -7297208047862561760, 1306967213151906311, 7050535503961733271, -6303863001389861847, -7251427003214933343, -557340890871310754, -2391098726620127384, 6600817249836186649, 4027567359141386981, -3259098330769699574],[7183516449952972714, 8575761278980322874, -304324842368516124, -6083602511409757212, 9063802934195719233, -3306163306221846646, -3309343787456866323, 2491571232695034300, -3512264688604740038, -389057581630230864, 3890737872375044529, -2540550179956299751, 565026812651696097, -5548315054126137413, 1031328064707102937],[-7899414423838392118, -8300290287426948683, -1357204349240193872, 549690325549116541, -1930428530983096242, -8837010878656112426, -6455964804561772111, 6583548975981824181, -5544593129204201954, -2603879555746982737, 1204083982058962988, 6976483009557633883, -3170968813129696039, -33884175433083833, -8525846242375702700],[116779825220282048, 1661753062738618533, -7314422260881903487, 2766185203177121458, -8340024158669898009, -2214826688403960916, -3949836253915560762, -6318400078026460346, 8524457008474873913, 7881028099987675492, 5629708167747664703, -891601300391938755, 3135840868211711956, 1859630896181391679, 6130173016154698809],[3128964503423472419, 1915686045490949406, -2705157897815556123, -4593712313192956785, -1841473340398887275, -3431842096109679025, -8061574456101314576, 2041087076293894757, -1485351779356118743, -4503037158759465122, -3236903139838465452, 3947088360037443119, 1193390211984094480, 8111615951069460297, 1942131082787209655],[73027113430061577, -8546085674376338946, 9183752979521008134, -8989740448292020579, 7941095227788990572, -6237298685461066519, 6469424055828349473, 7502345575532827460, 955684069731576201, 8335704821973770155, -8379354673932593454, -9043199640223609565, 53177996582558937, -8791599778270887281, 2352428209561716674],[5696238310599219802, -541439995147376532, -667831566169245989, 1919184432958425958, -6374415508807646184, 2287883793226167212, -7184916828724341032, 5037983734509453588, -2571917502166644352, 3794725754519362216, 6237765860973208105, -7237389184481370349, -5077102180242006822, 2410266601019913745, 8708372708075065004],[1985635216405543733, -5016406718162761889, -5341078860225963013, -4117915701262361948, -8533358910087728931, 4811786798913694439, -210076140331259563, -7637880975269654459, 7689050974361377419, -8466584071432661660, -3606088559500131984, -5069748945189105454, -9175393916624072212, 7542801474479835004, 455525250731873688],[1285242253688569915, 2255141676441462095, 8925947909053127423, 4133909487127405215, 914779450555762039, 6991839564629139403, -2042500098331968273, 8790825853396492266, -4772707773629351966, 1110400181671338580, 4613607507682385058, -3100550715875929860, -6109900419677560778, -5258471748368113227, -2397828901304826678],[-8142750483393499954, -4165376106545335777, 7149810165468257778, 2736817201491741406, 7359205932356380788, -2950632771786872987, 791503389808673375, -1831731224989192555, 569698627802196866, 8462288959933466679, 5955499022879222064, 2765729511990907580, 5593150330807008524, -2762735098771665423, 8906352702995479975],[3659229905715320296, 859838681191820587, -8408278339047353870, 7762331288482868841, 9117301287627047236, -5594814374445163047, 6054035890812546500, 4456368132915580050, -5710275869310168048, -2026870949048994520, -1692075677244986217, 1874850802141789332, 508645417506986625, -140793151792610053, -8526950840971685056]]"
values_32,5,"[[3375875122332599842, -6800111600160916987, 5969961162352711001, -5128628018654289620, -3465129367307778224],[8963997437245600356, 6637571616328925780, -7928137352498116250, -3952906057935829415, -8602110156389291713],[-8424496695073967841, -71316673755844411, -5855343879290360174, 7157903127752985786, -4909899201729550561],[6368539687723446865, 6367543405468477933, 596305690618671347, -4196027136849903859, -6547198585626169147],[-2155681808467935781, 8721720377457198970, 3175114501259833054, 2761142311026148214, -45997105003579548]]"
values_77,6,"[[3612885243198318396, 8785327107331178606, 3663388804216521487, 531655716695107099, 8226150658661137190, -2370119565033408468],[395121694006894151, 271927303297017662, 8647627363136152989, 5359398303612635780, 7733312801245372357, 8630012466503157862],[-8030304324835784666, -6696359363557757176, 109642524868022968, -2791471839428594250, -5832635922247368176, -6877251438362797097],[-747689191377351552, 3061911689068558161, -1834482668506269598, -6338142325194805851, 2146971833853057368, 586301713458265154],[5581044725266175251, -6036899038677583764, 867202303388361909, 4423348748933137590, 535727663300914814, -5863871744320300052],[2274177898077252752, 2136675787482833595, -9167655011257712441, 677942457600004885, 6417194620687391967, 7900355727677979909]]"
values_91,13,"[[5498146144268137005, 5243676181945500950, 7468097541587413241, 2871059352985452935, 9048796998531566548, -4740863274752339086, -4807691319456044418, -5354885459629002659, -4405248735372248861, -1907570432239653874, -6058798870031149482, -8560335728047919999, 618797524739106793],[8755887705660478988, 8229928725437027624, -7619049657745726246, -7432609823751016188, -3746929069892563924, -8067182340811007263, -4472864865463437430, 7717983455968047869, 6501073025550825589, 1846424264607707563, 8946524548723261028, 6342460331295628043, -2398834489430643393],[4677344214186625874, -224711040821254185, 5761521925967033698, -183360632797985802, 4258148245527638242, 691729805536311745, -6059609862691041807, 7813348683635538259, -260152911750335154, 5544934309729317337, -6046313114817013371, 7443906884211565656, 4485952167658272020],[8360510478154138054, -4755041665648170945, 3983249427306169410, 8661934863593368331, -8963160290093843702, 7503236673326301439, 5533357892898535769, -3548537315604232878, -4876973853484497872, 94921293978026736, -1780284638986770877, -7017785489293634794, 735282047293265710],[6275124068297740907, 5271509095633695065, -6831061948749122052, -1951122146818193611, -8726644309376987024, -3629512363311169478, -8491467963682790402, 6395088625708659372, -6299024840440288679, 8295670845759094831, 1969637376801684062, -701056606926822462, 7211889260095648426],[-2430743804486897271, 3143964526482477339, -4148677755800863999, 6029959809702461815, -6437706667216634803, -8745068912469246144, -8067346494512609216, -4849422629985731929, 191667990807757549, -5921750953865446007, -6809731118382424701, -6841152030315389619, -1609565241000265852],[-7649085671899637858, -5884561277571265322, 148906163299808489, -4677280824992918786, 2311048189316819104, 6329469407133407250, 5664087935536048881, -256880442154225216, 6229842693368104259, 8206859495188061247, -7656209870241038938, -1399583879198348939, -6714238361954796194],[-5738429212953418629, -2258010135994098111, -5468311574178127511, -6199314021484206031, 7117038338316196118, 3683529356174778134, -8714537639534030492, -5155056196203746922, -1840427730322679558, 5937275056821738058, -2423147190921691597, -9024024742808247447, -214250391264019510],[-2945379839579109368, -1975993691727320686, -1047056823077843803, -7441574268444305542, -7371201924404035534, -4736294833358369506, -2242345188126172785, 1338317299901184837, 8997714180276911141, -2178459776926675442, -5459092255089482831, -3100987697166680307, 9183193175794628575],[-4512613244372100808, -3143935840287289024, 416120488478186144, -6283018501176310841, 1814850827124334031, 1260343020110296560, 444684540647017392, -3627710080627816670, 2847277976606612716, -6616250833343074276, 2221096690788946855, -1660255423706371531, 4331994145106787430],[8253913206223137159, 6851091898555955878, 7987214943775265950, -170960907184898930, -6149283105255053965, 6955919144174871086, 8557913285847350855, -7180991837495157983, 665145433437313595, -4964843611213449219, 7964889998627196813, 7705132000209131605, -4827681357712382784],[8770778958760828473, 2055461949279896411, 6660384182283818683, -3051181768847041973, -7840548890198760826, -5132396143967555735, 7489211348306248171, -4099069012543185322, -8668197074247157643, -314662592906010014, -6968518663808996328, -1150780695588357566, 2648517686635976460],[3748256621088255492, 4278310445783835599, 385840193058156283, -469952806268366581, 2900713490866548550, 1511566183157842135, -8884444927686231671, 6263760614274955083, -2035767555769767759, 3836998646797652695, -8074771444290346448, -8220378467043129020, -2541394918562120504]]"
values_42,7,"[[5812449975228366622, 1034155026000123462, 6457916373612080351, 4779649899670412444, 2163221360081294266, -384097291936076605, -5358044230845453190],[-5962947733445130241, -3539394417372441556, 384497422323237696, 785437138714174591, -9209645340596504509, -2895319360928521478, 6102536488314484817],[-8459738623480618652, 313356116528546956, 279930314933104921, -5926992569244088939, -3399902804971796657, 2315571093431172969, 1803235928821899853],[3148315839384837422, -1627666361767556161, -3343136952757149673, 7476042414863410280, 1304736480177614540, 8198524787834055151, -1663745466765994017],[-8665481977906924480, -8884485110552452597, -6362801704581470614, -4025272900334673993, -6497042524429600591, 5162450322978520588, 717764574800073728],[4485135131873595427, 7489703536983747917, 3203310526742616887, 7183091330088736915, -5632375606868117773, 5544569925714466067, -2196457979204638175],[6980785282698110605, -458597784155752027, -1358509308197379206, 3932428795969781915, 5418952065276130529, 505804836428135448, 2950353842337456460]]"
values_13,6,"[[-4057056014229165907, -7536298100114606726, 8951263884051536785, -5474414418542343818, -8446593105219711101, 5989658069149762622],[7920392223603353840, -1371252986930660448, -8164528548812690673, -360326247581261826, -4332796962268434993, -2250272392540212282],[-6264536898597370935, -4496487664324897591, 1189476042009894254, 4106952962409464427, 6230010864258495277, 4105342421390245918],[5573140826667453238, -8320751648640753155, -8289127521119202684, -5515941642134010294, 8949802724721446271, 5489812364488293332],[6097708507644080859, 3164884964731172423, 1741924420061681762, -2370029458963217457, 6221834736361794382, 2562991684655134079],[-2588259869688314657, -680496060448317685, 8617394469557574692, 4260474459155943159, -91483658289757327, 793391814296542830]]"
