inputName,size,available[size],allocated[size][size],max[size][size]
values_71,9,"{5086900950807105317, 570684599375301893, 5974454630231138769, 7148634721000496790, 4506990518015749392, 4021721486769557464, 416404638225107658, 6538689700876679884, 8110447758892757748","[[2298647341645135708, 2950593273824220556, 148336719369149378, 4731608148321104281, 8944876717548934646, 7623498802175263162, 3463670671131196806, 7241803112257754673, 1231291875790981437],[4974854119270590906, 579503435876656702, 5634300942162081628, 1710491826836068901, 46982525247553541, 1597705251996082504, 3554009455332920676, 634272065600796122, 2034950269879771051],[3118581989648005388, 8127657018525450723, 9205468269028674016, 8113644729357867080, 8411395197038703312, 569747773394734871, 177844006292789914, 8029823782102183342, 5693323758648195464],[4502699825795929246, 5527035644287825404, 5008546998975435380, 955470464302781333, 7408825416920493478, 1262318649127180504, 1442866278412485993, 3760987668914281545, 1184959413664904729],[4632805331996724504, 6358425083497747748, 8370512232405633477, 3538824245029806214, 3750264989270861746, 8819112191274580247, 7112020246908001244, 4484345979476068211, 3240785827960261280],[5247678030227803827, 2692863499385785819, 4269136879801530146, 3713700832324605917, 2158644565591781256, 4178362113601292238, 8366870143486634486, 3840488110754180961, 3238468439324310171],[8422600505465448120, 3655622280430929713, 5485568381660810766, 375431514161201515, 4203756731977557236, 694967085479567062, 3333445878658891622, 7208431106173641192, 6150381306128798258],[2259319960855173103, 4532589942387200362, 3211698189979154808, 1638143884071181336, 6919604845254220571, 309507346368520418, 5840970433410339637, 8332895052479859648, 3087728593270020844],[3615838034132781481, 8680116147892670231, 3691598385877036465, 2296916602365288216, 782021016105457954, 4600181374651932701, 4526887024438253820, 4200361183270751657, 5120067037597233744]]","[[4940681832135846699, 510906554773634983, 8950098896649203813, 7398324895254881692, 1490633926089285997, 1376973666017108580, 276405173240420700, 985320693044625624, 582628381321619924],[3110003513530284477, 2079776253136932260, 9202826370362591890, 4234727981472779130, 4941499729876085037, 1681979793372780798, 4351226228607824597, 3217541528204777349, 1877185717132046293],[2329583093000557222, 7513382797247861375, 699696156290583151, 2266012209935621751, 3812550220734193007, 3632004536303148112, 4216830237275365315, 5905626822401841971, 8146186520249366031],[8938734024265636688, 575794344476297144, 2569416760588687232, 5026659521976885644, 2067613387369252855, 7792113548003410726, 7515175165336719826, 1666364467652068673, 8695295452074483790],[3088576008599137395, 907637900451344530, 134095615984144775, 2390694279519603768, 1195070418784603126, 3532105679595317365, 2465186651859962262, 3488595066905133372, 6683983944335566082],[3917427025968894975, 7288332063145811342, 9015600832360722905, 4007045237825773725, 1794089057280089572, 100660052768554761, 3150376192412849335, 2218039683373231669, 3459759483318893265],[1627650778918089715, 1433751463164158897, 687486707787518520, 201601956735152975, 8406200155202526253, 1264617319644778357, 6082780024797350581, 3041785205295794216, 5491321905474418779],[971324092328542819, 827226165890513345, 2467678779059999262, 6627790711338163652, 1031066397694270764, 3879878264937508260, 3483871803617244152, 1738515855177857979, 2620491553699754378],[5004885606223138004, 8939984990283966554, 5107605959929013158, 7502632802190258849, 7234896170965092846, 8630569939143347623, 4262206084079536999, 4934623061051975271, 924827510154695514]]"
values_76,9,"{7306998019952445700, 7483481053022977082, 3953592185059191159, 1038147226003078217, 5679501553767743341, 1771833324353725355, 5268263120689855029, 372892978367532410, 2451636007938652459","[[6876437781444780772, 5956058831123999978, 1842049481793544897, 914164225266106719, 789934505860088743, 3619317441529922462, 3978066497567418611, 6833554959034234263, 3466982056819035652],[7629559671413564348, 703717640196871177, 5661189119931030340, 9215868451272983832, 141767302624280062, 7559628290162377291, 4966310127452325694, 570132460003255450, 7717403998520921557],[6592674368540766292, 3768140256342529567, 7958976988532787347, 6803852179959631338, 2183684010975247630, 6624937613852056924, 2491662151309446152, 4634910430403882710, 6133795685447508228],[4969598854014595975, 2858965934468250117, 3841686836874294152, 4375823780176353692, 4662896952891192341, 6275104619663671018, 7584061539050362080, 1620863396462600557, 2431494605063019077],[1130687369436845100, 6800578502761462291, 3378814095791597077, 339914516138150699, 5694510603403734819, 1651940639994320252, 7343170333194764741, 5626408659993556771, 2172075910788044527],[59406129271087555, 6012492390768172202, 2901235302918911172, 8600607488488301415, 6469716213336938834, 3200009803411608271, 4814658680463315610, 816696509984483602, 6468335019158007863],[221731978364124310, 3045378880838222640, 243311700095413495, 7023545721920662049, 2499238425403063376, 1761173152494567184, 5610794464348653308, 8752305822493459104, 7050134334981151538],[5157243286634456464, 1744697288591732058, 1767893055525707601, 5106953639229633506, 1033770936429418939, 5755740762020280650, 4005923232420960760, 2233416968657749867, 959790529296281261],[6172211319149999537, 3698609485491894665, 6709143378910940660, 7864533471362688539, 3335444470860868338, 7646031485547786123, 3684760225063478726, 5668441791900349277, 4249022140198437030]]","[[5674656898352318097, 21518680302023112, 8656616993753312817, 788978355936269858, 6514988115139748387, 2511619202960867982, 4244088364877440874, 5530235842608634411, 2497611495621004568],[8696864840963730408, 5073444983766764229, 5889483970631888336, 7658189180660052908, 1010176341771530336, 5300387895873304122, 8321594077629225650, 7622188137353761825, 8461081877525202876],[4003660145043611162, 253861607985540807, 9031197498142847869, 3665198963170216778, 1335796103731162505, 593990562492799437, 3249470026659345601, 3225670404980729920, 5410398354156691642],[7856959392912758474, 190858474199960955, 5024071540175467107, 8087379184110005790, 297042815498404397, 7350510697957581628, 3394270165111170719, 5384947422735916037, 5414725686380741149],[2798827384145597110, 8998933627975045037, 3047106886641383563, 6276230046271932173, 2802913636118041534, 8942883955488858824, 6156068148343239284, 3757880070168282388, 5040616690076980278],[2905429550207965099, 1392172112913888724, 2824021753891756007, 1348746953768911590, 9203534831563578721, 4325500749641435540, 101998667869705419, 570051768345587940, 6347377913201470789],[1188150295439425651, 808415900096304504, 2915295158553962518, 2837595950029587150, 3042572010120333344, 1830898283152297419, 7144772531032491533, 263756025631367570, 5202010275490702467],[8711914151393052394, 6110226512242626755, 5344766027013039355, 4514166931060372136, 2532970274865076486, 4353163287155483438, 428952506755731210, 4119523590151341848, 7586626435376129165],[2143882445089669037, 454776226428380189, 7209756169219174013, 2042024195358849668, 6285288404835366233, 9194903035749744964, 8356381443423917070, 4898782452940732915, 4630202746988790855]]"
values_7,5,"{8576376402034484466, 8163544188367936860, 9071327329938775907, 3189100152304704277, 763389232215502140","[[7223399310683639375, 8451739462497831318, 1443485069166784, 5770648357818740952, 6542895214968626060],[898126851667003589, 4313532304458170053, 6314009779575297081, 247532476697455302, 866109750224266737],[5222245500958551731, 1297046027473127673, 6770772132350283294, 1852738991233958011, 4694245982815232593],[2010268866738390252, 2578105532649686099, 7406766421168325024, 1332098646140209336, 3200445774853799568],[1460082763944317520, 1951268127065086433, 3374277704381719192, 7516381783789910411, 8579426430205611679]]","[[2131108107509011493, 1776208807932573809, 7740948342882921535, 3748322597039782568, 8661882144201063956],[7245616492285437986, 2544408089120884114, 994818084893303440, 9055026675401931568, 3036622999920231188],[4317387973804357679, 2082632083900745752, 259620838069208758, 7531531953690779246, 6487925628656752335],[1013660591159059915, 2201903256487872643, 10193177671993908, 6527633194709093912, 4993379568802079833],[7324371316018628414, 5310347508741222012, 2272781843878860252, 4915080084367964796, 2421672400277473527]]"
values_50,2,"{8252080320194851175, 3234425582226732094","[[3292112799671840372, 8069212975262432944],[3468322566819950665, 3658389438996722914]]","[[2702924149825100035, 9177488057806750915],[5874890646180893464, 6378698521263078517]]"
values_22,5,"{2328262741205200116, 7143620887978398681, 4691173940312131806, 8530666682117242588, 1236891099743092772","[[2331294452762791578, 1078562092599482992, 5641260651002465949, 7953795739384828168, 1205677329078644236],[2637183358398112520, 6512593012500655804, 8694018849044696683, 2643358804698579175, 2847139125345287516],[3667171285424703560, 1662833333688748787, 7151234486188778154, 3314704798281252265, 8095193225589377593],[4113230464754089800, 6554130591037550554, 3840944343581265157, 7805571857117728553, 3552663037056662557],[1928611299977565256, 1336465956030115937, 8476448355340715519, 68864761590924751, 2991089936079802427]]","[[3504436385440957537, 3603191996467557526, 8285975857311614714, 2474677604598040018, 1049503863507792470],[2801701374312309860, 3897477985989494216, 6354970181802051998, 7957802286582902918, 8096024065646056364],[6107922795193817297, 7357913420707196481, 3640400393643799078, 3588255779832039905, 8910461601108810240],[2351529293246071457, 5845334219253746600, 7068306445760241936, 3676065688861263725, 6979538244336892289],[7200408374303430699, 6887154820464327043, 1374600840226163377, 8303813754566854243, 276958826468171897]]"
values_4,7,"{3545968150965776367, 2552004106178006739, 9055454972497915575, 8188073720013139079, 687810525974798405, 5197483992408087311, 5698796086990468909","[[2888611695899996074, 1428302120879178222, 3205494070175265006, 7407121438013127312, 6399964444856478025, 5708426536336577250, 5874030113228594547],[212174197590033136, 4588697612112362615, 6493797406915889635, 1172278831375343578, 5594156334439532814, 8919607647203304082, 6663883112691862402],[8444795849141779619, 3386349601537900408, 3380559724109845084, 1659744971986657514, 4950923833897845367, 9031120209915410817, 136267347537819256],[8519612688853521259, 764298853550264182, 4252702260802718327, 2618560629713876050, 3156101084297689536, 8370850592357514317, 2192507022623212563],[8856530608411786153, 420192688346634117, 3966760662998139137, 57154993794131921, 6217067530946053033, 2479052848164689569, 4646595025234297485],[2158197961502423827, 395692373502494391, 3143917216787811833, 3753895319875059520, 1205774871362138743, 6629764479187368994, 1625722714162083252],[8835935640027188764, 7884959359077051425, 927101718485859981, 2165004456521525575, 5550137447029815998, 8163862425545722899, 1001371910000485219]]","[[1891024697861971911, 8079784533405677969, 1134742653898887456, 1396085247731237549, 3931821715470469461, 994528639116482043, 6712391092708376507],[751180459341848237, 6720271447207139153, 9064187156237155294, 8110831281699378450, 6665398909654694267, 7115038145066217309, 8775419423968590380],[1473401277912726813, 5040406234015281928, 4501639379023034676, 6390368504601479288, 7411631813213291503, 7252397475094706131, 4782356360662747522],[7452248043648335075, 7534972633235925074, 6576180727584493622, 3682897402174329721, 1954589857721744918, 2902754257562830910, 4469522510980133575],[6846930142035071284, 7207537915784759952, 1617586803864118809, 695563429515305602, 5426671358116554503, 8306729530974129584, 2415972073319388733],[2520961708183606465, 75957668287922664, 3327956546556031767, 1898272941211079050, 2326836483083884215, 8549041868483523443, 1367612519390711364],[6853418845847757246, 2150960162661138471, 3461234886222048804, 2737858198834718689, 6992945659352356118, 7860474036987602332, 5055016824580967824]]"
values_32,4,"{1883315504373113436, 5719125708892424727, 6457250331903883401, 6435594807514247941","[[4904692182906166356, 3686222080167211685, 1288388131272450726, 5606423380884054739],[2437774595116714457, 610113866591992245, 1560500284190859006, 7101274714733705200],[2243612321118331933, 9095306501157800898, 1909245809217758222, 3484639047727845937],[2545652121329528727, 90026908863576656, 1987176282416211555, 2687569291256494136]]","[[5337483164396324499, 4266773188612850389, 6804242896326001589, 975881987049987183],[518663382804639540, 6071157813912582497, 2966461754521666095, 8253793790868435085],[4801884756115226864, 3476411622400752014, 8631504063588369499, 4707786667317408393],[5403277917562171236, 1943895166754793617, 5600935740916774068, 3723325750199641094]]"
values_77,3,"{2379304578958989573, 8908371509451239566, 8810308352366319982","[[8409465949878280329, 9109082547421360322, 6733308576199674154],[7840381065701924596, 4470144191364180329, 1292682319365941312],[2115845349408410788, 3256236209187661220, 3253425957991298852]]","[[375825805263298980, 2670534479828958101, 8646272988028293594],[1339421996645689649, 2693127118181097341, 7170175396779012073],[8799153183623170772, 2400266665074894808, 1770698989292081464]]"
values_91,7,"{715743456881872765, 1825983826021422839, 4088481794844220119, 7223296812491126993, 2204639839789182032, 6683748468868977502, 7148670057107428813","[[469885859807228907, 6662754057496524499, 2951338963820128909, 4057656741636389193, 2258051984466934249, 6924595745242275581, 134203091336517460],[1912460647302754545, 8615028758080438493, 3691738454458971743, 1202078071151545487, 7471062452193524276, 5473894073078333986, 6428719504996638014],[7392672947921540271, 6301708092024515333, 5957580306525678419, 8215287049732161077, 1077155564958379516, 688815989799327131, 2162191224100414926],[5667657041195573639, 887880865219909132, 4130256367670525247, 6085867794478979528, 6363093094180744849, 4340992922973526328, 1610978233130063662],[1016027625653124241, 6733500858065537339, 6206150438413076716, 809982324481775458, 1112677539879509245, 8065293797756163283, 7938307811091985921],[5858399061880989563, 1163567615106303974, 2682484938601166960, 1744257589356964687, 2421856063962821455, 3622488885212854617, 5104647079951294410],[5972076705669920402, 3420675185978778101, 3107937904908368384, 5223859315769905136, 6156578685154006346, 1280338538324976380, 4190887622450819147]]","[[2735807507265461433, 8639705757923079003, 1107848877756798605, 3037893800722719558, 4301150431436196253, 9204364438763615704, 7871521148208329816],[3453468143579457724, 1348987698769826135, 9100932709956834267, 1568090185286707985, 5365985859188601091, 8211129013546990454, 7131615942875557190],[5166128154718709486, 54150999586017725, 9090940430624009875, 7670961678890734884, 6824545639893736749, 7207239650587764742, 7867604378386334350],[7597093271192104580, 7957544212801064200, 6397693074172342321, 6543694791457047227, 5015091906400562724, 6225629758982940887, 4353114056893823445],[1666711160407533308, 3089678661816974273, 5715948875000393131, 6036088784439641541, 2484690934217546924, 8835144328755959479, 9043005649103844376],[8858811071614078057, 5244291865668757126, 7705883749450142156, 3055747865683238572, 2731471272991574705, 3964880087656674416, 1455074402561127804],[3196351309166424753, 3208619045056112703, 299318708437683135, 730040240189397776, 5858209864178246710, 7893009527812571309, 7269918119828273944]]"
values_42,9,"{3882787244674795296, 248898322031758072, 379278059517312847, 6628907324749184045, 4879239593801525827, 4979089310817293301, 4377459305163220917, 1026966302795390809, 7970410730614187932","[[4126433677181846910, 4685168981112693049, 3574090757260993612, 7743832450227680549, 552855699555222929, 3134433866725781366, 8013326113699307298, 5132363609102577331, 4732204106716714035],[1976433573745236982, 5543974829546833359, 4755312102940867030, 568048547963916038, 7974185354242235857, 3980994420350191340, 7633922991428215741, 5445990528782605355, 3509510179865069585],[6047361790233319333, 4559476489866178565, 2910814621032637976, 3065889455273940121, 286506182694782214, 5660293216738520050, 168544519031216859, 8197150558563453010, 4819126819265231754],[466553884832108412, 2887999969937407746, 1198763439360338753, 7521099637371531253, 887998703626279966, 5640074660257006360, 1231304337814409895, 7435158058569531751, 7517771039586009593],[5108066268899873304, 4452641184767209068, 2831667059427871687, 243471168528763643, 272074223169591814, 7147452399749506315, 5513667380827172410, 7298882153445411483, 6439553879857278640],[1081649418858019863, 8823116396480608493, 3911627159876685946, 304484706833717606, 1259045550234219593, 1502338270110471992, 5790074410908415591, 8114720722007583738, 3276974161982022326],[2898676236836889880, 903960324046841386, 2295403885703616392, 1505950038800736117, 8701790597867898336, 2018116377023909116, 7739848292508841975, 6652184500372968709, 1754664980365784482],[1240134047501993992, 3796955940657336055, 5454011413288532531, 4517755568020317122, 7140434031685979362, 5781217759214848142, 285412811522111504, 9145068473085886493, 489473368865288783],[3358744085345774170, 6790333900767593611, 6529930172865443553, 3704366329042764257, 6328058841532575254, 3327805339234030703, 431601132799501857, 8331530951439568461, 4848851052527461408]]","[[6611230763378590646, 424488597635880746, 2264490922523289959, 1683113012563699773, 8680596903374797772, 5831813459628939648, 7579618663613735225, 2504345797455615099, 8671991439625425035],[8460267246737408200, 1501616840022125992, 763055168633105797, 5800398376220898359, 9130266207133769240, 8558881929656397883, 5143021164193331349, 524917433154896595, 1785596368569377815],[2472881204903626399, 4179426149604179992, 1143599451393871202, 452154628405732441, 7219701277950204356, 2639632618933411387, 7611908370492522873, 404867023472539915, 5411067122353472463],[8270224115658280992, 3673829399791822250, 4433350124080022161, 7838003353607264919, 2156694667762772150, 505204975019089385, 7632691452033655380, 1846493982577080930, 2541491385284394567],[8261636856815674156, 839254977573671842, 4541165562129047979, 3249122269876466967, 2194178379389832212, 2651163178689274495, 5769474813251313170, 7869200198384847654, 5497158734988317465],[3899153501113776646, 3969039607348188841, 7099755369009400334, 3830426025937779770, 1971673636088476257, 1397463961838724565, 8497360158062969368, 8186096682845425594, 1935077025766852094],[3918465517993646594, 7674941115748657463, 2143688057224741068, 10391246441120790, 308820269800046375, 7134894862447981708, 8610988489235114311, 7373382896957364313, 161328289010034710],[1663476833028428253, 6808537400769187817, 6041881153733407232, 9070639389849940255, 8944363804568038777, 6901044621327004172, 6500159700531059274, 4426518078900507700, 6667031758801676243],[8290856544931641047, 454647220168150599, 4396064162321512175, 8678367544258924464, 15454282045302508, 2188580878204146548, 3878560088431807177, 3337410759298286590, 4156919976732299670]]"
values_13,9,"{5345224803528226847, 652846908118452108, 991691832561622056, 5515592194708645124, 5828930027434117086, 8829615950966902697, 3754619323187446232, 8094295779659382338, 3663471183634518017","[[55313236049768133, 2389060507865985428, 8775785594877589946, 4928315413347287142, 8751959844646665095, 2080731572952194907, 3518760507525590747, 1995559584725857122, 5747087328741369385],[6414743555454907695, 9031667337219785332, 2459842236930158702, 5795513451159832307, 938522221822654502, 7253928046035999727, 5502012953281136826, 203885756924748298, 6993473486533668993],[8604105527942439328, 6646576371557015831, 3381431514808186374, 8293867493399888933, 3114337908298952222, 1069827751008262387, 2025673228198736171, 5487486253996412708, 6045940541586328700],[3965982684376675933, 9045494431193473003, 3677220268035251369, 2425725242296240256, 4192773742158998560, 5652860494884902504, 5609120227848614559, 7939959343135523862, 2838167382928187811],[9058706039982980073, 5902897175395732492, 5502141339361309992, 2188782741613341351, 1255605866994993957, 5871625280355597698, 3725460059090146713, 8646871737173209875, 4119360874123884650],[4358669667742377245, 6205854568171048320, 4554610434196902622, 2858996758221789948, 827340132263180167, 5599075663857640864, 7565860359214971077, 4467152122339572458, 7281567161750983321],[5140009233601257228, 2948534355775661663, 4905500670841394409, 3740828487863594688, 2495280011165882093, 1710524261089172098, 6917372136089321179, 8980709370493888252, 530623627978870182],[6191036458252960000, 1025287333621013181, 5920306749997124202, 4847548216881304055, 6787274537318901993, 8505023140423447445, 1274834702649647550, 6052402055297326362, 8436925681387858818],[7436159955518415921, 4989301876533263433, 6987341599567542173, 4253225789647519686, 6097627259995669996, 3493616744423151921, 5153955702029710750, 1877826316636692614, 8351267389528816767]]","[[4406563223483535222, 5383518570381614034, 6196999008716554728, 2639115668320563892, 1365239397527594478, 6214703010103955596, 9187232077980906390, 2488163148964617219, 4011505546559174111],[4939952620661800136, 7744776972231996178, 150938264161344686, 1004760345511824487, 3759747288006333648, 8272946685507089064, 3650575223147971366, 4350542516099038455, 3922230212941442066],[2545650093629136676, 7407439702306663582, 4036793896300734250, 8565576482243149719, 3531207897353837122, 6557364275654948017, 1622442224200020591, 8410542695823950824, 6885271973258328182],[1928346048981970589, 6547335701846493210, 6963877899445348177, 8725601568388122536, 3964241970868122333, 1863723031667046724, 1448796249066241612, 1418256492194713461, 2372327055521228488],[1567814367045339129, 8684446691088069128, 303893717223328100, 919810562102887585, 1698501130993604165, 116071245782643744, 1748047111267416900, 7672811624229984465, 4747673558364236868],[1875737744505708789, 4997801628386293940, 268921813584096413, 4881604198715289265, 5962468143440154492, 3588832038933512290, 475806849252535152, 91095608851444122, 2242770247700134064],[5009744734429193144, 5878047936907178618, 3400079212467281314, 3816829304108559689, 1985781622564207549, 1612688885147196989, 1167446292089445176, 1032152442858558107, 2794295327467653834],[5941023820510918399, 5400045477837444291, 3952865307534999332, 2174956311631784880, 2844003983292343489, 470975902250905575, 2221237603692728344, 1909790497481275925, 5930531490616445512],[3753562281743463784, 5904695626375346549, 4996925453925127375, 8447279412354425204, 8270614503217312905, 8170741362523807590, 8741242581620262219, 4223269880760034097, 6853211424343976959]]"
values_41,3,"{1923632697719808935, 4288034650254849528, 181722966909330595","[[4200538930038427335, 7823860161402080422, 8667888820011064661],[8638756505575447867, 4911049615168783088, 8383812414094020625],[3949836038373769739, 7930033354163108223, 4321792478976961821]]","[[7460842003129523491, 3368142929509935475, 7256104832897758543],[7039812605427586266, 1467018055365560324, 49290307501289586],[4832278331003496139, 7781115008511512863, 8153322859999766237]]"
values_55,3,"{6665991867929517195, 8573703472161530971, 942673837227268861","[[2130617941723290638, 73565108751601214, 6745038293739715908],[6225663420606067299, 7229051383398920630, 7985166220787616028],[6734769226513407115, 7280733255175363894, 6373886292818436663]]","[[5910920368267560379, 1395215071173170217, 5694331571769782860],[6367579961287552712, 2352991329946504299, 6527102746903699897],[5020236095570375946, 4236792329364703944, 4476213769156017523]]"
values_31,8,"{5399377291686721492, 4641086681867657793, 7417310172071801960, 9136032820630369037, 6178889001874136365, 8587274163704088778, 1858011984794302419, 5585207190309262452","[[9008989725175971203, 4479525431150137593, 7773242827360736090, 7970298513265180181, 5300282018182504625, 7086027884813007402, 1218439856045321846, 1459292630822986283],[1626018217849930624, 9180845173979887085, 3911246812414347456, 3164940071165948122, 6301594524255686306, 7017960415251958130, 1282065158957122895, 5966926495780058579],[6103354437913976052, 5966962272051551092, 2386903158138804360, 862571521925822157, 951291892558444331, 514279548917905822, 5018530259254207923, 4780875091977418578],[657885450351003441, 2740614463878046724, 1438509067904714478, 4840700765597726326, 7909472370002008942, 376736753207062297, 251084197409794874, 5552195839327937238],[9139900493361233702, 6060380536923023361, 2666086643232049782, 3199452413174339520, 4213992094190282906, 2375542787783582177, 7949795233762846039, 4178919351394041348],[4317740317470351276, 497916759729261271, 7428927047872149673, 3688626644653702051, 7499923293814479258, 5633559379291704220, 4656833938877816477, 3198137316297022709],[7917098307860808711, 4971581705459633539, 7700452318195547271, 3850633489475664280, 8947370834025674689, 3431495878058142615, 6739936648110345713, 2588131773539043700],[3627516766594667636, 1621895681526968538, 8209987803419293391, 6632771144178580038, 4817531668150937337, 6613713044416158196, 1124784143540804179, 6543719702363530395]]","[[6523560563050062682, 1005098072060173438, 8593575007463585616, 5435514590970086178, 6309306413304898452, 9089048411656138993, 1759625720036933999, 4189394114065029792],[6398393383957673727, 5673227216328812924, 4008302619667479712, 7587739257627296082, 7148660261410160534, 8504467251678486824, 270075541416931370, 3911330489349995345],[2778076490544848051, 6302561606565821358, 194979400416772545, 4934215435430626134, 8450710601545557429, 8842644145762464448, 9213017447414526086, 8818597283224803382],[698279153652920486, 929979126412778926, 4059370164690437778, 4037532776592607685, 2688353027512450244, 6042433149960508084, 3857210647414338537, 2994229008670270758],[2790681402680056896, 7906044359917657605, 6588768044868184667, 1958150887099634112, 2520482712329070424, 1797486717379196689, 8600589577481912366, 1685455947299669778],[8150290552601637144, 2674780533350589409, 6786754537529134985, 8090858841509011117, 6294338329763115423, 252096001096935387, 6530276709257327826, 4157571108542650468],[1981092452326533027, 1249896302890578596, 126464124796621934, 4248697804513103193, 7581837494517005203, 3221605422165824096, 5190612010592890932, 131554352712805422],[6575541687303010081, 494902252463882654, 933046163274200536, 5815769308183734821, 3700401580706862491, 1599488497507170930, 4288779239022944825, 5898912512495577535]]"
values_66,3,"{8457514525106595851, 1970444740075748034, 8007632867059716979","[[1613302121159828014, 1083141326670470465, 8879586628388329965],[351948364068555622, 8894862771758378058, 7377707411973792766],[2181826951863578787, 227227411324650002, 4943998132850710241]]","[[8616549423393506714, 1316833182818515137, 4266508257029963334],[5825936538794932514, 8414160160417750585, 1269054891938240635],[3467461231288168801, 3145113046014600817, 792521770546658751]]"
values_65,9,"{1547675511906157101, 7262457281666771340, 29914409000114652, 1468359199344401039, 7792147846953209405, 2760915488518643623, 1670565190877466022, 3339166666884338462, 3084959542172093486","[[167487010987437676, 7962696929791159407, 2413937940137729984, 8377220427447152680, 4223941599121122935, 1726867963491744692, 4298809777726637112, 2253366250605295859, 1384208348536431335],[6898913477302844614, 6801146413010242728, 229980988209914267, 841262602521549266, 8866047106593883456, 6424459648708423444, 7447801328343934197, 3261139304265091351, 5550855496500849445],[7812486619491291998, 9016618598079762488, 1620435932410068807, 8814187995262070996, 3338284798598712340, 7540778873565358641, 4670076374164062542, 8996529987863099056, 2280120750864710669],[225360127015132114, 1297581777873716932, 6849159158153576752, 3643215927637489671, 5998133869425274265, 6325521674635231265, 8727401741474414541, 6064567375010314153, 2137616493291540932],[4142035437798228980, 248341975743080455, 3287709076722455292, 7275550740442799872, 307493538656234410, 1370522372765360980, 7387002884677867911, 2617866582709044057, 3797005008419214178],[1084606137615451033, 2935227669648993942, 2983792853349654398, 4001655759918444806, 6303286319842297553, 4746167306464204033, 457358460547541471, 4251698968931330913, 1370380111433081406],[7528354061319407542, 8935080267046411451, 8929281634355348318, 2319281346091459700, 3980280429708219957, 6975536950520525421, 1568334327440046466, 7840266053732814941, 7983616930664607612],[217873449217124465, 7231266256709125043, 3458100617800084232, 1329567960466067915, 1173465857902701772, 1476129881499212602, 4505528719961410841, 8819590819340219712, 1850427856564345383],[6507114205837097100, 5404248814294616338, 6675965145022125561, 4649682399218228901, 4490588677620686099, 6242509645219416520, 4772475831542512348, 6474129263727664283, 8644767023290812531]]","[[8725333573854365170, 3130747893259323649, 1997430497474381209, 4648703729611668547, 4436464022345782236, 2134706875616399776, 5817029981418575856, 6241434600162508740, 4768532190147760866],[95145549632877, 657277710382977315, 140901666971286355, 5109726245695066722, 8234836493745146429, 7587316531393840118, 8180664941950555334, 8509410692822549021, 6482081951855435412],[8079312879004646294, 8020212135922992616, 7616227408879999136, 5109574411192571985, 7292247971448795726, 3460306304222216956, 6416555301111457084, 4640270561150976508, 3872313391093657951],[2048787774877177207, 8745482648132649092, 3662740577438993072, 5810827297189750894, 1211615392254159317, 4805781551419061261, 2435639265643286390, 6172941692715128798, 3611987209559520693],[4092515912787265544, 1776413835608721954, 2022243312394937330, 5978254404134802386, 3654425334875069046, 4120718698097590233, 6634675408836745320, 6091133175351593419, 7451571944810111648],[4585199265842572455, 3323931710721288970, 8933416399455024818, 4314560823443937410, 3312151668534064218, 4763913141147016031, 8913118605873841093, 9162191293209773701, 5005739150250765671],[3333482272180526296, 957900543082786077, 7960833832182526143, 1296562529650023526, 2463798259792091729, 5918576903218082176, 1262921015897952853, 8008728555949962534, 5421719976629710211],[3625704215887797327, 4338182917355923761, 2114089137817975676, 5440438781136764220, 451096947198508339, 5085138505143575553, 8184341236536938802, 61572934790645417, 2810475749832989572],[5653514580785006690, 6798202459016374983, 3320200231718499274, 958339663237152751, 8347216765411016104, 495304288247660750, 4356650271079114786, 566818356573152743, 7939455637334324074]]"
values_62,7,"{6594259362526022140, 8712858372886037040, 3314290450530440051, 6178352400401777603, 8229341899968598115, 748948244029568525, 2708416897110371790","[[7658081312245792460, 7451682153300846852, 9008053933416885854, 6702707630592535954, 2161662902955418075, 7052301567815658674, 4126783695488380834],[4460096832247450497, 4537339295126700069, 5247491356181683208, 348261469133253602, 1698389895425436421, 7695950529684984739, 3308987476345319776],[5884075124043221702, 4285787286925027726, 8526687784345262959, 4353607965899444031, 1033573784954225879, 9037542545470712490, 7479253063812483471],[5455055652281429621, 4056879103675714933, 6380928360975855050, 9134062280429909246, 2851415848137414753, 8087014424467644522, 464993608631401096],[801561217158527369, 4685073621474946267, 7607147549862311900, 7648076797213578263, 5256927909809382446, 533072479798667343, 8551391344530589384],[2722497772099723735, 2514079893004836064, 469329601557365263, 1742313256414881946, 9125703409090950152, 2629247182136054522, 8283585912913813090],[945328796749799744, 369201736597926692, 3674965178176296360, 1793252862193633487, 2817553954440241708, 446051356321842649, 2224240667015419713]]","[[5282734660502240909, 393742444170002252, 6718494984260567404, 9173175977262572338, 420470347863207693, 6021507676643127654, 5916965238754969810],[8465716734478250177, 5966040450831233824, 7521833984617348745, 8765892168693572180, 2423910556702517422, 2814960104440242349, 7183723983934467378],[283019086285559854, 7312968016705112401, 6727759151801175841, 1498701818722937974, 6222318515028027533, 5544013537863581748, 4274879400862826789],[3070807838892817669, 4265950671169817593, 3321563242301427822, 2564900643290672183, 2269535383434486982, 9145946868972356394, 4254992942438365717],[4165023890284325302, 8440154707504242632, 1626043450921659009, 7808666657557326456, 6399705406103240938, 6275983138445352831, 4330172901900394035],[4927056791964114715, 9112161477209476463, 2862106607508984320, 6592045143630496337, 4692297512003738891, 4858954770469775481, 4776370824426811205],[1435716382476355942, 3486041933771007473, 4976138595381927102, 4171838632476129377, 6537845862256763695, 9183887988777685129, 1628893703176015352]]"
