inputName,size,available[size],allocated[size][size],max[size][size]
values_96,10,"{773466927, 390600143, 2100542957, 234087124, 1918251993, 1985583455, 2055601019, 942944596, 154844883, 1567222596","[[1803572292, 664406006, 310701528, 1036014377, 656142083, 1492230438, 1214538655, 215995628, 1595794441, 1505917455],[1219319801, 1313966249, 577262974, 1794676248, 2042892541, 456111702, 1916284829, 1061951357, 35967884, 593882524],[829113919, 1170387048, 1845499149, 1511705502, 1968453194, 1164332306, 2077729865, 1024386195, 2145287924, 1808234072],[1075000931, 947740454, 1117236697, 1506680327, 1754338329, 99987095, 125515193, 1861961326, 1985185414, 252242166],[2065135448, 583196461, 1444132091, 1552720456, 1614521477, 534099767, 397000739, 714536417, 716693881, 1463135701],[1481522466, 530138340, 1174914251, 908017662, 506747662, 2021030287, 1680764828, 513733112, 95681213, 181937730],[1797469702, 432184769, 104139314, 1981805098, 716459674, 996175776, 1278823049, 127703245, 710222136, 664502842],[549538899, 599538638, 294985570, 2062608756, 1928225357, 702664662, 627625265, 2102869218, 1475960808, 1006976829],[2104839375, 379907163, 1661002621, 1847426297, 1746599388, 2056118165, 1845810351, 1323823672, 788641035, 1873002157],[1004514729, 507809852, 1873549139, 1043920451, 1348318908, 540106113, 26869388, 280559423, 252241408, 491288072]]","[[58739193, 2027617821, 438664863, 1280532856, 1297147656, 191673011, 1644428584, 1730322956, 1105757906, 667145953],[1568502357, 187739579, 732394243, 540312044, 40625285, 1518577957, 981634066, 748048796, 1993658178, 1364189988],[1067307779, 2076738596, 979437225, 1133211417, 385265876, 589784811, 1191087986, 649678146, 1410782262, 676818943],[1911756163, 525230643, 195034218, 1132006806, 2073785076, 1570721256, 1143843795, 125590277, 2121621963, 1883167274],[914430479, 1883920460, 1522724746, 1936147894, 782351366, 1682767437, 1778740492, 1127462131, 1519689356, 1457485456],[155130066, 573697344, 943572137, 1033105066, 146911640, 1707705843, 1827557092, 217943717, 1615956644, 1196717780],[1295132020, 1577747558, 1692001401, 898978459, 1583689639, 910596888, 952746646, 1496000305, 985883644, 1878008672],[984517816, 962687032, 216520887, 347162594, 896164885, 981679522, 1343607871, 1493830004, 1682078144, 601461113],[1409412227, 1307063558, 908756494, 655380703, 1623108353, 1462394746, 1302133456, 362611134, 744594496, 1817169543],[1701893338, 1145441194, 1440106848, 991575038, 1530127343, 1019446498, 345518110, 1127116299, 17832647, 1124231877]]"
values_67,13,"{1828082468, 299244608, 1356045499, 421072527, 1526969188, 1663133800, 1981972146, 1391138414, 555079546, 1468708461, 632863764, 1068844189, 1049821708","[[1297549099, 621899905, 1817330057, 1968235207, 254696470, 1781716152, 485072951, 1262575288, 1232823167, 899438477, 181696203, 1498603182, 563857590],[1760149485, 288134384, 1969041258, 1525368381, 508752828, 1757555815, 437422491, 1781708988, 2106611471, 611873853, 770356495, 271163734, 1395111410],[642003718, 370676752, 144897432, 584494015, 1199083634, 1729734889, 842167223, 750328852, 723843901, 1989131262, 464547840, 243643723, 453128945],[1952913892, 1179063680, 1383931776, 544720448, 1372040582, 573391465, 578941485, 1432628909, 777520922, 1678657214, 1315812370, 2049748656, 810223283],[1156981678, 633438977, 2105358292, 1148767535, 1040237386, 41823913, 655105359, 1447417292, 267158566, 584469468, 804386535, 2012946560, 39498669],[963172418, 1011793708, 1950675080, 1856183431, 717901647, 658544909, 1894372473, 793956314, 68055372, 1023853005, 954251341, 2129534046, 1999146193],[39899389, 1625247818, 749491743, 342018131, 396312780, 1920774216, 327423568, 844248091, 412068384, 1125093911, 1065304262, 1634485045, 953840894],[657923812, 1536359410, 2058498953, 994018478, 1756511691, 400328168, 2102279713, 1280315662, 1108288725, 128339109, 2132420707, 933602763, 628421215],[1230334221, 717449953, 1495382869, 87768752, 97728016, 126272468, 1704309842, 1946807435, 1104661040, 2000028198, 2031786920, 1459476592, 1854088650],[463985483, 506456392, 714134667, 311291794, 136890156, 587798288, 2053965168, 114508515, 1416559252, 815312654, 249373161, 1592429635, 1382605521],[1992885322, 289914787, 182985301, 531479220, 1850034719, 765412537, 282677592, 1834200842, 1244487820, 588548853, 621054964, 246519026, 1059279774],[601332186, 1683219245, 1744900697, 540609569, 823184849, 334247509, 171853764, 269390724, 427183295, 81746001, 2103483859, 1800730794, 1058597721],[35888721, 428702317, 399615433, 1300769634, 1092763949, 677841299, 389799708, 1669970771, 1367729251, 1144245112, 1841760011, 2070679593, 1871405348]]","[[278847186, 1058851721, 1740578911, 1971187687, 1162569066, 813744544, 689635846, 1234283441, 89319389, 1641929372, 612800125, 1516383935, 1142479940],[1415762558, 823409600, 360878955, 1616303761, 1369173172, 153755700, 684250972, 49847805, 2025639521, 791890908, 1807666174, 1891478690, 1037551849],[100658629, 1165883263, 1898591747, 1499217617, 1532028652, 1471162263, 830910067, 644165928, 1131404408, 1005725500, 2004072323, 510674393, 487264241],[227016507, 421317499, 1623052579, 124228339, 709499738, 1528815504, 1510560006, 287202751, 725983528, 856398992, 2041399695, 874468929, 1721802312],[1203203305, 1661270796, 802710050, 2071996802, 1285950636, 18187306, 1134363637, 1299299522, 1248288426, 680358829, 542107369, 1470441894, 641285442],[2065878880, 1856854157, 1807141599, 1130244660, 1941639068, 534376471, 1178569067, 1053646017, 16065313, 213647421, 1109269409, 985047522, 1203935901],[1491621219, 912823143, 1396858226, 862809863, 183479060, 1396150935, 698366557, 60307087, 2033107828, 94123805, 166804941, 796044094, 209504635],[1239070224, 33395315, 1891465657, 1366428959, 1224113731, 1715328213, 214783091, 1971810177, 949711232, 1804999344, 1795059599, 388310596, 2073794225],[837330830, 1492180100, 1530000812, 797163920, 1627729040, 351775701, 1886690095, 1778923267, 2072063764, 1820586376, 1716696618, 805846056, 900475569],[1932904138, 574534997, 1143053812, 688970686, 1936246635, 1019442177, 1526737634, 1605072370, 61046841, 1008978603, 1693931053, 1382810724, 655098397],[1617148954, 1522026616, 184622556, 1478448796, 1230415804, 1690747832, 1836171701, 842498555, 788441649, 1775810979, 2127143718, 341215037, 448448977],[1542812671, 1107429803, 943421847, 983991560, 1892928971, 377618393, 795019293, 556901963, 323957445, 1961392390, 5712250, 2046043521, 121346393],[1430542243, 229494277, 307805573, 1031624947, 1269189188, 1928248134, 1308800928, 1668428394, 1736985274, 1936828913, 841789670, 503636006, 1514572960]]"
values_61,14,"{1511683943, 1887182837, 519634601, 225012626, 950393302, 184446276, 1453045188, 460475931, 877059834, 1796306416, 1009865967, 1571593762, 2029116678, 2138222035","[[2023261866, 1606944920, 2040880374, 1721405033, 612787105, 284332959, 972524074, 1021231213, 1113685492, 2045908858, 1676508313, 919460137, 73649768, 1524196710],[1381874006, 153399554, 277945667, 423563892, 1770995588, 1673513643, 1172351528, 1420752995, 1156151232, 1266259626, 891995157, 1621860060, 361883309, 1899113035],[1916727497, 1013518828, 2041480380, 1084997278, 1129958908, 688210152, 1835364599, 803710519, 1523160375, 1192434027, 1748001696, 794575702, 1862726964, 913335580],[426669148, 132668235, 1424354807, 38230936, 1490529108, 1086409816, 804975568, 1786114661, 1024389098, 19010002, 2022744481, 1208390991, 1244120119, 1206064014],[974445189, 529949577, 1234876445, 1615060625, 872328579, 226390539, 1250802347, 1138808429, 321986776, 267763631, 1525106390, 382642286, 1459630358, 286099161],[1927146140, 229542209, 2090623604, 456008856, 1844238913, 21729700, 2018658494, 1617134395, 343616726, 1051175066, 835851376, 166543951, 2097409921, 105455605],[2003349348, 2146578192, 434899271, 1131359111, 1626163026, 1771602667, 2064981912, 320763722, 49511333, 582123852, 1029221694, 232744434, 1308287364, 1146599876],[519466026, 1206507832, 731205266, 341606865, 1313304623, 1160461729, 720121347, 1710806641, 220830619, 1119110352, 994144312, 222893825, 2127231280, 1838531093],[88672537, 685360315, 1665357837, 120094788, 1811000522, 1421141063, 608533161, 1033540255, 623918192, 1022085489, 1771274071, 507267768, 1364981139, 873224262],[2026833569, 725847196, 1176545736, 905284325, 1416421023, 1017095372, 84268266, 943942616, 1283846404, 1585542978, 197980012, 504974364, 543676895, 2073382247],[261383671, 582241381, 986582765, 402208037, 1060357840, 131965681, 937192437, 1466776310, 1902546329, 608246948, 1350490861, 2036283414, 1524881332, 1442993040],[544168731, 1487177718, 1272285556, 1019619777, 519788728, 1271786735, 1871358664, 961759116, 1699632146, 544266473, 1560234031, 1880946250, 1001723707, 1298810725],[1063926228, 1168406506, 579884595, 1006524654, 2140856963, 1302469281, 1327698490, 720838204, 1856249333, 911018223, 821282149, 1149388995, 1250036149, 713759597],[947936754, 374019660, 1287283892, 1722267427, 314116027, 814770369, 850298501, 588837423, 213764895, 738921120, 673403931, 1106429059, 1888943507, 735040942]]","[[139862272, 1675507348, 163422138, 1189825208, 2078543234, 595740028, 517572882, 1362871784, 709465871, 540910405, 1340739561, 1430512383, 325877862, 1350921439],[1020361415, 1030563551, 1111996151, 1722677612, 1691023926, 1434333540, 1933268832, 562492481, 499404640, 375045608, 1574268637, 671478147, 2096077261, 381351345],[1622610032, 551389265, 539910104, 2055673496, 1769441132, 1398979171, 727622965, 785961223, 1772132941, 1689648237, 918134143, 1107191770, 198030446, 1787501459],[264103696, 1541907909, 599014854, 690403115, 1870426664, 1520982989, 1126450632, 1671141138, 943241498, 907433488, 1192322400, 790781087, 1548931290, 611087858],[383215225, 707873629, 371014772, 1263667869, 1278541603, 1585086440, 2122511480, 1753705878, 1208449020, 20889759, 1769695708, 961931043, 619962179, 2137378673],[1744194710, 537077173, 950406830, 755115990, 814494545, 1262075226, 1020871590, 1568915047, 1909851500, 56349454, 465370380, 1889768097, 1276825519, 1080243651],[2115429193, 1860897682, 1489740014, 18215311, 363792904, 1861134725, 1984556395, 1866907732, 40986471, 212128419, 1613171236, 975278760, 784563230, 326786014],[1786214595, 620942964, 839480287, 1917264944, 2126781686, 28436, 586995594, 2011266305, 1102593107, 239069120, 606073025, 1964174483, 1287701580, 155977895],[1492147554, 423788505, 745068766, 191236924, 261361534, 696876483, 1578993719, 1778786815, 737473240, 582764630, 610198403, 546515772, 1420165171, 1942084154],[1951357861, 2085432697, 1678928284, 153649367, 1903780929, 512746261, 129811621, 1103467790, 41120044, 1071078574, 320642044, 1209002962, 964966865, 770681351],[1884540236, 2107452369, 802885517, 1092532798, 93065751, 261754559, 162856025, 317329369, 824528451, 1065743028, 1238493207, 1114810290, 590940018, 1501715484],[787752839, 290150444, 214565838, 1519716286, 1265751614, 1686187688, 1773312615, 277684828, 1608492158, 1380453072, 488124113, 818404810, 1032634063, 872000389],[1494594339, 354804698, 336427978, 1479267982, 923977308, 1357663321, 498007691, 202791525, 466349063, 2144949588, 2032398502, 1582249947, 1772255013, 2134518036],[1328520652, 1216868004, 909365104, 377145021, 854316085, 1874540751, 1221008866, 554976354, 167499249, 616649272, 438986240, 36898274, 1830351840, 615870159]]"
values_43,8,"{2030548548, 1472543491, 1435864911, 725626206, 935565907, 1322796966, 445664298, 603954535","[[1259121697, 828623307, 1113843376, 1298371435, 1241219731, 1230927829, 1645515813, 378350139],[1965117694, 1800485918, 2044982247, 562096147, 1470903540, 1312276553, 2022454863, 677412324],[1166377116, 2103503103, 1033647269, 1809837397, 2020563105, 1869416857, 35154071, 884171586],[634265622, 934503321, 557682381, 1973894256, 38884925, 2024232872, 1983695788, 200982723],[197798955, 1379743076, 642972251, 1983618086, 817514882, 1668891722, 634034743, 297466966],[836841964, 1406376811, 203622993, 534619548, 1354547593, 1650920100, 968134227, 1959837187],[410867453, 2012949633, 1919436132, 2106593906, 905516867, 1347700745, 2020286560, 33806224],[1380768298, 870209702, 1422431766, 1443380968, 976248785, 966284546, 531436294, 1175529593]]","[[1991611107, 1209062258, 813332813, 250278618, 1315766562, 1581954165, 105823769, 882222919],[1906152014, 1731730129, 39073214, 1761219340, 1177288993, 519252548, 1551472110, 581126602],[402950854, 108720087, 1655344977, 672290514, 1872413900, 28831518, 1996403686, 1547978242],[104518619, 2042552965, 807606249, 1660329971, 397015815, 340821864, 1255957012, 424038541],[1794928367, 1416228370, 1802859240, 2048225251, 311827308, 1688648270, 1714506460, 884102739],[432793166, 314017463, 1709105679, 1748903235, 685721809, 927571630, 2074937633, 221799623],[2146264562, 952671025, 1086056853, 1615541893, 15964761, 1118028258, 259728877, 783187621],[1155615000, 1612032130, 940131910, 493408218, 1721427410, 122615280, 740841351, 1086799531]]"
values_2,3,"{1297996870, 672172687, 70600912","[[1333307921, 634066795, 971357187],[717644545, 500201438, 1105359658],[1755778261, 2124866835, 1805791829]]","[[1993741986, 2014829900, 615482033],[1279726914, 1969332834, 1808750895],[1561769580, 331331272, 1126863294]]"
values_54,7,"{284420652, 856583371, 967930252, 598401070, 46451987, 1162409043, 1489050764","[[1152329572, 1201719821, 795152753, 663555136, 1877722306, 897246621, 514974976],[1386417419, 659162979, 41643480, 1882983758, 554431664, 2098223494, 843376816],[191930844, 2115094376, 1881829797, 1175734857, 1878663944, 112492254, 1339559902],[1895892089, 1146833421, 430250848, 579580582, 50096536, 447200604, 1644895040],[744816906, 1124450738, 130809255, 1784558152, 1629174301, 866518394, 2117471302],[1856610058, 771740957, 1810394485, 1387005674, 1500118026, 1263724609, 686690152],[930907550, 1400611867, 151069650, 256735706, 983167948, 1733189821, 1858228750]]","[[1497002698, 437862246, 1790699885, 785558899, 703164004, 738098400, 1771284528],[913137673, 1645624532, 269410022, 1097396408, 664137389, 1151348920, 1961720826],[1022009641, 518158827, 801804455, 2085211495, 1365389032, 782416321, 1542211625],[1297406533, 894226416, 446406523, 836944263, 1514951470, 564494996, 1210297463],[1122337651, 140914797, 786368746, 224909069, 663604445, 1814023804, 2042358669],[2015524307, 1488484312, 923022922, 765527245, 819189554, 2013834081, 553129926],[1783246395, 1662586966, 1473973401, 390216392, 1581455111, 578080432, 1750415246]]"
values_30,11,"{127634604, 371799945, 996189922, 772056336, 2002423629, 1665002300, 1215427849, 1562822679, 86965757, 1889084146, 433059671","[[1522351437, 1650486308, 865376696, 562931270, 1786210598, 1314682296, 457620140, 1319612901, 2068430855, 1997000101, 1783659732],[1269647821, 1699014245, 1938236997, 1187244911, 1211553287, 1890321181, 454536357, 2021994166, 343967532, 2078958830, 84871318],[416237248, 1611665705, 1795743112, 1966943140, 579932398, 1162216397, 1841884172, 618917928, 900718106, 2049088615, 1109324922],[1003075685, 1084769757, 1209327046, 1411179424, 1350497771, 318819784, 81433848, 375198280, 152868923, 2085754053, 2083671004],[1029381396, 738830301, 2088773374, 585279662, 1070369057, 679905833, 46737845, 282743667, 1074685347, 833574209, 1325960039],[226076593, 295276474, 1297054485, 1241037698, 1731667726, 2024766388, 1257511014, 1498433073, 1166489682, 2110546649, 639971737],[1338509882, 1231776879, 1750642783, 418258407, 707687041, 655723010, 2146042915, 740299781, 939586122, 1456512395, 1782741835],[1767070546, 265263618, 1974740728, 1808157358, 191854890, 1372871045, 2032560061, 926050344, 1295099656, 1215428678, 1956198694],[1147972597, 741487707, 2034062982, 209446775, 1155905579, 345905531, 882239330, 1983883768, 348129111, 1840495947, 36042446],[748614824, 2059160020, 499002200, 2045516159, 16839480, 2108163056, 1860564853, 186872182, 506659745, 113663737, 1143874907],[1659011784, 1045806825, 1480377661, 480952895, 173234481, 1366718608, 1393501616, 883686131, 532745307, 811650577, 163531655]]","[[1875815484, 1902353108, 187426594, 1151059379, 1252251307, 673113727, 1688290281, 185085696, 945566358, 539038601, 1322363458],[1331139942, 1211870887, 2003310273, 644973887, 1252411749, 20564937, 26791584, 557524418, 1795661298, 1506154450, 242896964],[1157509254, 1529276349, 1920485409, 1488726730, 936700077, 486619304, 1841287596, 1851997518, 1675084071, 564514300, 1212234565],[1322649570, 1400806834, 925303908, 849217071, 49583346, 52813893, 760524701, 1223021075, 2041259756, 1334444237, 1468064112],[639910853, 333879219, 1743347499, 1731293037, 1726095173, 404724961, 1973540153, 315857332, 1161489511, 974826109, 1401233870],[722507374, 252421217, 145158027, 707240538, 567665281, 510426734, 1782008817, 523868601, 1054961418, 568971763, 1653570436],[1078246148, 2095418794, 601527279, 1548465270, 346702679, 1410095993, 1637803844, 1472499701, 1863287256, 1308443170, 243314041],[2100813845, 631647268, 383834212, 629282072, 360534870, 1612329758, 734539900, 509499505, 1045764316, 1095340329, 56249231],[1084527217, 2057713074, 1560749140, 285261173, 1190993864, 1108054340, 1465797532, 2053343445, 2064110019, 570150360, 259530836],[81881673, 634248021, 1006449950, 1751352182, 703927311, 507836525, 561691593, 1754203033, 771303464, 753512780, 398337685],[1645146810, 35493982, 1377900732, 929312054, 657259600, 441949996, 1678306051, 1153120917, 2090335640, 1130959175, 148307863]]"
values_59,4,"{2067201647, 404160716, 646309443, 143113956","[[1893983985, 1111371269, 83268494, 1002732360],[1956194592, 1396748194, 134598383, 722794019],[2018985736, 1385076598, 1661999699, 281315896],[1419195449, 1665859046, 1207947002, 1037466129]]","[[843489991, 2133634452, 71535620, 932027889],[1842262143, 806556576, 882089639, 981132774],[1220140324, 1549248779, 831230349, 1632889757],[1044352665, 432303701, 2139298713, 473256169]]"
values_85,11,"{207757722, 1666347320, 1797596703, 1175630588, 474625743, 1651539762, 1068772100, 1539474430, 1961512121, 2055542704, 380527918","[[114552224, 574514418, 837994585, 546017635, 1491849401, 452535719, 171268995, 350897062, 1836587423, 525515541, 970977490],[1047226588, 1696951339, 538485878, 1981159611, 456131619, 1532349446, 592571138, 1501901012, 1240670665, 336493897, 581189981],[1504076358, 263036813, 500076152, 471934238, 1223116456, 1105991306, 1112549876, 1886178899, 1931115153, 955143469, 885006702],[731430087, 403086612, 595152125, 607509756, 1453859112, 1877626855, 404824130, 1376452786, 1981599067, 289575356, 1065787903],[2077353766, 2034251240, 846529745, 529204227, 173611382, 600299238, 1206189470, 523117814, 335381743, 590074050, 369307778],[850963856, 1123684809, 1502282868, 8195561, 485819851, 802055707, 1295571098, 1370767734, 1137627850, 1094038109, 1422447844],[1460792888, 2129649044, 1441666810, 2079271196, 729805147, 171256156, 987562887, 1699945421, 906176920, 1090274414, 396849192],[2017041760, 1572204298, 2035837041, 1368857308, 2078446970, 1153188265, 1463641463, 1922265500, 1180919225, 1355365777, 563179802],[43876180, 247402547, 1574350216, 1547039502, 651719529, 221303532, 2081981889, 487124395, 866069765, 1105577831, 1112465040],[1017833854, 1309587044, 384174913, 2066850107, 1687415330, 125836401, 1938778388, 1647650217, 255191258, 667017233, 1793869535],[1196046926, 1098394102, 889800585, 453259783, 1626120712, 1570581517, 2107256610, 1842409435, 306559837, 2103475203, 1161014804]]","[[1692276123, 395553324, 1266022038, 1927497082, 305197434, 1039126700, 1560576865, 507262220, 979509838, 1030334773, 1216928992],[328075057, 513619277, 806764121, 1819501180, 1127006395, 1163946640, 121218248, 1750903314, 541973306, 1016736911, 2040940714],[1539767534, 1442576877, 351652334, 1450512999, 1285423664, 1546972956, 898388904, 1770110204, 1623660433, 658371027, 80147026],[607185739, 731626838, 1529995652, 1786131392, 1793378858, 1356186271, 1825282839, 1337353679, 1883473861, 572901352, 990762331],[1899751451, 1173838309, 781113413, 1185856287, 688044990, 1236731477, 631221620, 949206667, 679625253, 1693266272, 571146622],[1735450542, 1028006785, 1932065261, 25391099, 1066832685, 1274040762, 89926048, 1600446818, 199198718, 509288214, 991586445],[1325433118, 1620244844, 2101933962, 936167918, 2009184613, 1474363413, 875477628, 917798553, 288077812, 1105708227, 739099110],[955506051, 434880558, 786951720, 1836371199, 271914861, 233409448, 1088703244, 421981629, 2039885338, 2020070406, 1257553414],[1491969233, 1393083731, 258336303, 1858279757, 164979492, 429408742, 435452418, 1415279708, 1380878093, 1200165100, 175861636],[1008850985, 851594254, 1670479734, 459832551, 1699948345, 1159104530, 1492061138, 637395791, 1340984818, 652627488, 1408756784],[1547985863, 626570517, 1511866268, 1603080963, 1666277448, 1381790389, 1700986765, 1518132044, 114875205, 671524721, 1043238348]]"
values_74,14,"{1246982063, 1585249620, 898587498, 1375201097, 1580853467, 1179184457, 1373059383, 1664098281, 950018236, 790313459, 1138220294, 1502459425, 809208541, 2042238301","[[1547123464, 909430520, 892303457, 1132551985, 1548258526, 386554794, 411285884, 1201652568, 2104436298, 264235259, 1237662461, 1454149598, 1741477335, 1998983372],[1907260018, 171200464, 847227249, 1310430722, 2133393637, 182203581, 1633985081, 655350193, 1613618486, 469846927, 1818836877, 790561930, 47058388, 1750288217],[1288460092, 1748407253, 2091634815, 1230224928, 1830439060, 1519846532, 1817082987, 588652029, 317991992, 1275014057, 852922676, 563771875, 1052793453, 673448267],[936343160, 235215656, 1602877305, 121044044, 1398802951, 1835666255, 99334393, 526088727, 1767611822, 526665923, 928333784, 52148672, 1339226276, 520617127],[709619950, 2038664786, 169656817, 1120465530, 1863584030, 160877418, 1169622975, 990602440, 2093594001, 2030299984, 885374667, 297427361, 90898579, 371327201],[164031984, 1632403359, 457528086, 1571185417, 1199813774, 1921360918, 1529727020, 1558370594, 2147338949, 700925777, 867435634, 630777140, 1016234250, 1205105216],[1729097848, 1573766720, 665935957, 1012765567, 1463289875, 1135451484, 1081951397, 71424105, 1586635674, 554899876, 1130100636, 1083463673, 812841803, 1324772920],[165775162, 1333948101, 1591569948, 1656759185, 1752735366, 151350460, 99333763, 775156887, 1406224408, 936742165, 451599482, 1476739201, 1045418119, 1187262247],[1290668701, 802820910, 1639949005, 1916004815, 1905101140, 1160039132, 1964551093, 1421069958, 1396130197, 443883297, 1016808570, 746330301, 309519110, 2037614003],[426178812, 1286247679, 779695701, 1743124477, 1241100019, 1074204816, 23834035, 1856177705, 605858046, 366508381, 768939279, 1279736648, 1784899242, 138804659],[433583197, 1425216282, 749863014, 1500225829, 86352860, 2000670062, 1132628916, 54194698, 1842945258, 839737398, 820065811, 56946445, 1660171836, 1518388441],[17669208, 659768300, 517312265, 544982014, 1374996981, 234398210, 1613017984, 1617675646, 1485043290, 931583176, 162750712, 1633634343, 1255425164, 293402985],[1485728613, 1399438, 1701976142, 67436349, 152024383, 1962174695, 808245289, 1264932865, 641222135, 1926312848, 483435904, 971734820, 1643043959, 1637981203],[1601392299, 2072782845, 626722264, 1109053481, 1273049962, 2085233521, 1782289292, 319968566, 1039656505, 1225500970, 1409491424, 1869920027, 976432901, 1541364218]]","[[2049780900, 1580443698, 620083208, 1658223512, 822636189, 2122375087, 435327084, 1483131628, 459240964, 1862929988, 418893828, 578402049, 1121376063, 10525783],[255084495, 336553441, 762829903, 1496184591, 485370607, 506204171, 1628790630, 249383089, 591541207, 674305213, 1213347818, 106952276, 721810333, 1038090343],[1305162771, 2128080845, 553447481, 983829262, 298253588, 495200886, 468223145, 1371723431, 2103728459, 645199881, 1878213389, 1231188852, 333816002, 1234062776],[622384287, 1472468974, 2019644209, 530015954, 538216100, 401801675, 47914614, 1141322151, 1466224291, 1481766645, 303983060, 763651385, 1206341582, 1415654400],[2110507588, 973828053, 1280751603, 1766209132, 48110993, 1120359356, 2120241050, 348885572, 796927969, 1749323858, 727885843, 471997945, 915383669, 946068285],[531948921, 305988231, 426765992, 1406821829, 359619358, 1807544374, 276307534, 462335633, 995622561, 1584413966, 1485525968, 637642858, 658677341, 1248570457],[1857256055, 2147145208, 146783703, 665655357, 2142110434, 250051434, 546395512, 729096795, 760302828, 363413478, 1639726139, 354560821, 2057601491, 1801993758],[430154710, 1407529808, 226503524, 1980862236, 1470240709, 279058771, 1716073886, 1230432886, 1554903414, 997741355, 1410333792, 1747854626, 1250169676, 427951568],[2041278258, 127862046, 206425600, 1770240708, 701362347, 1782755823, 43166449, 2009919031, 1478195592, 969040441, 74043952, 1478198691, 945092714, 60730192],[1828684534, 325505721, 1134916058, 1363883585, 411894613, 398932705, 1413147715, 1452002525, 1474129620, 294157820, 63621802, 238651624, 2112017261, 2142318929],[1139437054, 1513676854, 708610324, 1716937821, 1532585722, 1485463705, 1203476381, 774997015, 714106834, 1606739590, 1249980084, 1374644941, 925179961, 1366202340],[1275645157, 215331629, 1459131715, 482356706, 673455009, 594046088, 190870657, 848902141, 1026159671, 1939995015, 1262959236, 2146598310, 683320696, 977431613],[1490858212, 1308831320, 1850698368, 715578108, 819014374, 1182001600, 122412098, 592425860, 1570315117, 1545782728, 250992478, 1618066686, 700545246, 726228326],[1922946827, 1521267178, 1797796285, 533203283, 618384595, 1327844876, 1638173091, 1329819328, 315702140, 1242808725, 1357443522, 417036556, 659247246, 828228523]]"
values_90,11,"{480694138, 554521620, 866414087, 1963566880, 535760850, 40531609, 1839291346, 332675250, 1384629037, 1165901258, 1968358024","[[2133799750, 875514095, 456850506, 1805516019, 1100233725, 1657599391, 565968124, 523101015, 40883674, 1596067425, 247505774],[2141065561, 848614355, 657837268, 838589065, 1364687152, 1499430258, 171213782, 1769126399, 122369231, 874367592, 922281804],[2049729062, 969425407, 367933499, 932371746, 1467720906, 600157418, 1248039071, 1271457544, 72355173, 1852049234, 1835562178],[799014962, 1536365797, 610021563, 1287480391, 2017243633, 220260801, 9709887, 1932433689, 67277780, 2100583083, 1601531373],[1869001907, 613553392, 2087283139, 402157072, 1754748113, 1729342333, 336747697, 1070974772, 963002161, 940203407, 1047288185],[1298402155, 1571771359, 538103142, 586341727, 979205217, 1023280072, 304250831, 828816014, 506625875, 234606288, 881476795],[441576109, 1502826256, 1594698223, 1117446267, 759923289, 1432506379, 164531271, 717363677, 691525775, 1852335240, 1415198532],[450498853, 624152492, 914607191, 49013467, 1813136042, 1776338036, 1992714972, 128209508, 1797957442, 2079562362, 1907089283],[648839379, 763762969, 2135519623, 587045140, 2036211349, 791454759, 99401711, 2135525362, 594743084, 899184479, 919011778],[1261240615, 2019614543, 1724864416, 1295774724, 472239922, 1544677855, 561916569, 1166984766, 626708527, 1849348224, 464212913],[879519602, 106126882, 1112441729, 1073810362, 390367092, 500892964, 68704404, 118274702, 1374699557, 1878500431, 739348214]]","[[354931630, 145797809, 137520900, 2035890551, 1851294620, 1298267844, 1492671514, 52037943, 392979399, 232089584, 1742771529],[266924441, 1027874951, 559686908, 960622043, 2083666875, 1197620540, 1579822515, 507536799, 2132322627, 1668345730, 198590873],[590818428, 519150067, 1524858017, 1564008000, 976324974, 856659125, 1966934553, 795110364, 2134005677, 1061858046, 1828433965],[1958681801, 75258035, 555565187, 707611552, 523108178, 475963062, 49626640, 2114523949, 818114049, 1634800851, 2059582936],[2003222011, 502251954, 2033020085, 1805441000, 1741037684, 1566854985, 182222761, 726303850, 1224313293, 555883739, 63313088],[2031381087, 1092847551, 967799875, 1106570054, 434758032, 11727052, 1877413773, 518203872, 1020582050, 1387692168, 1233009386],[843340048, 163461077, 1030238171, 1567674547, 85005046, 749833606, 1653910641, 1049227719, 146945448, 1058552573, 1749665228],[926015820, 160105289, 777391752, 2018547522, 329301402, 492664836, 397868156, 115522087, 2048532484, 2140452485, 922570854],[542258631, 1005179436, 1511568828, 1726241781, 1197942013, 882832488, 1889240186, 102852941, 329486308, 925741083, 815344575],[420261939, 176732595, 161617389, 597895457, 361301094, 710010192, 56079421, 193158788, 44469811, 179155413, 154109956],[366566657, 287117814, 685533140, 1100855411, 1502649726, 1412801466, 1459747666, 1049421945, 1258457069, 1402018172, 1889132314]]"
