inputName,size,goal,a[size][size]
values_75,3,189,"[[814398443.459, 1059061452.37, 994788620.852],[789820108.832, -248078728.24, -705210205.474],[550738516.671, -835708877.429, 1153042886.551]]"
values_57,8,216,"[[-1827906112.441, 1978306411.493, 1508361374.736, 1078351466.17, -1300446658.582, -1045050131.055, -1616353276.483, 650877740.427],[1836223628.043, 606075314.973, 427399846.89, 1611092326.482, -1143623259.401, 458843612.715, -731268272.753, -563881149.965],[-1445772818.253, 739583606.504, 2027690152.885, -356377557.039, -135779584.074, 1310817208.411, -1486010050.314, -1610635713.838],[-1206503203.552, -1396831018.586, -1890609607.679, -2024129145.792, -1503951220.949, 1049101597.107, -314716495.31, -12909534.677],[889762739.953, -466594847.054, 1282388349.015, 223315490.373, -810816700.496, -1733115998.464, -261223566.954, 1551054494.948],[1952968911.992, 1253403226.566, -1834405951.197, 15846730.548, 840757265.946, -1420264861.939, 751827122.692, 75812908.993],[-1499433409.705, 939157392.064, 884095782.191, 1199164698.789, -923851482.525, -266523482.028, 860465657.427, -2063360185.995],[-2063343835.859, -768512374.509, -524705002.471, 1629636705.271, -1085470704.982, 52823104.503, 1480704976.03, -1407349474.135]]"
values_88,12,113,"[[813819037.722, -1799947811.1, -1716432781.437, -314523105.838, 689565160.19, 847124919.465, 78667963.108, 1164788113.718, -1153103039.132, 706157738.737, -651500704.876, 80983101.251],[1827025735.78, 1604806717.354, -1976960974.275, -1094841761.628, -549629219.278, 1253774853.566, 1311464804.321, 1897507603.503, -1434022494.476, 868775328.735, 1993853772.683, 1145759000.287],[1480061957.758, -1541782244.436, 1069234882.471, 1895018536.594, 790881109.98, 1093929496.815, 927825584.675, -1477109813.538, -1601708572.068, 83439279.111, -1273058926.01, -752644407.486],[-1141370597.17, -1389753319.168, -766720356.227, 379793859.309, 1333256769.474, -1937485530.564, -1602864042.064, 1013508847.626, 2119600727.83, -1423613665.727, -369756883.589, 1233833524.634],[758330432.96, 2060931843.044, 103042399.306, -80797959.863, -1528305961.759, 1065021339.163, -686057208.275, 1735376383.595, 34256380.242, -747562377.625, -627766971.2, 645200435.973],[-1977475943.663, 1269994543.216, 464852107.812, -1802649277.936, -1822240792.887, -526506222.102, 2102867896.544, 1563853099.919, -1870639179.128, 1722400711.484, 1688833336.949, 1932388845.395],[795371389.025, 1976840983.045, -1698075934.337, 1679984636.021, -1469072092.698, -1580563189.629, 941389727.225, -613739528.299, -1204849617.872, 142764509.266, 575883263.814, 1239497524.476],[-1601181310.776, -1329253664.76, 1216821067.335, 851061187.692, -376829167.178, -568940035.72, -1122193601.731, 2019072671.32, -1310552739.137, -1474752707.812, -1637078044.073, 1167041233.808],[-442884129.239, -654629056.253, -1277219858.728, -606240167.146, -1789253987.326, 1997113222.514, -2139941754.405, 1691808959.571, -277492616.197, -439153193.822, 708372872.018, 1365734704.952],[-905955149.986, 538217819.434, -1459803042.071, -892019041.192, 537014601.881, -501407972.677, 836222805.193, 628910383.014, -1260410390.81, -766625000.518, 252482424.988, -542640669.422],[-1538099422.383, 1759904647.782, 313015616.912, -1263449913.043, 622738405.676, -1477740385.818, -1465089695.63, 1100386386.027, -1385607164.685, -2078126097.594, 253296017.064, -1065146069.548],[2093247430.708, 797783163.987, 1290504590.848, 1674590228.907, -1183751447.927, 1481050951.316, 2113226821.478, -1645181525.167, 937005820.982, 1869568858.894, -1113140105.631, -1076881127.786]]"
values_10,5,10,"[[-1591161875.335, -1882856392.115, 296277512.519, 830267798.321, -1374859085.96],[1334770067.928, 943019136.01, -1399972832.265, -667831934.935, 641152290.219],[-1534607704.378, 1411897171.813, 1340779772.596, -909387961.563, 1309119944.47],[2044545035.847, 1096305123.198, -614500354.699, 378500142.157, -1771861511.622],[221832353.921, -1092066453.336, -905763856.523, 1327311313.797, 1833114333.011]]"
values_53,8,13,"[[-516883817.928, 447841250.18, -1448853343.142, -874745913.848, 1226034373.896, 569201932.951, -1658206136.961, 1697896449.274],[915535435.616, -953277512.511, -755169829.381, 801369408.867, 1110078578.357, -1008124340.731, 2027206552.465, 1680017797.006],[840020065.769, -235388147.9, -1917971961.793, -53678795.192, -1219753475.705, 39428427.506, 174456759.846, -659535049.056],[1208049235.57, 989144796.027, 61905113.266, 1697210297.892, 894759574.767, 4332503.886, -897329246.2, 1891125175.352],[589540067.547, 440949331.471, 380990803.345, 733572971.593, 1825006671.397, -1244551990.182, -1949808303.649, 805946054.65],[-636361585.361, -206966352.862, 1108869899.256, 31989333.894, -234654016.411, -1866331253.09, 1804525079.289, 1785553980.613],[-2010662860.564, -1604941042.215, 743734968.726, 1104431503.963, -425324304.334, 15436176.77, -1827310971.323, 57007054.281],[-1111977904.078, -676143512.459, 1675803810.107, -516049645.08, -2070228801.369, -1612785974.987, 1212163545.314, -1276618809.554]]"
values_8,8,113,"[[-1845465383.121, -727815844.031, 1971320295.937, 1457575932.963, 108832999.537, -1694927164.722, 1691050840.352, 2052459547.751],[-140321472.063, 286108355.984, 49105346.354, 1147781412.679, 355782008.715, 1454105709.687, -2088047823.16, -8117214.44],[1591976933.41, 1690367698.795, 1178002192.037, 519322407.927, -1810937282.911, -344193106.353, -76043737.679, -772539827.107],[469853.716, 854714314.533, 190775229.792, -473412661.784, 1881247727.212, -1715839127.559, -2087850413.673, 1897624694.537],[491882606.184, 1509987272.783, -1699989326.742, -103808058.633, 2106618770.43, -894118854.982, -478240147.042, -1947159866.94],[-1542285197.892, -463315415.536, -1236024497.267, -1511350262.903, -621752323.674, 1454525554.358, -2081825331.823, 1196669998.725],[384795294.077, 301210227.975, -1853855431.566, -1209158698.248, 1668857637.161, -1272715359.864, 1071612674.761, 1751325177.231],[-2057842335.88, 1252541208.017, -643301886.531, -1893853167.857, 1500480780.123, 1018953616.392, 1608206426.713, -738115400.14]]"
values_39,4,221,"[[-756575100.06, 1590274666.511, 2117244151.976, 1994366556.536],[-1679352729.363, -201296093.06, 215271554.389, -1020918382.767],[-1042982357.939, -1017417098.069, -1249316487.099, -1122547998.027],[-481604720.976, -1827803090.643, 747211076.383, -1615857704.492]]"
values_47,19,216,"[[2001729295.02, 265584906.848, 2077153523.036, -759139965.336, -69680138.586, -7174273.461, -989840921.612, -2080778020.671, -1350834623.589, 59370352.27, -2042739429.765, -1014469675.283, 1988681356.806, 1753968370.533, -116470074.146, -856787903.424, 2028348866.975, -1958341110.806, -260926953.555],[1598849331.393, -1577599559.58, -270702597.448, -1386365389.048, -1241553086.33, -370886498.341, -1155727647.942, 970547112.787, 1680786679.766, -1689846863.479, -412301272.877, 238759682.094, -574231968.743, -694810341.541, 1910996386.925, -829814614.879, -1282029506.93, 548832839.914, 156222249.808],[882153338.919, 641069988.296, -943133709.133, -1677463415.584, 551430196.221, -1429690899.836, -1573399835.386, -1514447005.953, 2101787714.969, 369829228.459, -282324601.074, -1700415956.453, -1595433740.407, -2024188902.79, -1126937459.882, -1361142126.814, 916359795.092, -1017341668.889, -229401386.483],[-403008777.578, 755031152.237, 342651635.194, 377501859.287, -1526028970.278, -2021176748.764, -1491927963.645, 1109555773.639, -917439516.684, -370592731.654, -1833515402.987, -29451566.468, 1468154758.371, 1217473590.162, 877722634.465, -1872751605.248, 1367095943.266, -1188775473.661, -2081937887.097],[741452051.896, 1681152644.609, 1613034184.943, -2122488775.493, 659240915.831, -401231620.918, 1477457229.743, 734882118.504, -1390074121.982, 712443263.113, 2096684502.939, -1778796910.313, -257847158.128, -1057733912.164, 366283185.164, -1682504334.025, -1318705144.147, 1772217862.82, 1694122516.364],[1577235494.767, 1032283756.213, -354289970.306, 1800028834.635, -801866442.868, 1282140689.62, 111606563.897, 1153402361.05, -431605867.589, -952558523.404, 1710610153.502, -1347023407.185, -230647669.373, -1163171119.247, 1279324375.929, -2056742734.908, 816126613.287, -104243739.367, -676806605.185],[-1379192353.484, 727600739.692, 984724380.799, -303764335.051, 717182563.703, -65741191.587, -1382137918.936, 1334685356.828, -1925300913.099, 1051428387.767, 1728380288.389, -1154980402.432, 1250284867.938, -137890248.208, 1592354696.748, 682625644.933, -1288896979.455, 2144352289.667, -584024255.166],[776190612.73, 1943208296.272, 142196765.889, -274401177.214, -698524774.096, -917545651.69, 1813856104.935, -1261147273.352, -431775651.124, -2020642812.752, 1950106209.104, 1264429959.754, -1073842095.669, 2083959348.611, -416828668.33, 1648425612.213, -948647522.28, -454730233.36, 1280659182.952],[-1118856208.313, 1306680526.923, 722399516.168, -968679353.395, 656189963.542, 1956029429.922, -1430575212.772, -1093954911.265, -1501430008.116, 1011524428.915, 1883464706.099, 1387300322.588, 66303527.236, -574869085.139, 1987001180.818, 705507166.403, -2021580909.845, -235730713.522, 326432598.181],[-1053644869.695, 667844589.542, 1385500327.223, 2050981833.679, 1787758764.94, -1941173365.471, -1770862305.313, 623260374.267, 1466284279.841, -440283600.83, 1085228748.834, 1982215215.679, -1195639723.642, 1067113152.102, -610529873.595, 1413374509.723, 1067114544.184, 2049646378.386, -1789183784.356],[-765214752.065, 862449050.12, -1872245518.815, 1394530404.902, 964439144.851, -1467797477.299, 1487878819.824, 1209757603.029, 982037244.15, -1246553751.915, -292649370.128, -1087588278.346, -864585789.755, -601887332.89, -1516264028.035, 1909117399.95, 1817929296.539, 126429712.786, 2091680621.934],[1809322254.994, 824515177.082, -733919370.114, 1327377221.415, 788594498.144, 1009126882.266, 286669908.767, 425060800.466, -1293034961.589, 4151663.231, 1669029067.196, 1011697274.97, -1183679534.801, 889605042.088, -473171755.375, -476840646.715, -111307818.549, -1590122496.834, -169783297.858],[940591825.553, 807419264.045, -236944790.884, -1447249219.993, -1956061674.945, 777431983.981, -1271621010.06, -13386183.423, 22827936.613, 1960834321.136, -2009152446.979, -1680696326.242, -1543106460.221, 705119890.496, -956112725.617, -2020299162.927, -191060667.8, 2116561422.14, 428086852.766],[1141963206.834, -1063354740.637, 1050764144.783, 378012394.479, -647787927.087, -1350991863.082, 159202341.283, 779715534.661, 781143087.798, -376867542.045, 836925445.083, -2028088101.286, -1979988881.08, 1954570551.469, -1241457940.329, 178000029.013, -399851238.817, -800480008.36, 1263229876.377],[1761473355.071, -543866000.018, -1237916348.779, 1951897572.53, -992363087.557, -1098522997.094, 1073041000.63, 280218166.554, 1375036692.617, -1130659087.813, 18716875.868, -1287829203.948, 1976228455.346, 1925874509.859, 118774554.612, 13102996.736, 696877892.881, -1520198220.005, 1227944291.723],[1992845969.164, 1930069933.366, 462934773.239, -1005527920.633, -38374998.184, 1551854723.891, 1669132810.149, 441939069.629, 1686742417.999, -1284575554.96, -120916365.544, 670638858.971, -2063677669.984, -1076319860.629, -1635590447.184, 1471257655.667, 1521480104.315, 798146862.982, 1345010012.653],[-631201189.166, -623733342.807, 377741739.661, -966637307.597, 1040345427.576, -1508935768.34, 464995303.449, 1138748632.035, 757706718.493, -735151513.79, -1038693055.237, -1539381492.619, 2004439193.602, 1305346070.659, -1424675961.504, -708314363.96, -913939207.715, 1467442315.508, -290931400.374],[-1933213047.595, 2102370125.257, 1555183368.244, 849467937.548, -1304468928.363, 1631033678.869, -2027734449.88, -2138560619.181, -218691877.958, -775808120.483, 1914509804.695, 1914153140.721, -847184069.571, 145679410.957, -279593160.479, -1554985431.294, -2103848478.234, -1332760946.183, -247850084.922],[1078560674.727, 843512518.745, 720389570.402, -937734402.914, -844131188.229, -617582689.125, 664998097.897, -1979309020.984, 678410398.618, 826675632.843, -1520878650.796, 1739368533.296, 1217672844.589, 1104273866.039, 869510149.117, 399708087.267, -343840585.154, 605589641.343, -277930705.396]]"
values_60,19,10,"[[1984855633.2, -1568615484.148, 1711625821.533, -1951854814.393, 92455024.263, -1077488718.838, 971149701.027, -1892534442.459, 693851242.005, -1184525220.415, -1416332196.546, -1796527718.676, -2128217714.736, 1555656857.697, 424020687.229, 1775743553.424, -54015505.349, 2008695833.37, 1711782669.992],[2131571096.446, 478835432.026, -1162703936.799, 473705933.189, -1729628503.854, 879883126.416, -1156397327.45, -257183392.363, 520771092.126, 1629952103.097, -1651156901.62, -1404768487.877, -1169173823.261, -1804728506.376, 181773728.263, 1591734239.553, 413630773.929, 281390391.623, -1733215689.011],[-1676817833.203, -696490861.247, 1363899169.806, -177780669.639, 1014036345.649, 261064415.187, 1450687847.138, -425057937.241, -168330369.463, 23391102.113, -1048735859.478, -463758829.869, -1976235342.993, 1406075236.129, -1735793098.36, 1786325976.231, 1110283385.857, -1360077642.749, 358487801.412],[-1688444355.955, 1191059566.346, -411767522.026, 551082597.791, 1794581088.769, 1204982088.151, 991613937.904, 566989887.651, -120093651.272, -946719463.725, -2116089272.162, -1916640572.196, -1630304609.112, 135253590.592, 2065490841.593, -1409027474.148, -1950178017.338, -1354656255.278, -1179580112.594],[1358649211.803, -1309817723.946, 1479792677.717, 2066112232.724, 944398416.211, -1171201033.558, -407867830.624, -687006422.48, -736748915.351, -235861875.834, -589902392.065, 373596237.503, -1066303553.171, -2085851509.894, -2079067854.986, -1932700314.624, -145812386.182, 554540298.108, 1081750364.311],[-1945454512.339, 791934375.718, -1436585626.465, -1302149903.394, -154942279.322, 1436088393.662, 1119802284.016, -1052749695.613, -578224446.156, 492640904.09, 571115871.96, -2108089222.649, -753443457.955, 1316426187.962, 569088528.843, 487137724.805, 1873534896.248, 805294674.542, 285956123.708],[-1145582530.448, 1473872334.726, -1530226055.225, 129767601.701, 98073221.442, -998066330.853, -1654676772.149, -2010643987.181, -1367282238.123, -157240754.543, 974326373.962, 2067884475.287, 1834446265.327, -647191812.318, -552188110.314, -1016565573.81, 826117398.389, -1944963199.532, 1193611969.071],[660506945.054, 275600615.892, 1130812772.616, -669780874.354, 1429950114.408, 435944087.726, 721626462.379, 176184909.262, 510436265.034, -32904958.102, 2025422979.727, -1355691973.764, -1531923138.781, 2126433008.777, 898130517.48, -776327393.502, 1439543136.826, 1704039852.855, -1408594062.713],[-1347888085.476, -1504625092.066, 83923783.869, -1254491509.621, 1759977865.231, 2009196022.024, -68919885.159, -11166217.417, -1430236167.69, -386271954.6, 1987118184.643, 1848234.179, 1574155461.387, 1149266755.365, 973845478.375, 831560093.228, 1319376291.215, -736071403.94, 2038657149.653],[-522544018.383, -1659391.325, 774540942.9, 1035075535.272, -1672233037.809, -1249654913.561, -2024002959.943, 1267955640.943, -1582553424.258, -1172914488.302, -540567256.091, 1856520655.234, 908745919.864, 70913905.629, -1482958682.521, -1583417427.956, 454270153.174, 328042355.048, 1665170457.091],[330378495.385, -858907443.976, -673698062.519, 534525288.906, -2144493692.676, 2062594058.941, -1838689215.816, -572023883.363, -1500025647.528, -1554025817.959, -734021163.083, -1106373682.125, -927335693.885, -1111165283.474, 1678448356.845, -553507717.413, 348330170.1, 357803722.766, 2064441451.522],[-1386296222.094, -1169020102.275, -51450449.889, -1212202239.679, -23976934.608, 1230109030.742, -1179333438.015, 967511084.396, 1359014192.694, -63174432.661, 1946544796.842, 813945987.477, 280630703.116, -1273345440.043, 776032263.229, 979726111.554, 234488255.398, 542604911.8, 1960504011.21],[1748639250.643, 756532205.052, -495375963.017, -1489452628.296, 795577076.598, 376091838.725, -1438590220.323, 1845149585.174, -635359830.557, 1927944621.342, 187207415.557, -46763772.524, 1742654416.756, 1119259312.58, 1184988468.792, -690663291.536, -743291716.47, 1254411304.79, -1860851772.159],[-799253835.71, 178730694.18, -1261569223.288, -1734532141.776, 1646583431.064, 1500828329.772, 913651809.16, 537456672.604, 1398134894.985, -671749858.799, -1337810069.186, -1960842921.171, 726215283.197, 1175218609.833, -627210286.742, -2044553768.047, 1794102429.635, 865289670.965, 80301459.124],[817408641.783, 1057919521.807, 1733816170.95, -983398041.507, 1598102492.165, 1859921912.692, 283289279.402, 269070906.43, -2127424506.471, 1747425145.8, 646796987.085, 856208590.213, -1542934330.886, 2126713066.263, -1084338142.091, 722696287.244, 1170983519.734, 82398660.966, 301995296.373],[539249702.493, 554802440.451, -219686672.475, 12874822.516, 2037010960.567, -1322266278.575, 229966004.149, 669936032.944, -1325356793.815, -777279578.239, 1218260083.531, 1809941221.205, 2106533129.343, -1973075632.105, -556559846.995, -1468740870.605, -1547974823.378, -1383606584.621, -1941404957.693],[1743566408.809, 1476102461.498, 511946730.905, 322898366.052, 815548469.286, -1558809279.875, -388976591.007, -1082805959.208, -1866106928.366, -1897677481.078, 1047174317.088, 259268261.883, -1499785148.68, 507517057.665, -939823700.754, 2042565950.92, 707528240.43, 1524625854.225, 242299404.567],[600990960.861, 325781885.508, 1512545192.609, 1641718397.239, -1688767383.276, -1328692967.548, -59408403.293, 2140507884.348, 2070212805.075, -964533906.819, -1012738207.772, 1224965091.94, -2059327484.878, -890919113.442, -2146511076.254, -1171115694.913, -197176939.166, -1664971755.569, -1203738340.742],[1104780117.422, 1252239402.782, -424480947.523, 1136984452.885, -576731031.748, 629618968.409, 1677780132.312, -1183098440.648, -298573141.0, 85552853.781, 1809065772.451, -60940905.044, 1339781205.18, 1062515072.181, -814298854.941, 710345866.046, -300948828.061, 2100195268.822, 595571675.66]]"
values_89,12,221,"[[709686796.103, 1685181804.961, -79888661.547, 411631309.58, 1529063599.547, 1292546840.227, 583053631.789, -1055629930.852, -1434204644.746, -385767165.475, -1987676543.046, -1577860148.17],[-780373582.655, -1846324172.919, -352112316.902, -688107450.588, -303255198.132, 1365563231.982, 115071085.583, 539116236.905, 203303076.023, -1575711652.154, -857076599.537, 299260978.923],[-956260731.037, -242001346.04, 299879510.448, -17530719.623, -901738772.146, -573158477.211, -357505916.418, 303198910.487, -1324200495.311, 1319127571.974, -2037084411.72, -1026881805.28],[-564433434.848, -1846033156.919, -180947263.089, -1829206308.8, -816429347.474, 2011136675.514, 826612892.686, 1310358656.516, -931560008.555, 712867207.909, 217557760.063, 1732061578.177],[-1863318091.819, -308349339.991, -915588038.559, -938006385.264, 1944796406.095, -1425335851.279, -2086082169.294, 992623656.105, 1441109344.025, -1674898756.838, 371332304.48, 1027654685.347],[1554673413.159, -14098363.339, -1724415742.347, 907993355.212, -1870279147.433, -1071048743.481, 1897843932.957, -2118462059.86, 594308827.906, 1683049015.868, -2068163119.629, -283338904.492],[1458312384.56, -836650776.536, -1390720485.387, 1751456832.951, 2082590488.911, -1079867515.858, 1636544631.246, -1105908961.143, 1906050512.893, -313610185.748, -1643893058.744, 713512056.469],[22208008.406, -1284357537.017, 4324102.523, -443621846.156, -1460060866.575, 547100970.766, -1868856130.693, -2047998687.082, -114655611.939, 1253957837.182, -740802511.595, -779772638.758],[1938460020.007, 878624876.869, -2061116590.013, -268668224.508, -197431321.868, 2044527402.288, -1639296918.58, -425238780.008, -2043917278.069, 691421165.417, -1580765442.725, 1918455311.123],[862000433.871, -378833141.345, -1210263694.255, -1216525172.081, -117032608.781, -2009439448.954, 1604016190.1, 1681446943.701, 830631577.962, 968610941.338, 2114971465.653, -947373895.595],[-486458735.013, -738301615.042, 358392990.877, -2017906959.961, -457176243.94, 231407219.683, 2058206315.849, 1970324562.403, 413853101.161, -1527106739.396, 948813080.703, 252534326.658],[-1741847547.182, 140084121.952, -1738275238.782, 772364544.467, -872048031.985, 902595439.137, -1178981706.948, 775960092.771, -2114830991.676, 431938662.858, -1599288204.302, -643454234.018]]"
values_51,8,6,"[[-624058204.423, 668021104.493, -207840376.299, -162921583.763, -765816869.976, -121136672.772, 1522634313.071, -91121726.842],[654618042.481, -1747679069.247, -2033911117.568, 2089201379.421, -1476170412.453, 946970505.076, -1351008356.501, 132464231.824],[-1224293982.098, 1680892741.125, -2034497454.819, 1894040791.811, -433569019.811, -641936934.612, 1029577668.782, -1820243065.006],[-1583691246.125, -154462531.757, -332076146.792, 626995253.106, 1258890938.859, -1103833013.317, -857212674.311, -164614649.882],[-1921280402.199, 1796644085.075, 732025119.279, -372766653.049, -665663525.269, -938256158.012, 1374048430.084, -226497783.019],[-55513436.733, 276196969.202, -970672961.968, 1682302759.464, 1905410522.677, -1179596560.384, -1301783832.294, 975617787.316],[-710625547.66, 1228521117.97, 1744136894.012, 224793185.549, -50200276.817, 937329417.205, 856312032.445, 1510113828.394],[619042910.077, 605062027.968, -1947069609.108, -1795472474.822, -1229217056.649, 1918189087.588, -312583754.983, 1379464711.926]]"
values_14,5,209,"[[45999326.25, 836601789.587, 499321044.724, 1216779307.257, -130254643.678],[-852417544.641, -843678084.37, -1526528290.853, -230964044.333, 520550954.199],[496358134.071, -1771001166.334, 2057769959.236, 704324673.935, -625156622.39],[1154245908.316, 1655161390.484, -1576011114.843, -1135106959.755, 1997618388.609],[1129442361.754, 2019318257.663, -2027496360.773, 918985881.967, -856966707.73]]"
values_28,16,113,"[[974850675.039, -1388888407.217, 2089749010.053, -1362204874.187, -1543119784.503, 1850407776.635, -2072030802.717, 72068501.234, -1649009922.8, 917137962.077, -1294821056.542, 304381343.539, 800762203.883, 711710479.697, 1553868473.699, 93115779.178],[-1451108134.639, -1309262036.457, 1364118828.308, 1751595268.115, 1161979931.785, -1764417934.491, 461133281.086, 142165969.194, -438831197.92, 2059252914.353, -556926550.508, 54374814.874, -2043210330.999, 1347125880.001, 1855474077.302, -304682187.399],[-571631496.878, 1884987623.302, -639571372.419, -2106558189.749, -405160194.378, -939179787.718, 1813559711.689, -1874056645.419, 1032781359.396, -1369005906.214, -964510545.875, 292546839.199, 1928970850.364, 1306632115.305, -202074212.42, -1372065814.341],[-1819982267.285, 922248555.867, 63876175.357, 56835254.289, -630893585.387, 1075441961.469, 564175957.541, -1349163888.288, -1300566086.453, 689834818.968, 1213054294.558, 555822585.063, -114226091.27, -794664536.571, -1684122974.849, 456989103.736],[-464011603.031, 1119431136.087, 200842945.15, 1564443826.774, 494321444.612, 253277200.753, 673731102.399, 1389968734.979, 1996849613.036, 1014903578.975, 454131320.511, -1757130610.141, 1294423884.145, -1174985729.785, -144958994.208, 815768224.21],[1107869944.644, 24227483.581, 655712901.752, 291778902.71, -335963010.712, -586532641.075, 329397257.967, 1556923540.403, -462813921.031, -1119613361.51, -2055615613.868, -1654707969.142, 566627334.448, 1482135489.157, -1274527274.989, 141484011.246],[1580104142.737, 1559368021.127, 57095452.503, -799534398.463, 1994736122.868, 378115950.619, 981668518.249, 1975546184.049, -1200930771.595, -1159692617.463, 1339795479.661, -1483568069.417, -1605237932.436, -2010607446.054, -1237247173.974, -1761275410.8],[-371136737.522, -556780567.625, 972491886.961, 1473736034.994, 1061066032.524, 370527206.369, -132697046.547, 228627901.74, 1332153388.86, -1464085663.289, -1717043916.597, -1217973951.991, -1548255092.064, 1656163077.748, 2070336465.339, -903375434.512],[1507544115.789, 1158182031.506, -1822125068.015, -982957762.783, -1227796643.634, -273946309.35, -965694182.09, -2144321622.192, 1355480315.404, -1200715726.644, -1074280667.822, -855260859.062, 1776929294.879, 816600749.697, -433396391.127, 1530468404.678],[-1904183902.075, -2094119688.839, -1371982961.982, 130617722.356, 1761146171.079, 1113567224.884, 2144416430.112, -1453705303.795, 541172131.14, 1276628162.545, 904165853.131, -1282557280.608, 791897386.74, -1273594849.893, -920170096.346, 2140426867.952],[-84898604.403, -64414750.643, 1825415405.285, -308816635.852, -1873986954.647, -1325148598.562, -131572493.609, 157533558.197, 1170443327.138, 1618061279.961, -1977367955.625, 1919448813.193, -1104636330.498, -1364365132.946, -593492806.111, -1785295680.062],[-1405554121.62, -1874778554.694, 198828915.706, -646467676.093, 1254273956.186, 564509361.294, 2003097357.266, -874650791.053, 1017970230.252, -1170421336.013, 1913892071.148, 728062139.882, -2097742025.696, 1155265717.389, -490342578.546, -1197133155.844],[1751390143.977, 759575100.914, 1892949464.525, 702285706.766, -280848292.523, -177038008.668, -810105855.721, 467083342.392, 1843635586.65, 748224959.501, -1571979602.016, 13066367.248, 1246518051.173, 1484871860.693, -326569603.617, 364746851.204],[346209314.971, -257780993.256, 2125449324.658, -1559421562.681, 1872727922.166, -1104202599.794, -777832667.527, 752943845.629, -1843115558.797, -1303632470.967, 357440028.61, -379378229.644, -1254850559.477, 682072959.903, -260871888.87, 966491417.581],[1038726094.434, -3278443.904, -1436260135.102, -1910309270.378, 567167965.059, -63810856.548, 7339724.495, 598792685.627, -66991020.182, -175256539.325, 2086899478.62, 1416621836.15, -721044498.755, 925347595.447, 142552027.419, 1915097553.97],[-1183483724.024, -1386112534.194, -1897931458.665, 225056428.106, -944036290.384, -639403747.532, 1087251323.013, 812794892.01, -1320649003.215, -1749307322.504, -627864413.732, -705798134.197, -900051691.606, 1057216614.815, 1017516930.076, -879550884.855]]"
values_16,5,247,"[[1490985024.307, -1612184815.104, 312314234.624, 575818489.439, -1132197903.899],[-155956703.717, 1810893723.558, -117757344.304, 1510190915.686, 1526187708.175],[324279456.35, -1139427853.363, -2030140170.688, -1179813236.39, 202707579.682],[191875638.774, 1587810274.424, -677718513.425, 1685420917.783, -530247820.193],[2057215297.549, -459217724.841, 1235405766.119, -73551280.984, -1702642325.453]]"
values_34,4,209,"[[937264870.402, -345078890.737, -1742303537.163, -140509971.885],[-1758593009.407, 829612765.49, 431457491.024, 180139287.621],[1024818213.797, 1697168028.907, 1981427458.728, 193230167.753],[509669223.716, -1640447688.661, -1437244072.428, 1061906199.622]]"
values_82,12,125,"[[695671396.888, -63772465.244, -1292722190.126, 1667754523.148, 1913687429.531, 1423429814.508, 1660940020.802, 1150002540.818, 1595413748.013, -316276862.781, -883635088.131, 1607500226.324],[773199826.151, 346042349.401, -464369351.39, 585764924.137, -522397634.372, 490483717.781, -298585173.064, -1107519168.425, 1370697669.718, -1801042757.711, -112491832.525, -1208082005.412],[-986666639.393, 35907325.881, -1279567742.077, -1024698064.262, -1688056210.398, -590404.597, -238298181.55, -733332335.744, 1451632012.075, 252922594.693, -1717919443.352, 192496129.662],[-1086275353.794, 747972579.914, 949815506.284, 2067590276.549, -29261611.431, 1336356809.318, 923155284.381, -272068280.453, -114734239.481, -224359713.846, -1867851647.841, -1205374178.467],[1480960392.035, 72578868.752, -348371433.727, -140713147.623, 2028589483.474, 257870134.098, 851201979.528, -1434815026.466, -1845373814.993, -1093156407.894, -1905469048.732, 398039758.344],[-840800762.223, 1824326750.762, -1932179536.164, 474129080.89, -1252143799.486, -1859951685.184, 1631175141.793, 1221810565.553, 1478430616.048, -20147561.525, 628774110.5, -1752780306.151],[946407289.266, 1590020132.063, -1553945712.892, -1931528093.703, -910788738.396, -1891484335.604, 2075120225.199, -2031627927.287, -1414074199.594, -719624420.903, 1898806257.96, 805973408.087],[-1918028401.802, 1469239447.709, 2047407059.058, -1948221789.524, 1115197558.057, 758363759.088, -1460533003.135, -2029323432.615, 52611449.08, 1090821472.529, -1320318331.717, -1974144914.125],[-1316003428.138, -365636243.51, -938355676.439, -514760551.508, 848549224.946, -457218185.007, 1477164726.326, -982043459.001, -1591618071.49, -110826476.302, -178922803.005, -319441494.814],[1786818914.268, -1690504605.854, -237253924.153, -2088863659.802, -110604135.551, -37574763.612, -400614899.033, 1814738735.812, 354035161.761, -369303949.651, -1698037851.68, -479213276.581],[87912075.789, 861256558.549, -173753284.472, 1950195008.053, -1622009329.383, -107078809.314, -978941745.233, -336636170.114, 2807598.391, 1287086539.224, 1862772508.86, -546722172.519],[-1193616385.577, -1153305718.438, 406634049.475, -127129184.939, -605599149.236, -12473004.683, 1450474105.223, -1145165419.495, 1179037885.392, 1751463753.077, -146527156.132, -1838772029.217]]"
