inputName,size,goal,a[size][size]
values_54,11,146,"[[-2065696703710450593, -7904078289473775310, 8539149705620919151, 3090241734056068127, -7551054870031062545, 7124342326609741226, -8866273037263272746, -326319440893626094, -8891578718279608414, 6994719816933936722, 9023431524533330837],[4661256594607196740, 1727286201355740821, 8054967280515866850, 3475787155389833053, -735214427374450915, 4565092281572626583, 6863264051768173417, 3673794736915746550, 7179785946281592924, 6195918331047376273, 8349607437757440719],[1544899330731728534, 1598202201096000773, -4180630329510726854, -1825644483163953817, 9136393791220029212, 6354089427369779479, -2502026587981793815, 4112517670420163144, -6392095219725511301, -3477635359591548927, 5683717712039662317],[-7779710810471783846, -3568444204897373329, -5617960861622912992, 191926508393045792, -4808864166142357141, 1240994232309158580, -2332908683376474878, -1538494061347592167, -4437966387433509420, 3282426250049045069, 6595109296150801666],[2656893033651696432, 9005026674169491382, 3346344465588346120, 2726231411376689134, -8686520683002293325, -4943145502871039189, -5503531908645935931, -3495694342882351697, -695506197230324369, -7359198380041593941, 8098388543173846149],[-8356770431254991938, -8414389913366103105, -8771822250372489178, 5002268527449763903, 707956256113096309, 7237866491148776010, -4170788233687929083, -7862782927470785763, -1210900347226510690, 6615834637298432180, 456160963477456588],[-5535782891103190303, -4207306746077808088, 1013071795475965264, -2425167929645312455, 7815301228697806733, 7089374620494258579, -6654579585512126808, -6317545690196156775, 5944738971945663246, 5693109866535937492, -3963371477432808828],[-4659191255365726190, -8484759765109163216, -7163281099408668703, 8996458816894270966, 8225813545643471908, -6279340487281718694, -5183147785243488945, 2572176180699823480, 2073357893859445166, -2822965981939442729, 7491929505604537787],[5033625097165927007, 4718123597205764957, 9187125017933359117, 2352372914779786343, 6801352828261738639, -6434034112883924879, 4939028598083274383, 1845210823930120070, -6768166730476330272, -3624029476433851160, 2854502050845884579],[850731920669282670, -8775556105749292150, 7523233204489299564, -4574683301016378497, 5846708650646279896, -774898602961264768, -7539155009575950778, -3113084897587403574, 2542138968108963689, -6163419971045592058, -768211955048800476],[778555990795011830, -3552757816611850925, 5779914708156266518, 1663521043690622302, -8456093882399274638, 8430628630043750263, 5586184998300612734, -9003750569875745484, 5336105899773302080, -3232982451803578245, 2898434089445044120]]"
values_30,14,143,"[[-2564174985824908953, 6690388555041535188, 6400608470139340913, -4595343894117726436, -5856981282822012994, -1193215896598572597, -5270251507508637095, -6513491453390905928, 5426886079096331799, 2703345247565454583, 7920738125516083718, 295228676004369579, 1137924082745074746, 9058572406834190542],[635327561854859204, 2339646848264827487, -3058887951257891187, 6149765394029513202, -990823612228797611, -2886363927047611866, -3768783844920540026, -6062810305602359866, -5146556094119807837, -4110421958970713772, 7965070361101633497, -3494683289488012979, -6480313922009789334, -4084887915790348555],[4794744864192906650, 4751324838641213767, -8488119287120538917, -2634167965093616075, 5563868546440831471, 5836760582372506731, 5850528094346137310, -760674872038287473, -4548001136871386418, -1105785401701615653, 1792549661154679927, -5957650020819351439, 2850070065324057009, 6245348272962601888],[-7136332724688774916, 3476875568922870957, -4883017402844138290, 5963227355066531460, 6761295211563872642, -7878127359343790428, 3848775735849908436, -8806812972275871943, 7485459013444430897, 7364438799680576930, -1414066428034957811, 2143334356115721362, 7384409587608156941, -8563044509610853305],[-1866535363200891039, 7382421995072328611, -1959802238033440379, -5715735510177554132, -8412205066278762660, -9155903851912310817, -7854929662170933160, -3037658494011378225, -2981071161624566571, 5272737455406060960, -3894017889827269027, 6984510177599399157, -6938994296505578240, -6853738829741305278],[1069759151585397689, -6514265891318559608, 1984118853402310052, 6643464665666242028, -6880000707789549112, 1862112475939698335, -6152450795356189181, -3673577711215869114, 5958768462956953540, 8798843286532078276, -2733693708856988049, -2483533146733377585, 5294219206338911115, 342261712009114521],[7410551540419646193, 2952829061151287910, 1127535553551518461, -5008283727641268207, -9040307466662625143, -8410682731706163173, -2381465486424343372, 2292286158576671596, 7098415190265710683, 7927472394637837901, -5606386628763302737, 7557123106490505727, -4672493180565242130, 6376391309895039492],[8961764850327873866, 2441701883211433623, -3032976925872589011, -5061155827451860909, 5235260935850563210, -2568059529465736964, -578734864201156019, 4461512436112186677, 7113008732740243469, -4012131720796415653, 542778583315158863, 4639223337464757316, -7652549681247316968, 2172970541145619243],[-7414775831904767543, 6928334507736345146, -199032943738888003, 4036252489082084960, -6956177912707550327, 2746956461484105837, -5437574591011274833, 8682636511569056406, -684079011469122973, 2895751936064414291, -4997493425654668842, 6501072296189717587, -523791766805759184, -6550453685933723316],[5843301762748862496, -4370793605304907295, -4860252101750791633, -1962153300604876794, -1938630583853525014, 5826467510621843291, -7991567907857012402, 5312902507779426199, 1496029260094599638, 1247912963959406958, 6922260272721210811, 6275965643710536652, -7586096786214688102, -5657374362602210547],[8522692513806848267, -8097917786698021607, 6056012573031920682, -6278199179106582322, 3209204490721754614, -3475207142982768200, 6845189203882618867, 2310384847400779449, 8430162543702145588, 319795126802815338, -9134628842325993130, -5903083562110273594, 3923806958801141360, 5873434586080416134],[-7756420355396321413, 5551217887392483747, -6440354318053814055, -5951921304740758445, -2384482141890786074, -1136573338551578076, 6741107539677801622, 815822390414329453, 3054384559715539176, -5125942455781189349, 5289084064158132507, 4391912752359680698, -5366639024168390073, -523598280370872980],[2206347165785427814, -3973105416875725552, -7869640980295812028, 4397325542342653776, 4304766578709221510, 6991225174579888712, 1841423283945624102, -258804850086841964, 3406130961041649298, 3389216674375569226, 2241925407896609318, -624839093026040804, -7218025003061349969, -6293169546627122544],[5615086294215630767, -3325362584482485324, -5545472122280559966, -1365328976205426804, -414198952627277086, 7848233113543015073, 4145012498782539695, -705675254940159289, -6513649102430513328, -186422077007298530, -8189620630773954933, -205465342476080403, 4043791101421100169, 8619569086077320217]]"
values_59,11,179,"[[4895971068239595710, -7051372931870961282, -2393964318928598389, 4258630630841761742, -7756430184204840182, -5317203161118871648, -8526098951471532177, 6792370697390853702, -4876971033196986654, -8619303035967950115, -2422777192314615193],[-7643654381459326386, -4019223183180236415, -8612730274721535407, 5225014530168404779, 7182753868418476314, -7334077794032589418, 4686045561941016153, -33429813535487091, -6440064763887008136, -5079534074391588766, -6023807606176468972],[-2840878668186812657, 967235568715996466, 5867147280899220494, 73662650298558080, 5673405986036575114, -6264102067973786430, 2777898197366357045, -2934854690117611340, 6892170773391108060, -8351470208225879202, 630706066132838456],[5426277984929120937, 2470716479586302113, 5236252061800561604, 7823972513919151096, 8555046622108006442, 5545830894578651015, 3057197489505307868, -4014741602692751727, 8512916260283126863, 5677618297053899473, -5480263079796112275],[-6579079500959687415, 3207495952418134399, 4177736350184446326, -5475000862920494120, 4739223211621490138, 9197354348137966612, -6810037846732994094, 2983583868210269209, 4592637064958384137, 3279531401512086722, 5859110658078842231],[1292816982156956166, 6914078708090200509, -3635947881991297170, -2154274327209750222, -2577953016836893962, 1522863297447937281, -283593935973286196, 5592188315349608386, 3117398510698991965, -8040410345190606634, -4996864386186426668],[2918530861716939718, -2943408961666275386, -2381617551694325332, 7279383882508432791, 2560704791432939011, -6080402959358683798, -5178651913856074064, -1785817066144264659, -342727683739173879, -1930751651679803098, 5987724623707774556],[868830463199490475, -2406423555174784900, 756482563186638240, 2401797170022880516, 4371799176855341529, 32578413557597893, 1159598191139550964, -5283281269128871845, -2920099671830341138, -822163809074919070, 9135915992420726150],[-2785050592141289984, 7337782149916103673, -4626646620224521338, -3250701457115854172, -6823097077785825794, 1435983385256904133, 6338716992022336081, 779302824535524755, 2503362642267985300, 619013182282617332, 2142545840274949575],[-9107383281298369111, 5329270493228195886, -3643041807330027587, 1925638652947929443, -3680966681361816389, -7334425626328050729, -8763981662895484962, -7015450813329663563, 8299271608584059999, -1166028831072877463, 7147946814676972570],[8103993324190769430, 1540777581680474163, 2155701230759746264, -2986573103281488227, 8021975735265938633, 6873461864857317746, -8911707781026254973, -2766197491856814195, -5372904240668024471, -1556771145532021261, -4930415257015539200]]"
values_85,8,209,"[[3351635436796420955, -8785392452560489025, 8997553114654719970, 4716280123711906457, 4465694140481183501, -8134972646929872147, -2753923971560647442, 4479899857928358813],[8557678101723732384, -8148339864436556000, -400607793416358763, -4773152495263273364, 4497360782187225103, -6269504813689394448, 3405026442538182285, 6497136189550313384],[4902120453577834887, -4020335511728411174, -6966378820201457310, -5109295665738420500, -1756444846999358074, 8096457474442801338, 7294534358822447127, 4895221346619640246],[-3544819419287990060, 8340532225960217916, 1988565060438810332, 8040098958420444740, -3616160036601131636, -8603278648646191713, -157270076639604048, -2280351805574055893],[-709135756714438536, 5283578564680843466, -5610671458678605557, -8562980380944345552, 5748348196216202358, -3166920006412087364, 3773465770060721245, 3161255578747186264],[-1190570163956274280, -9147086356191104925, 2915843240904448, -5813521102529779242, 1085975702647604050, 5359164384298857450, -8091578230712460081, -4550553288743017338],[-5249854910172947235, -4027198670366434114, 6293606453816263040, -5121379595323749214, 4474859989933027121, -6237734299143488948, 7671231915596393062, 422328473113028475],[-706840430765546973, 1820772061787659730, 1421199948399060159, -9021344899041986150, -8642408704420919747, -7487475165576143761, 4258537321701701726, -1517713539889301453]]"
values_74,13,146,"[[-6582056924876166035, 9136702076690123975, 2761322169614809153, 7149878553690674042, 950242714934631259, -1901337838808318580, -9000707197342025104, 3954256106839550820, 2000570803177649844, -2397691928569612212, -4073989789554235998, 4333127122679016424, 1127877813065479248],[-649395990581130899, -8930946460232380421, -210233867512811051, -2509855204672204414, 1447746195912293686, -5620508870868195793, 962771564504583507, -6980202957951507386, 5364187854935984925, -790475344183935022, -11168855011684443, -1417597399163264332, 3726946472726703923],[-5868651792712341561, -6553656420109980830, 6666431344732347381, 4916748355719959035, -6012093196112894221, -6674520137768931575, 3708453936279672403, -6509128084278902684, 7810261678985270522, -6619749575099137392, 3131528393469816873, 6543825895394341479, 4736047273620102557],[4701979119468186797, -2256101076498035502, 4857007082230547112, -5247146903476184798, -8269636546824916934, 8214393546606927788, -7723917045927805118, 8067654084868298101, 1796672550156458867, -3645490318197853273, 1069252138692808395, 4975039383840035820, 2027663918345972326],[5178772717099039610, 1969902192153903536, 55611455207908457, -1752457172993003692, 8412851692656342469, -9071464457843081286, -3131076895906791923, -1991310674943691396, 579311705414661561, -7137882967510754491, 5015545694714791951, -3144657904980474903, -8847441047582785956],[5567152440090368790, -6368577691812830507, -5860224228480448443, -9122617752626415377, -2692711098206257151, -859904015980083522, 9074937701964792722, -5360832089117588097, 1125477409236870641, 5097814169334656392, 4436684647684494468, 2285055407152869175, -769726426744981900],[-5571665518533053762, -3576712034884825492, -3009739756041043092, 8794496610994629111, 3653313006518923052, -6943696589222257557, -3669745268158383057, 4592142061943528590, -6601224269011317984, -6853006963367913446, 8889296953356699586, 7362019790688471397, -982995214271487663],[4297572370789882368, 5927576386141209809, -8139645724018165342, 8991445887817517241, 2183636188819167511, 2374519204202475058, 7754395464960378864, -7746626900391360685, -7648772090780168780, 896733085300292344, -7463441244695786383, -4599488716903507253, 6866222912143132854],[-2195429249795648357, -5864297345624856525, 853411122219892889, -4445548273987439447, -745648043818099128, 6044405796485346882, 6387163935882151083, 6735062404899967136, -1379197209171282684, -8710449229190022675, 1303746751698253987, 7217443168414861329, -415045664035776586],[-449644197663010748, 1024024308580423245, -3769656365831922281, -6626861146843393756, -1706586513925227551, -6586554316832142039, -5017282305332927791, 3798779590462050780, -6740713481287967652, -8704837243481602437, -5086783375282408168, -2315583549240152226, -8628216892594218011],[-6872227022088281772, 7080727667722051179, -6532881551605974821, -9205313670623140172, -7155927291624498820, -268458039911106887, 8150296313225035647, -8439780666143486096, 3464061483472179109, 2355767711229836593, 7133007436791656825, 1730775287846679179, 842173932398315102],[5002532652679522447, 878699991316391963, -3536608816550132164, -6128230692015002129, -4587194998731983179, -370888200760392631, 5819767921186463557, -2425116250095080061, 1101505090063763813, -1494155954071837335, 4671737678920764647, 5553574387148477114, 9146109978034668386],[-4914455733787478887, 8683623203429558496, 2768434485923292217, -5813087685473016723, -7021173196403199722, 7018274347329424058, -9110499514338615983, 2760361836142376883, -4978683487112674519, 7567684587666307188, -8140123047897022192, 3030094488350741233, 2461562635379791291]]"
values_90,15,143,"[[8780104824433862858, 1947554752422039928, 1549500048050055173, 2247000049983732406, 1184225183468161072, -4598772588869067712, -7947122386981522720, 9180209556587173083, 8970948305647284095, 4865137960941073662, 443883489173901802, -7785384014482845352, -2178515391297471857, -747133736813611558, -7550287878777298835],[5789240482878138560, -8192383989593562122, 4628902027634363219, -2877683682804481939, -2762754817769194541, -5411076084829433480, -7603871085846387058, -6134897192017347605, 8696449005420489524, 5194122427704594527, 784886317157156034, 2410117314664776383, 2846433574377334126, 4896036501379776636, -2653442427669099429],[-567566153952722182, -3150773665046035557, 3015677826283677720, 5779332136314917568, -1049289026472043670, 4828336407105175520, 7390543572228096188, -7327684678460802272, 3755492834428042731, -2093430437793512497, 2932138192004247436, 3276242019214623731, 4242090405878984572, 2201495624231267114, -8461174890745160336],[-2882902556435336752, 6749222658294760513, -963069001276452914, 8044944917149274809, 6462985079376248696, -5964106064278450241, -7983240227112643533, 968746413662946851, 1766633540759702842, 4016699833355515841, 4222574339334919899, -4720485902905459068, -1138063485945078076, -3683766832155361752, -7907255274515978668],[-5823192305780177404, -6394662059175849385, 2898525485331044085, 2732657120691508795, 8585890337251259034, -1130406796832700527, -1949218118183861364, 1457538402039137821, 1023409283729641233, 8564794014598458833, -8801970437163664346, -4516384133014115665, -8588869570552320904, -5741176692103118851, -7075289822990685330],[3410830431809731280, -8355199498972579983, 5041763692074853258, -7472597428542150440, 8409590903420052020, -1666639254190191251, 2342757538857660715, 2861263424238967727, -6569521956128729659, 387894129400257991, 3268911392640139179, -1278070087969563274, -8847505127986838595, -8796066527782462186, 4124078631267571532],[-8840853748326965543, -2310678144975656779, 8994879912529724032, -255051791139430478, 2064366159395111090, 1617650242888094016, 4339665808820958684, 4296001187489216130, -5978455476347705670, 8653658877902700935, 1474080386339160104, -2624218593666113809, -484856052345597330, 364294480164306164, -4870970413103662618],[-8944983369646439673, 4946795520453520096, 4532343499538298859, -6900177679714628524, -3367467447978037246, 7301489507867363560, 491551491153999966, -3782756987304115472, -1451584831615274927, 8151217814340517936, -5657733206978601429, 4281784475013146236, 7787489099248395672, 7845827037627896331, 5783452320221965085],[5645892087671958570, 5974449808259403222, -8458549575254270257, -7855126337050987495, 2656269599627456528, -4592345473845143390, -3737120817202829140, -6335523943618303826, 8976706225360465780, 6713964344148936912, 4457265224799604729, 4479492194426803807, -6125373844949346423, -4293376472164089128, 6182279364618781230],[-2515293065840963664, -3789405987127095074, -5942541102373336036, -1549619856472694184, -1822386606973174117, -4889160451987584884, -6923692544728128279, -1752208484179826116, -205568266122261324, -7854179554390924847, 3720723714783834283, 4061409095670336932, -6163170786462857990, 1078500906426950047, -691127083545431362],[7248566021670431882, 2170477085304702669, 1536460425572718906, -247219953891016387, 4077747891201830089, -2515791603386054883, -2172545471007194020, 8730694632560632368, -2151563509423471005, -5906657128475533056, 3482105622176927866, 953842433120066131, 7025780586818704628, -4426646270904606471, -2893246697326764711],[9035960315284005656, 7896343677743956932, -2239305236877768447, 546311898954643964, -3519309649369173297, -5153466382194783315, 4082445662130824287, -786837612098291810, -7016074268129399446, -5076760916799399725, 8573919275765207937, -1563778781156052315, -516625748422306611, -599462928630739658, 3664593222987862299],[1304595691758702234, -4218258061611665724, 1946056594777458840, -2129975416613474237, -3522281831557843113, -6777984629541392110, 235946646379653043, 4041754460752727405, 6802451982709554665, -1582306033469302903, 6790640439166243121, 1114539941230703793, -740003343927693833, 6903294089958292251, -405205705520740399],[9017308840478269191, -446913716520902512, 9054941846880824944, 2486275344654813969, 6766805411166676565, 8102353786118872776, -3470532960817082555, 3231831649388633715, 3110970859234171923, -8383243181174761012, 8926211756112172969, 6024039744388571942, 5999039928121421883, -6839311852226575792, 4507810545512657796],[-8548865227786871144, -5970664529582582590, 1176385992271849303, -170105406027964089, -6471436153401356011, 1278078176178145035, 3386469046387785609, -3039121652183525964, -9203893759510681098, 8830359562618496317, 1723619002476003760, -8590785326179120741, 2033634201689210279, -6047804189582515695, 6393798356810331146]]"
values_18,8,187,"[[7406087779174674706, 5928830367693269216, -4630913078133283848, -962191599140321849, -2615611341338446959, -6800748418337524623, -3466283423543374827, 1840252704765604863],[6716416612879358991, 4321813249758093900, 7366127705176433736, 7679746107948116938, -4294724474425953471, -2025513625389147081, -3225410895554470618, 6722069930052537751],[-8398402286547535149, 4688197095288371024, -490289139915156288, -7165620178928216221, -668697536189255472, 4496560250931649841, -4757823367172447982, -7383899513248656780],[3170482462859891492, -1208786014798885325, 2712044343749691469, -6154039879483537613, 7924781643316601440, 7098977471401444124, -127229794150858476, 5458947932652657062],[-7521912135845090296, 3333507873311530180, 61737727944023145, -8883007600516568758, -492989702937298795, -2599125377099864917, 1811674054210973993, -6646875926935792405],[7554169767131172465, -7774899753008230021, 4235245099472771156, 541450240590096441, 2358554658626368317, 7634337817740016794, 6719169915218854172, -534799088799695438],[1885889476332514838, 8479239223868670356, 9144543918628445642, 2792524029698272629, 1726831650159045318, -3799831037126394503, 5584892832833228977, -11099569919328752],[5522928637095984793, -2316393369192149346, 6842279731866687708, -2150234363789161099, 8718150037150171428, -8928945006011612571, -9146221343968925578, -587320073868043835]]"
values_52,11,226,"[[-130872043692448100, 4665605796690701926, -6296068383262759810, 2772439377746688430, 8161865938360038947, 538077990435053266, -1077599436425314836, 3187717441212811307, 5171194731296205115, -1562421740314367210, -404986597200075420],[4057964966962615360, -6828724465065068094, 3648482467213282417, -5576400226471822103, -2806325607141751113, -5794744852300896403, -6984925647947820033, 5337487868829628865, -2861649031159367942, 1871798742286340478, -8938555101992201124],[-8806936343816499227, 8447586227693032671, -639216357141951065, 264967452286246493, 6040766913591955906, -3612382436922106941, 7332802911569334842, -3494729824269618902, 4635028521856954526, 4448257473393682846, -6741466305876093178],[-6937364804118160912, -4462538818936091478, -3408306317472513278, 452440783927674203, 7716457838291487073, -1113777125485909987, 3547318239790178355, 7517853790111582145, 2666562203502258231, -8986855800977733762, 5932701806121507110],[3890425138767362278, 99116229141082084, -5360178534385701306, 4994304899083595909, -4661534389680416088, 3142485105617828585, -3802321056591109612, -121336470090213346, -7412416748650785, 3190406588264010882, -882348544921199272],[-8943611151893845918, -2031113183191072851, 7281027264944236705, -5266720213788705113, 1792322982579768719, -9014780316903713534, 408781976738361760, 3258765825897244065, 2437287299744401509, 3658424100267270522, -580634299168349061],[-8405867197997466865, 4944459124181763532, -1878896263997875611, 8797677945485760247, -1855377066672243172, 311524776959537923, -2160527628946492820, 5793239810677692053, 4398538250052126417, -2205283731051607608, 7057253200379383965],[-6307291182916913154, -4761256320612371224, -431891716527969717, -1329635832313311762, 6677140246926247105, 9010832443681582564, -1090746974959829651, -7873921878314687164, -3441903860596524153, -8049952321246210959, -1086853636355962531],[8536204066776857555, -7870058594952276040, -5743027385847406461, 3211808152746008552, -485167083624550608, 4373116006792066074, -6574222568561468688, 6281429627065808931, -4324555334305436178, -1249301601577789743, -7934448650729627981],[8519460090868298010, -8989881445458070366, -8793017954861902024, 2872382654925566739, 6459635801850443550, -492524329949637154, 2376253057392892637, -9061637539622758063, 4070308841061668263, -1165520217503203298, 6403567117384304997],[9186823438289999325, 1522679691414280999, -1389693176958300337, 949760795934658665, -2516155511287877584, -615765524347717771, 3004783788293437089, 3922590016544074797, 8083940547989980069, 2093110784346095329, -5631568325979943256]]"
values_44,2,146,"[[-8740017572528560366, -6519001622947752971],[-5747943958878272111, -8927146485213365180]]"
values_17,8,202,"[[6805129132401750279, -696503035747515935, 3210291145642294801, -4935873717620302193, 8094867543681523434, -3387452962290945699, 4418997573070975488, -4244644037085754479],[7385230430086973541, -5799650481456342278, 6387691315318843500, 2457227054866586779, -3862975876945252553, 3797328216944076624, 7378489208857372845, -7676877805637976826],[6521672100519062095, -6006418492489040475, -8022870404015255421, -5105723010816456857, 808064691121959391, -8735403385950113393, 4741304630755143807, -7311026716455801219],[-965928739134223528, -6183591448653946601, 3515108072245063828, -2143230630298092318, 2277656128024473166, 2974054988387313015, -6409360204840044107, 2125603537024850180],[-4424228060862925466, 2293798817614937141, -9200498544277498698, 6496901987189788129, -6471722030868005978, -5048720287710410264, -143592153449327040, -581659050844566467],[-6936767222559112325, -5811459586010410453, -6875777707471661109, 2634990197359268591, -6680791329915862429, 7565868601541127665, 6263936470014748576, -634755191193288761],[5856473205770085102, -2649905173375449117, 6471922143776018323, 2531527841316029651, -8922053449411428011, 335330258125278339, 5359821815550870141, 6813941138031906050],[-7003979282070505681, -6260515192696813549, 3020071212274006992, -3492314112198017799, -64963114633810251, -1382328772633121260, -3526463340161154520, 899356000206911046]]"
values_36,14,159,"[[7095385377589514268, -7016346656689088599, -4805378704303042127, 1448754289326993684, -6774428477703062779, 2839646014334232777, -8719496724877669094, -9038508595138628087, -7562869754838151388, -9115004174258439555, 6737732255285792246, 830252781568842924, 7659737540579241701, 4722097779506631530],[-4007386684525262464, 1231195260020215972, 4721458833102727751, -111975982488004137, -7977164163518189898, -1591795401994480002, -2931355968071727623, 3687356829974417036, 5190254991474706370, -3558257641496173636, 2928823763707628691, -4060834886382079904, 1272447910680605885, -8727179281147433176],[-5059090701739711362, -4787950383729389594, -179689686063042661, 518817233319305597, 8149701546153985076, -3925738128214104252, 3254719500517260720, -4083313171477081376, 4700296626811271198, 4831412841406808795, -4124654845319614908, 4693463842387892219, 2184685730594725547, 2251764728134933818],[-4783781215425981920, 8993457968750117590, 3495533093779811349, -4294573191342610647, 3446305654821385698, 9066039663503744712, -961888964594302122, 6143695820760653707, -6689567219295744075, -1156903695307799869, 2944117862892362446, -1593104525224393216, 1614053497404170883, -1822314512467138453],[-6349042098903301425, 8912188150424289148, 4296030353619515155, -6355190229386350661, 2185157057984216505, -5824698190899510676, -203239455610839898, -3227802925404011274, -1087508437056887835, 3746982851946236607, 1749904852014674390, -5784888932149387036, -8830874797503813846, -5214785691370489882],[-7922168560048548318, -3502614003340481946, 5582126985076243564, -5394142960816760717, 2687980895989425580, 1522011541480812434, 6743754542437052654, -1233772220416837198, -6528892759954772960, 2733908223568896465, 4989844712165494681, 9139668317042116537, -2315823744012004245, -5364992564002234970],[-8091038487951643777, 4233294434825659934, -6658890804293966460, 2147946903675804138, -3013257395783303838, -2572929033192589050, 1583792993260812701, -1910272066202807461, -710550064011909425, -8344631414269632180, -4113078404496011075, -7358199092754936246, 6347587472725950333, 7407010444272833585],[7282742321671276611, -1058919722424558385, -5742429994654018678, -3426370651410226003, 8795188133873733280, -2444609102034519181, -4401551133720720061, -7330654935189122550, 9126135323200120093, -762167580874938398, -773327433070285961, -8765249813208893946, -9048189550906629583, -9047713236257675603],[3909822360470405847, -8930466520753811888, 7417457242519761906, 2329381455472703959, 8659178516102660496, -1045679821286190824, -8258258038372123030, -1366802438394487039, 4068577181415730294, -2428703640897566391, 7609414824204527603, 3125373989256778378, 3287974604963808021, 124634279788838122],[357779236500332275, 6203314506583779793, -6091509619857739009, 6164145719636951338, -2186527697606537980, -9020460451124076112, -2360416555806997299, -8551273084172415960, 5128930396980184863, -7153544738148482811, -6242255372603636660, -7517849747351239455, 4184715418975419251, 984137714724994257],[-2263526551657765402, 7809648697187056629, -7524608701081306254, -6625486685148963932, -8542898551849237, -2849525834388885741, 739894790133440747, 940373792437273009, 2142660861271022719, 6002320585936818929, -3722144448107656101, 5153890396728319852, -9172284215469705540, -4369798193806131136],[5168829017469499088, 2242625698210808139, 8605218804345753529, -755006468800098455, 6026172925853725079, -252372913317661684, -7080685418069511665, -3072167782536958752, 4871517033622847027, -3683700777031086959, 1400528963235342834, -6969974171505888609, -1173740730434068162, 984039353621202948],[5426227245643469531, -7851053780931483614, -6506424197839617706, -5486980090739622656, -4693254917724807960, -2180334430999310144, 5763037266303578156, 7700959686997018738, 7530728265421828180, 8597150320432983748, 3643746425093380124, 1047831357842282305, 1331632966387939575, 8504626434769528314],[-4283481518112178081, 5079283051648049946, -5161797351334346064, 4633076690847121805, 4615907179286900081, 7316625394067124150, 3501373856390015606, 354656274826346479, -315388808137863801, 8243245631442543471, -1127041996793186046, 89595667174092452, -1293992492091127565, -7754651400298258792]]"
values_49,2,179,"[[-3208050892946435270, -3700307365457083774],[4371243921947984694, -8274974105259859461]]"
values_86,8,159,"[[4705598208920100894, -3539116539795302499, 6422986739955069349, 1581321902639219603, 1058883315116424277, 5319260798839710196, 6519071236787238900, 1996696121456184002],[2454199373339340042, -4304770538406147429, -5147246819465069519, 4441039890586887793, 9122601837096786405, -3014495444941715129, -7358799185269133623, -5274561094634151224],[-6358338315708850629, -5150547126711131352, 6891796253420851879, -146660402589659647, -7559054660961678530, -7998969466204211670, -5466562596971158113, -9099649491347044380],[-3273640934357111099, -1001547413223470339, 6830684178072635493, -5756099462119120176, 7955833351642000878, -5774371596154959467, 3979243171518961014, 3171131279538555263],[2261303240268084405, 765605224612746711, 3142944584157089583, -2105971354611857972, 2299641226677402521, 677876338774442222, 3250234466998014478, -4939661017399057307],[6706889960228909832, -6845629042140457154, 3130596928302314024, 1829925303538900358, 5493257109976208301, 5797365541583257715, -3432288939333577678, -6683265641640237351],[-7571546854039716152, 3087855313399672796, -57113018544189384, 1894112975864882803, -8924168733405753241, 1671107326489092805, 7275124011640385213, -7494423796073274314],[7627254639370727218, -6593102136944731214, -7976389831516549441, -2688206472973753643, -800822884582837811, 893956936510873692, -6980200884622743750, -634470278769186999]]"
