inputName,size,goal,a[size][size]
values_76,9,47,"[[674149700, 632913215, -1168643020, 406800551, 337141793, -891085654, 2066237967, 1846599166, 997290846],[1552499199, 610819532, 437257295, -1873633531, 997993766, 593703227, 1541864848, -936974437, 1731255028],[847723631, 213367533, 145042503, -284970913, -2093587712, 1734442144, 301425192, 1089320260, 113268347],[-912016741, 1192672806, 1635802305, 1220507713, 380048906, 640072668, 596260431, 913252391, -1898519206],[-1606961458, 722480768, 1921407178, 1241990803, -728463549, 1755700309, 304667568, -1765906633, -459951327],[-2052659969, 740320395, -1292887432, 350426035, -670331936, -1439475952, -1275526368, 1788848195, -1619382437],[-1053944579, 920694079, -1887739195, -1758303396, -527834099, -733071685, 1091686047, -826412728, 551834580],[-2104816768, 1462422585, -1990313944, 1565536223, -1205325804, -2079422310, -334965570, -1724971797, 1142977517],[1356237807, 1716665823, 818336231, 1479929288, -576688852, 1767913294, -1673086394, 639913641, -1615316312]]"
values_7,4,185,"[[-162872113, 1002788611, 684158479, 1990098364],[116959200, -678105690, -537861955, -523358036],[834700698, 416559120, 1146500391, 19806754],[-649665496, 441270080, 617382625, -255373962]]"
values_50,19,215,"[[1806044635, 1158795393, -10590885, -1631411417, 722707629, 1928431544, -418237129, -1173937561, -1125075885, -1116124176, 1623147132, 81443313, -1073522596, 2093958570, -1597419129, -1492216463, 172355602, 1466065971, 1420078905],[294829248, 619007863, 1830021234, 56846401, 122286038, 1094480854, 1975786365, -155677678, -1089899124, -1911537703, -835073942, -1930652650, 1916010489, -2019989102, -615506588, -1725606802, -329060213, -2130265221, 477768053],[2084608783, 405303562, -1596432264, -472901706, 112765544, -1302426616, 1110167716, 1257838134, -1807605757, 1246632814, -487293462, -1814629211, -457520841, 1876772744, 295429257, -160934147, 1599298402, 1670928178, -31585905],[-1308935947, 1753106661, 674396407, -1667839569, -1919277426, -593909636, -1044574274, -1258997116, -1505493710, -479659493, 1591479529, -1111245620, -165652046, -1277402142, -1339534076, -238375552, 1252296575, 1350547401, 1076847065],[-1456891211, 663075849, 952491597, 1269966943, 1723889984, -934247036, -593565073, -963095604, -1749000913, -292773577, -263315095, -1911094032, -1944942288, 128154370, 1044848962, -1476363883, -321504519, -348377171, -1290228865],[1082013568, 717546722, -167287565, -684036527, 41443002, 473061690, 2089172046, 1177373315, -1339034025, 977908985, -64542637, -185014797, -2052417692, 1644734582, 1034117786, 508577249, 1714705684, -1086268371, -1124971593],[1635687738, 280014166, 274013869, -2092980052, 2039038413, -1423694527, -334157077, 1742614617, 180253167, -1858454988, -573221435, -840776727, 340263025, -1370995036, 1934933531, -344646101, 663699012, 1899601214, -260323807],[1795061217, -999572492, -1097275917, -839867399, 1823190934, -84092227, 748676898, -1791276442, 760614616, -2135511536, -675743820, 326788835, 1124662805, 262641413, 419503332, 1641497087, -266803961, 1771225626, 1150542534],[-1043264516, -303285772, -783551623, -1058930100, 2043548498, -2142271057, -1558557473, 1447333995, -1357189259, 760537862, 758645843, 1043760037, -1070333182, 587244513, 793088587, -1571710295, -219875783, 229748308, 969096831],[1480969280, -1691606191, -1654487193, 701302971, 154817479, -1876321083, -1623865150, -2065266759, 1640039678, 1571041218, -597469346, -554724710, 1678003072, -1934163004, -298557998, 889687711, -276118650, 2107578709, 1249651533],[-834148256, 458000167, -1955425854, -133102518, 1404419731, -1329251688, -2082969819, -1518588323, -469129921, -159192397, 1798945904, -1053518738, -2015498350, 1833483610, 1667692020, 161362822, -1477769984, 1302409268, 739621098],[311808908, 1741071842, 719124445, -1741974609, 129781382, -1372418694, 1313711091, -2072847718, 1362478840, -2017362943, -1909985607, -560451004, 106429034, 1055303718, 14498407, 329399239, -1011364239, 1093956476, -1506486153],[-1585607654, -1276742460, 939933498, 1976953198, -107774370, -2060056213, 363368, 1898769111, 58330312, 1818162143, 1977505767, 1346756186, -1311312721, 2003205761, 1872972456, -1482627582, -713865741, -672385249, 336064016],[-2127403727, -1745560191, 635383419, 1369791090, -475715448, 455502197, -1045120074, 1213731435, -506495796, -1782388334, 983190349, -1186633832, -47951172, 638124533, 941646877, -1163291741, 819088108, -2014418174, 1663232425],[-1137176675, -1675759868, -2004686507, 1387260062, -287161300, -1440201874, 1843960665, -1364692213, 1226490111, -2087169589, -1808734945, -962745685, -1781948476, -529288421, 1145209605, -1158903409, -780378208, 1657278119, 1977642605],[331504875, 875758932, -1374154494, -33287294, 1046560600, -1601507064, -200218096, -1869631302, 739436753, -355545253, 732458520, 183009509, -1843211660, 1521639117, -1435258220, -2132362243, 817342595, 1216744867, 2030246917],[-525997590, -2105632341, 501338587, 1539963868, 1559922953, -717398864, 1385619589, 1089339288, 699042719, 215842537, -1275634270, 1175081142, -7644154, -76745605, -1896434171, -634816607, -1309299764, 431002691, -815648586],[-1228178795, 1071558286, -631676752, 357486257, -1412725639, -741822587, -1849871900, 190508185, 2019184461, 299418062, -1494406791, -1232778602, -1619168356, 1390107378, -1151107675, -698192296, -1048230080, 1323054652, -483017669],[-2067627827, -649761830, -1347177752, -1862345657, -997827336, -708356970, 1086554689, -1873605222, -1262255982, -584455442, 723767543, 2025497130, -979762623, -1905808142, -1670592766, 1059944631, 2095149415, -1278284827, -365106295]]"
values_22,8,81,"[[312264629, 1760362287, -802018781, -1105240959, -1392399766, 1414594926, 592626833, 1395975573],[-1593877539, -829670386, 594467603, -220666301, -1201237214, -244886441, -2120151646, -1402211374],[-1819736235, 274167584, 89516305, -1286059241, -601987038, -1828852139, -1529143980, -1892150122],[-782498349, 1049468458, -1053391508, 958885111, -509641114, -1653421014, 1978195031, -270348828],[-1480351199, 1358144935, -1211313258, 540983071, 1126270105, 2002101005, 1263077445, 456203154],[-584640937, 1582167166, 644808692, -1548489938, 929468726, 648829161, -762168651, 74284473],[-1994198938, 476899086, -1134807612, -552127178, 963667835, -1328594785, -139580047, 1883886396],[779904840, 987434035, 170738623, 918941213, -1305486173, 471302384, -2004555922, -343802091]]"
values_4,4,157,"[[1789135630, 2092013554, 840849224, -955869058],[776383541, -383162805, 590636553, -1664069130],[-260716069, -2072109671, 36680361, -1120196983],[92180714, -1611589656, 573296490, -718520454]]"
values_32,4,81,"[[-1750505298, 739426865, -1533841498, -1062489560],[-1463742575, -1248429985, -1758939924, -122455416],[-404977662, 1152481571, -1816709438, 730372018],[-642983396, 514389129, 1053827037, -495216595]]"
values_77,9,185,"[[-1903213326, 1568529364, -1413650624, 754180686, -1641307262, -1324531510, -831402748, -1700494681, 1939133007],[-812235432, 1537493279, 2132448180, 1383649630, -1783542199, 1631006162, -478660977, -87375668, 1114103404],[-1443116202, 1113532435, -1434685036, 1562344928, 536585440, -946155533, 242612828, -771890996, -722532056],[-1127748948, -1170929425, 188087452, -299901450, -1361571343, -1933816759, -2141695413, -1769187799, 139662925],[1870396092, 1236057707, 481694012, 1406086094, 1237792234, 1454796273, -1043943483, -229601045, 1364831227],[-1294956176, -356130355, 2136904935, -1035988733, -1983788369, -148452698, 1347494035, 1881385707, 1699209584],[2054771821, 1801835898, 1093032439, 647505473, -25075106, -2036616830, -602010624, 1105119568, 1340263234],[1504391622, -1870069601, -2005432367, 1501257046, 291570432, 2138783858, 1641836677, 426665667, -179832526],[215930603, 862816943, 1994724526, -1935519294, -2041592283, -689513465, 1231986121, 1429546173, 555806348]]"
values_91,14,163,"[[946043930, -1518816675, 1902615125, 1072189856, -1901968961, 932813101, -774204497, -1196279808, 1619183066, 1185131281, -2028133003, -428063884, -1120534341, -733126539],[-888349061, 496192148, -369550545, -148772577, 791537922, 1721784563, -89362640, -1850531494, -1913921946, -1028831882, 469104857, 808375994, 620126480, 1909743820],[1916642152, 1588457870, 320403069, -799203298, -946988780, -125058384, 26210237, 1200207983, 183663298, -161507173, -56519295, -815802241, 1310243257, -1608230861],[-896380564, -128478237, 1864624979, -1825806568, -62722193, -1589825817, 1450916021, 1453547688, 923139784, 346200107, -847544364, 1294359302, -1541280701, 800872782],[1479221097, -434152763, 514149110, 132461613, 1340558126, -1121896956, 263916477, 1992996545, -1357789760, 380942584, -456398425, 1910830042, 514772387, 2110791276],[402456429, -877066843, 432222516, 662139640, 236210101, -1349335775, -2144686006, 91291651, 1384173069, 1512778548, -1778803910, -19541972, 1499745058, -320345061],[921586447, -849838767, -1890847672, -2122161084, -791897247, -27600117, -901485674, 1908138376, 1117000245, 1019522271, 992818096, 591552719, -89982152, -1465301242],[1040616131, 889995473, -1576603262, -180946050, 1223541327, 119902472, 1691068968, -1470305131, 308890379, -962651342, -1185666132, -861959000, -222751643, 1513543351],[458052066, 393952926, 1772461750, 373481985, -2007306681, -1336475400, 1903501427, -728286955, -1736649371, 329959378, 932233006, -1639250359, 640784571, 1325103214],[-1953503348, 807448236, -830609216, 1707987735, -721567280, 1385524744, 103020154, 963938996, 644079514, -2005841579, -573789659, -89965260, 1878666965, 1716085172],[-618558531, -1793950688, -1650991888, -596632257, 1640926308, 1722369148, -324587881, 305087537, -81982979, 1468181489, -805675200, -1898298775, -546931247, 638240170],[881902206, 441200501, -1382845707, 869115717, -568402437, -16861367, -216290186, -933215142, 1684762694, -1668251113, -136776027, 1468401451, 1670960060, -485945537],[-723786569, -345976083, 1256255070, -1061420305, -409361566, -1821244638, -1571860708, 922145244, -913872931, -776543176, -161311616, -260260716, 2105798339, 87516573],[-1393894700, -670133074, 301027849, 639453588, -55133425, -641076534, 1765780339, -1219842532, -339495776, 1537418683, 1302643649, -192463024, -1558873153, -1979728127]]"
values_42,7,81,"[[-1496395810, -2122518599, -400854617, 2107575073, -1172396439, -1713562435, -1989313419],[1061968694, 1698688744, -756952121, 914518402, 1898775959, 1244808743, 633669874],[-94962441, -1795493091, -1482957030, -1077890515, -273881688, 1220577956, -1766233612],[420689566, -1621232749, 840969206, 659233037, -1518922134, 433000806, 2088153599],[-227990093, -85501588, -659589276, 1426788621, 448757746, -1709261205, -1386612543],[-102325657, 2118583666, 1039415177, -1274039554, -1038858743, -1130445368, 1319698916],[-18441915, -1639017839, 2102742587, 1884221437, 95319784, -259921701, -1927585907]]"
values_13,9,103,"[[1551387639, -1767244144, -1027834786, 1313762939, 1266107666, -135155587, -1726381219, 1516723436, -346559493],[-1807253434, 202391077, -526102977, 1553938688, 541602137, 465095135, 354776477, 398805896, 627797035],[-611952561, 1971354861, -1846790588, -1144898281, -1232158503, 1642609795, 40314984, 610210910, 1668890248],[-1300281668, 950778554, -255236428, 1517081917, -1624407229, -1541254155, -639801978, 345643179, -160067672],[384040438, -1798804762, 1618088738, 1910107784, -902672600, 1574284169, -543167058, -86526314, 1304915239],[-1924933541, -1160659274, -2083428312, -1026553636, -113499835, -1899686088, -806193352, 74899748, 1731723795],[1861526796, -1905723354, -386529179, 1892529623, 361277756, -1241438110, -483489991, 2036783326, -857753556],[-594819848, -1651154690, 1426926843, -28408804, -855067678, -515034845, 1980719571, -2001066487, -1651974974],[-528150082, 313867091, 565880811, -731545333, -460936592, 694042518, -1475633698, -2075367409, 1064939140]]"
values_41,7,163,"[[857982539, 1714165964, -1705230666, -1310825209, -366638825, 502802655, -2129940151],[269617674, -1836270530, -2106033545, 1862618362, -627601433, -1647689000, -576162550],[1147228576, 318752095, -741958129, 965438336, -1819087232, -1702751267, -958254459],[1806693671, -538221980, -747501063, -511327049, -1874481351, -651367774, -204879289],[322156388, -502275393, -1272615000, -1086278199, -1536877409, -2005031871, 1776422702],[-1613823816, 1336945436, -9133301, 113141439, 549466550, 1181934839, 54441081],[936057293, -1984168994, -1052027697, 1499276271, 1310452476, 323421129, -1817053347]]"
values_55,19,60,"[[1428588769, -1173368805, -1926514505, -1971729116, -533128613, -155600200, 895722284, -44724813, 37907784, -1062450857, -1559950540, -808605842, 165625104, 1180925457, -985354052, 390419964, -1293565882, 311514661, 946360940],[-159993364, 71746385, -2008134259, -426506938, -640749579, -154350553, 1413544090, 2038349214, -189658051, 775030675, 1185659801, 553136663, 1232931702, 2014675020, -330532627, -5652168, 1755197732, -222957481, -782380164],[2114538994, 2123669918, 186685675, -958872898, -1792106761, -249541059, 972607893, 2144646036, -432519885, 2009527250, -2108050705, -2024838206, 423504855, 5482895, -831027552, 324757323, 967169570, 1749430480, -1106222136],[-1895387848, 1877163193, 1103883086, -943281813, -263810101, -626755362, -917492200, -1290894010, -1576981143, 1806979391, 1155583721, 481198213, 605139060, 98520848, 1650981492, 1691948687, -1360668668, 68206403, -240665723],[303147047, -394944347, -25397440, -1444410430, 1822936418, 2119357229, 918214949, 135269771, -1117542559, -356315749, -212997151, -1011508650, 967348951, 1095247137, 1340638364, 708106187, -974330201, -1444967556, 116723372],[-1064572379, -1969085103, -6695061, 261055672, 276856128, -1309395672, -217456994, 1571578683, -654699785, -1611105028, -333620378, 1293794322, -1612225453, -787339307, -482687963, -1967936712, -1795867523, 1260786075, 741869102],[1457569494, -1489615455, -1710052265, -1749055818, -71722525, -1176650789, -1612961194, 1269089609, -766575797, 931545303, 1065126675, 473317116, -1366626122, 1337789141, 115464974, 1305906457, -583736625, 299256239, 1532138579],[-582497172, -1025380381, -856885526, 1531868571, 213367420, -1013542809, 433569145, 230963301, -1824415839, -995517142, -89469611, -136291401, -244417721, 1509015843, -1346868096, -1639233854, -1896809782, -1634867556, -1165988328],[-265588551, 681756352, -171390780, -1015505818, -1209402420, 1568466922, -1178945599, -7792520, -1106390283, -1669942348, 701984383, 1975414483, 9011519, 279978545, -269516864, -774010330, 843719079, 1287773602, 1035044716],[-592169537, 568109390, -188349057, 841850195, -1672947767, -491112091, 288573136, 1281348349, 1217753401, -947367818, -1526610130, 1826111154, -1857907861, 1640918941, -1491162260, -1739287939, -471173854, 902721792, -346927322],[598029626, 210479066, 11967743, 2115830733, -422469636, -2099526598, -1856520083, 1471442177, 1810232044, -657866387, -347132954, 269141748, -1691925422, 1375661525, -1863084189, -827411341, -1176215381, -1129021564, -843439978],[-928619735, -900961703, -1183618571, 1090573662, 1811320318, -268076651, 466781475, 1361837971, 223772485, -1340808949, 1854521032, -409029386, 1328144855, 1805841869, 888462040, 871728131, -1518783354, -1787921041, -1482151860],[482771726, -1511200711, -2048085962, -1315166293, 1676499125, 1424624040, 1386898380, 121224719, 1635690320, -1933546434, -1966532904, 1791845992, 532469980, 1037726491, 929507284, -477568083, 1519686950, -301707263, -823878216],[-372522506, -287851307, -1831223418, 1646469865, -1146587000, 1390246284, 138716619, -265600659, 1388963134, 1947395426, -1981975911, -254712961, -1348818734, -398325135, 1024056994, 117254921, -2017579861, 720703273, 1207838340],[1073367989, -202666700, -880657276, 36051950, -2124746283, -1237414023, 558114536, -162491569, -265234939, 1506883404, 36784954, 1095276905, 954994030, 291638035, -500426920, -699456859, -918280123, 1785814964, -337125234],[-1631466566, 213417059, -678821562, 365065761, 270963098, -271173237, -430161115, -272889444, 627387934, 1990840812, -843212758, 155291204, -954117807, -323834725, -1495014611, -112177194, 1846077435, -735149710, 1125180870],[2123406739, -59455450, -449939348, -839572450, -550659191, -836502537, 1169472371, 64021693, -41344586, 1631951689, 406228198, -1444433185, -259986875, -722546, 410794173, 2139660904, -769307428, -573032979, -333773555],[881657443, 742668481, -96139399, -1046287185, -1213862448, -663779456, 1988671235, 1797146471, 1074041232, 146064548, -1566596407, -1409758696, 1564852928, 926853445, 1536482874, -593303641, -1665832812, 489789461, -1254180282],[1932356866, 1932017113, 123032270, 363751008, -1935801185, 1112129198, -1987809491, 962365956, 207529990, -1232379055, -227197230, -1675042526, -69028372, 607246455, -387212512, 1654836687, -727295660, -1463482069, 1848257630]]"
values_31,4,163,"[[1748051807, 1781230134, 703780233, -2057892115],[1149391547, -1123953548, 235794508, -410074306],[-1021112025, -822451406, -2074854935, -1163558262],[189000020, -871631299, -1132974906, 1515424586]]"
values_66,10,47,"[[-2040127174, -1094678555, -1350243594, -8235572, -1291929887, 318122020, 2083452431, -1998951627, -1762825162, -804922447],[582539811, 1946556943, 1174923271, 1938313925, -1321858593, -1374190349, 1414480752, -2106926528, -2131436749, 1167720405],[1994243703, -57139744, 1703425430, -1704889951, 508942110, -1399436344, 1672656538, -550219828, -624765268, -744346062],[-1813273305, -28121605, 9223793, -1259008442, -812232214, -1448237487, 1568812265, -888775723, 1418452462, 2101701825],[-753560698, -1748466998, 1345152267, 1766087161, -1067509251, 2126181721, -790487619, 1405952462, 1905339679, -1042116282],[1887293487, -601106582, 1578413123, 1747241596, 323463133, -12012706, -1789446967, -800863081, -332627023, -229109638],[1722283159, -276263140, 1325242890, -540855685, 1709720846, 1718388749, 423766779, -1108940133, 1078687105, -1862717866],[1595319433, 285606660, -2116472355, 669263325, 1012275768, 2028849609, 1246039895, 1734445759, 911605614, 2078038010],[-666536570, 1032288807, 2138463484, -2087393274, 497730887, -1860249563, -1730308411, 356554710, 1669576736, -1794438843],[-347432020, -1569242706, -922346419, 1973704301, 822959046, -271840557, -1818508259, -728284678, 514325092, -937821393]]"
values_65,10,60,"[[2014702589, 440386333, -422388096, 700096007, 695108816, 2058508989, -1033139394, -2133035210, 1391989903, -1408076521],[-1804342110, 1404590002, -184515527, -1597613125, 1474431593, 886229126, 742547780, 1417230449, -31385549, 1389933770],[478614712, -1412383053, -775347122, -1573148933, 1070666890, 1251392022, -2100387469, 1828756903, 942851433, 1025851435],[534307161, 582373051, 724727172, -1985110567, -110273898, 448712255, -1916491271, 746063949, 1949039490, 398833730],[-400182663, -1994894869, 1989186502, -488907935, -1632228274, 885416969, 652636589, 729296445, -1701388832, 1790644957],[-1375705085, 801439333, 1907684163, 264982394, -831703840, -730148907, 939353192, -965648675, 1745391621, -658781123],[-1704005435, -1449820162, 527625484, 904028799, 1377959795, 167519315, 2140887969, -251680350, -1491425003, 1820119184],[-429989124, -1940010228, 1817255849, -1300667841, -2083992446, 43361351, -2082257562, -1015829820, -516385451, 1371217760],[-42378224, 1789932408, -42690990, 1203279615, -2095029265, -1473722736, 358547994, -581401135, -1408259429, -283017617],[889065979, -1301242792, 1777324446, -993195531, -475891135, 1051833111, -1100084845, 760143085, -1743362650, 1689560811]]"
values_62,10,81,"[[-179102917, -1755318293, -33037492, -500620220, -124325894, -716784467, -1366041548, 1936386566, 1080722226, 618393856],[81787549, -258176273, 35506556, 1972727416, 392560363, 58941598, 1783623294, -1208889667, 705090940, 1443995567],[-2080773373, 1973410877, -7678202, 1382851457, -551593648, -1429863951, -839433277, -160934304, -113478909, 1967813020],[173698061, 1687752230, -990957388, 1563145488, -1663170293, -1658714484, -351454575, 1958374967, 917664743, -1001746302],[-495301145, 84804053, -1631466490, -463246413, 1149847254, 348453682, 1319325874, -2112481072, 1761511223, 1560859699],[-895310387, 795650718, -639170523, -556957573, -964311190, -47000002, 1247898688, -742647844, -52309267, 1345048139],[1797056480, 1066132891, -427060691, 1123134236, 1385137459, 640489066, 127272991, 88412574, 964211395, 807524942],[375139786, 265019758, 1099847096, -71501247, -542447318, 616039611, 194632115, -420505112, 569024663, -1931580025],[1438810036, 706264141, -467239984, 40250851, 1336961794, -328572510, -89084881, -1912425303, 1067821302, -1458146029],[2075669162, -1286296523, -150827719, -1075901638, 1436115142, -467189074, -1813442184, -348180506, 1918397843, -1604626276]]"
values_21,8,163,"[[2031778972, -1893991275, 938782754, -5586581, 613314816, -456918845, 414832433, 2030713425],[-32415239, 472535389, 275710908, -704977049, -676154186, -783030067, 1127948473, 64835593],[-1374838906, 1089081702, 2129858408, 105962460, -321343291, -1719646204, 1768673167, 1960630887],[689253712, 1590140128, -1899188950, -1644345491, -612252740, 1619696232, 812164441, 719388090],[768571560, 1694648761, -511914445, 1622869613, -2037806723, 1877320270, -1902798090, 1533508373],[-1792437953, 1750291791, -591746467, 1587255536, 1620319976, -2082128539, -1720106632, 310298983],[-795012957, -389119887, -746084522, 314072049, -567426078, -141210970, -175636759, 361596798],[1788063228, 1953227675, -572158591, -321787612, -37440157, -442631335, -249741466, -1492945603]]"
values_95,14,60,"[[1090188763, 1683007216, -549697601, -2029894875, 1174790106, -1211598958, 1719793222, 445321683, -1005868498, 841050968, -1935173616, 2049464253, -674697818, 416850147],[912834974, 160925085, -370813997, -88884816, 1346991216, -37584196, 1768099888, 668844272, -1303737503, 1882244701, 1807308366, 1643339275, -855489355, 1897748451],[-1829850328, 857427315, 71761090, -1479205464, -1648257310, -1398582847, 673699881, -155055496, -1815098726, 1712454712, 1663803234, -897136600, 1648388639, 1783726447],[859833707, 441743133, 304430116, 1271414153, 1791661166, 1014828462, -1250653110, -992036588, 646575991, -2038765004, 1490020852, 1093092068, -1810564213, 572366554],[1895105435, 2132144130, -711743464, 1143352173, -503769984, -741295939, 2088862644, -1051684990, 498051542, -1453516289, 245968581, 1820052030, -365453538, -616984855],[275852449, 116796772, 762724055, -1652561961, -2014218336, 839208490, 2045543396, -2005051054, 212470642, -1100853335, 817749558, -1224129272, -1765572611, -25630893],[-412365013, -1462788034, -1406395023, 1762920304, 734574317, 1008826800, -298792764, 1384092554, 783696022, 501902426, -854097475, -1940576371, -1577427548, -481861732],[1169690314, 5680061, -363107170, -13121281, -540313457, 2007996189, -1609023840, -1957665947, 723287272, 1715409631, 2132431927, 1032850195, -1481792086, 247908920],[-1886374203, -416938634, -1037973258, 1091573355, 2143034198, -2097491762, 1149380257, -1231208968, -1408748073, 1722505114, -624813766, 1582105803, 1864552065, -1961208635],[953209509, -2007463179, 991785530, -950364903, 2101047338, -1327224949, -324622096, -1443406444, 1434949793, -503257703, -752625173, -1011532460, -328438527, -868727648],[-2098691803, -1170482714, 992773216, 433771448, -1040527121, 665240976, 716439693, 656236697, 410509714, -2141424682, -268100888, 696187231, -683820452, 328199163],[1156185038, 1981776962, -1646827156, -277204692, -1220542582, -1278439295, 176065145, -1487233861, -1625478063, -187569395, 1957435301, 567662482, -486997482, -751062199],[985652610, -110413767, -437397351, -1760917347, 546042657, -1160620770, 12242098, 1499603643, -1823738509, -1198038438, 575054188, 979172207, 2058576983, 209176093],[-126977766, -1983336975, -703229225, 2064089808, 326549556, 1376037394, -2116792533, -2140113877, 2105313062, 1106576017, 66715418, -776727705, 621329671, 1963342724]]"
values_84,20,157,"[[952723447, 1920761808, -1693676325, -2061559252, 1908459348, 1260846635, -1944740813, 1449792002, 1659801485, -1216828366, 610350840, -1032559562, 1485412759, 849478404, -480178606, 2073369268, -743704533, 771843312, 2072154908, -1025807492],[902207141, 840395728, -1014131329, -1233930584, 1241533802, -250544883, 1736026073, 481235172, 246966190, 245644648, -231829407, 1270166280, 941843172, -1422531653, -1217330196, 1441478548, 295695080, 2055526678, 1504591883, -526786471],[-1506347233, 1049570752, -64164461, 1509950301, -79860830, 1715343043, -724042771, -733219365, -1223663204, 2022522466, -832106553, 2128061736, -859073392, 1273402586, -6009553, 2014342048, 1910707099, 1056184816, 1871470031, 1988391149],[720901756, 58524284, -1421074608, 827171463, -367112648, 301212758, -1032819587, 830499580, 1337606451, 1412986952, 1951100841, 804260987, -886723481, -1554176786, -292600390, 45082218, 843679755, 19119552, 703573058, 1199198880],[960569862, 2092872961, -2058710131, 360879908, -1446437460, -2094360221, -1066328576, 330976319, -2038214342, -78667052, -1412212105, -1450132189, 1897670403, -484561109, 92649315, 2011232205, 602310958, -244007921, -1883852649, 1698951750],[1845368639, 299749914, 1921237168, -1731501127, -6999328, -1332146189, -350351532, -2015118429, -1838551697, 1434026472, 1216788666, 1278525405, -1371931348, -328384742, -1861714081, 760815145, 1149162661, 494957766, 657288369, -1681643654],[-980501533, 1619590638, -566651946, -249943270, -202113237, -574603922, 2029892576, 362575776, 2109160521, 1214565755, 112429587, 677577072, -1905217449, 424951105, -2044885273, -510817128, 28035549, -1102302593, -1011749024, 881133303],[-52176833, 1218545836, 744642432, -721700740, 140274515, 1039681502, 710881909, 1772824468, -436026298, -894841530, -1012405003, -494039645, 1151278388, -882235275, -407142884, -36675754, 602907034, 1596804887, -1547185063, 1616619097],[-1557827974, 2051250042, -112162186, 1211363434, -1078712866, 576419213, 888277653, 476534368, -1745334745, -1341173458, 1640298103, 1046032866, -179629986, -112121691, -1231911328, -379803027, -136477887, 361006362, 1261207187, -58002730],[87666210, -1462925142, 1890120497, 2131953623, 814364515, 2065224499, 391034934, -335911305, 1233502272, -1207668626, 1581926963, -383201314, -652910287, -1351078801, 55681175, -1903359006, 478138855, 966609213, 52002741, 1399552841],[-718027984, 1042633764, 353780247, -536189763, -1414354056, -769638708, -682475927, 1533012601, -2032153682, 282224059, 1616223642, 1491712344, -1537374419, 621295081, 1927528930, 437205354, -986430742, 2008737524, 2055900274, -1278801926],[-1428662408, 1357041121, -1815986124, -1397291781, 1049082305, -363443337, 26602796, 1220528271, 777778602, -941095995, 717569470, 33616109, -897209094, 1174610135, -1738469678, -928273164, 1938114897, -2054700842, 1496887532, -313727803],[1354826316, -2060066793, 1260024052, 1598903569, -1400691003, 573247908, -1611332154, 1824848644, 1737549868, -2109642312, 1229895785, -202475469, -1357495502, -1858178131, -1226411241, -573632907, -173454920, -50244377, 808979039, 149523536],[1361533407, 1836516572, 533817247, 1256908570, -97690082, 2053929602, -1809893592, -1380727191, -1501494883, -1708138763, 2121358779, -1027402063, -2117585215, 1556209046, 617860518, 845837544, 788524464, -1898482958, -186293501, -1540566017],[1200205565, -1368744763, 1232839551, -836115633, 234931042, 1776521186, 938719117, -1815488946, 1553448608, 1349360689, 793784964, 289461438, 598529499, 1439372067, -1340394076, 1752102784, -1568837663, 963881989, 239881621, 902821712],[-919952821, -767939227, -115504594, 1656137857, 1023760062, -936088418, -1946264603, -288408284, -1816839330, 2101429136, 507520023, 1949699147, 1051238573, -645088947, 870774097, 185945426, 480739617, 1176722106, 1936176668, -537621879],[1710447355, -620703340, -395227521, 1427680300, 1494577779, 720458014, 28146844, 589798632, 1965684260, -1107988303, -961274289, -1200252944, -2022457303, -139746080, 1362731530, 1272218095, -1177435459, 1972313220, 2080663324, 1770472173],[1994572041, -2040497258, -561947422, 545115330, 695321628, 1711379505, 1609329849, -943383767, -1780017924, -1187185654, 216962766, -2084785136, 93074598, -1812152638, -1453880493, 286575574, -1882567933, -1904554833, -529199451, -1854208183],[-818299742, -830430924, -256756009, -1330450550, -1689031991, 1166058437, 409386098, -1834727313, 582531824, -113525208, 1941852700, 588397563, -1275598717, -1579023746, -952274162, -1412101711, -1826042126, -1425076786, -1737134921, 1333237945],[-1353654798, 1431115904, 1895245055, -318084853, -1807120385, -1639053133, 1708867974, -1220781709, 1515369933, 1131447154, 1210689647, 1086496959, -1848236505, 1645808742, -1368730364, 1174402903, -1485074086, 1015017438, 763854395, -1814419548]]"
