inputName,size,goal,a[size][size]
values_83,5,109,"[[12756, -14325, 5402, -13595, 24558],[24328, -3474, 11508, 2360, -713],[16984, 8295, 25468, -20487, 21810],[-18432, -27817, -21266, 7849, 20518],[-29571, 2965, -5145, 1360, -19657]]"
values_94,20,142,"[[173, -29408, -7119, 10941, 21572, 18767, -23888, -22087, -20779, -30695, -2750, 25393, -22952, 31093, 30472, 16384, -31786, 15840, 30183, -1702],[26795, -6523, -29019, -9073, 20950, 17266, -27427, -29259, 18130, 30845, 11254, 16814, 31020, -18944, -28184, 30385, 7945, -1700, 24351, 24115],[-1725, -6858, -13054, 31195, 7370, -13522, 13365, 30099, -21596, 31237, 28093, 14056, -12042, -1452, -19897, -2639, 27599, -14599, 25997, -19353],[8655, 28475, 4039, 9491, 20738, 2448, 27161, 2079, 30899, -12476, -6907, -7869, 2313, -21212, 31790, 15420, 19458, 28146, 27740, 26913],[-29840, -20918, 19929, -20563, 10443, 27152, -7627, 8683, -28970, -22176, -22528, -15806, 14955, 22221, -20069, 11512, -15911, -18883, 23633, -22244],[-6579, 411, 5025, -17726, 14214, 3666, -4464, -11767, -7027, -19074, -15350, 28131, -2161, 1109, -21242, -12142, 27056, 10442, -22701, 9259],[22040, 29102, 21026, -20032, 25634, -817, 15817, 29210, -3947, 1666, -21823, -6406, 8894, 17334, 18312, 22183, -25005, -1845, 28545, -28600],[-20777, 5821, 9976, 8261, 8170, 11299, 246, 18497, -27260, 20301, -26328, -16929, 26503, -19433, 11342, 6788, -11280, 14408, -14391, 2688],[-3901, 18335, 9210, 17002, -21601, 24187, 1508, -31826, -15366, 4445, 14829, 9821, -31375, -3350, 767, -23444, 6525, 26771, -19110, 11708],[1855, -3204, -3615, 14104, 12176, -17305, -3289, -2184, -11819, -7432, -10588, -6679, -9164, 9635, -10462, 12221, -32097, -9655, 29363, 32122],[-5798, 12117, -9653, -6625, 15308, 6905, 16490, 20299, 26302, 8091, 11687, 27592, -22320, -1404, -31018, -25931, -8283, 8828, -11765, -30472],[32418, -26340, -25406, -9722, 485, -26846, 1783, 14620, -10332, -6860, 11091, 2982, -10871, -9287, -26058, -4499, -29497, -9388, -13616, -21853],[10801, 6665, 29660, -23390, -18488, -21640, 14166, -4499, -18600, 2524, -1059, 15014, 13220, 1805, 19579, 22318, -14833, -23617, -19778, 8623],[24048, 12401, -1284, 27713, -27815, -7151, 11899, -13919, -6217, 21821, 4074, 2896, 10474, -32281, 28978, 23217, -13718, 30599, -11095, 26645],[3661, 31214, 23066, 20176, 16939, 21358, -17828, -18269, 22062, -4023, -21920, 30601, -15463, -12960, 4802, 9689, 8558, 15403, -17237, -15572],[-31295, -5505, 21227, -8415, 15478, 18097, -28229, 27833, 16651, -28780, -30372, -17118, -148, -26069, -23701, -28606, -20155, 17262, 27168, -19511],[-2573, 7335, 16041, -18227, -1089, 14479, 13221, 20727, -19419, 10771, -7155, 22801, 17232, 31692, -4977, -20918, 1556, 31714, -9637, -7261],[-20583, -29563, -23888, 2206, 14631, 2487, -21644, 10015, 18325, 29065, 3300, 23492, -1082, 11283, -2290, -3376, 6714, 10144, 18874, -23378],[3226, 11381, 30020, -29793, -8089, 26166, 18365, 16259, 12863, -19370, -17001, -20396, -20471, -23643, -29464, 30780, -3205, -14864, 14035, -25440],[31705, 20226, -23072, -12532, 2382, -17980, -30997, -26263, 30447, 17453, -18415, 3337, 30069, 5643, -9304, 3, 32610, -9402, 19379, 28796]]"
values_0,10,140,"[[31225, -18282, 15486, 15396, 4847, -32216, -19545, 25314, -18968, 19068],[-30734, 18692, -18982, 29287, -12353, 3589, -25433, -27834, 28579, -2529],[6970, -23720, 30264, 17079, -510, -19952, 13949, -266, -28720, -1109],[23209, -11356, -10576, 27227, 28429, -20668, 16958, 15990, -12757, -9542],[6976, -8693, 10933, -13160, 23358, 24292, 5821, 22757, -13316, -5321],[-9198, -26272, 13894, -2846, 7414, -23121, -21855, 20316, 15401, -30415],[12828, -17777, -3320, -24360, -22065, 31134, 6470, 16599, -15598, -2704],[-993, 31143, -10407, -9512, -23649, -11462, -21533, -18955, -32760, -12924],[-25311, 25113, -22039, -6816, 25829, -112, -12150, -1439, 18544, 3569],[20927, -25607, -11355, 11487, -13879, 27830, -22405, -31510, 13244, -26682]]"
values_99,20,21,"[[17410, -2445, 19239, 7099, 2234, -24057, 1568, 4782, -8273, 992, -4268, 8500, -24143, 23100, -13144, -16270, -10884, 13118, 17834, 27424],[-21330, -30722, -24748, 20504, 26144, 25063, -22639, -1816, 19383, -7676, 16144, -29488, 21524, 26408, -3982, 20363, 24250, 21607, -25603, -8020],[-9273, 12697, 10497, 1393, -31375, -1578, 7249, -28690, 10556, -29957, 30187, -6078, 7452, 9259, -19506, 26366, 3495, 23796, -11975, 16278],[-14886, -4637, -28023, 21675, 1009, 18241, -5159, -8787, -16029, -4337, -27462, -10015, 7062, -4892, -10888, -2008, -5329, 3226, 17317, 5291],[-4578, -18410, 26363, 12419, 14500, 14748, -14888, 30182, 29817, 7470, -7847, 23228, 29384, -490, -14873, -10761, -23832, -21741, -11559, 12029],[17108, -12374, -6457, -16275, -14079, 29183, 3272, 20134, 32362, -12081, -1257, -22361, -12708, -2067, 9526, -23223, 30350, -1471, -18867, 25251],[-24822, -28802, 16429, 32449, 25688, 11941, 5462, -28938, 20826, 10904, -22265, -1365, 12096, -549, -27558, -10453, -13371, 12727, -27023, -22598],[9666, 24427, 19132, -29174, 15174, 1020, 29773, 5395, -20478, -22080, -4739, -24497, 21941, 407, -3780, -31150, 25073, -5540, -24459, -8792],[-26890, 23184, 27603, 21386, 30066, 31954, -2678, 13222, 25244, 6368, -27426, -12176, -4868, -11978, 13103, -5195, -23660, -28273, -9966, -10066],[13022, 7050, 30130, -22080, -12169, 21714, 29235, 26899, 5726, -27410, 16031, 8740, 19351, -19859, -17344, 2228, -9877, -22273, 7098, 25939],[21343, -14706, 2706, -12239, 24628, 10889, 21360, -32605, -448, 27163, 9413, -3372, -24289, -19087, -16765, 17452, -6717, 99, 30018, 17309],[-15019, 19003, -31523, 19779, -17919, 1629, 24903, -18221, -25230, 8210, 25809, 18448, 6888, 20106, 8319, -32374, 23310, 16158, -8572, 22855],[18248, -14351, -25368, 9130, 16392, 9502, 17506, 20626, 3834, -23894, 8616, 6549, -29956, -23657, 6997, 1665, 21741, -16193, -2695, 23359],[-20756, -25680, -31318, -26544, 7920, 31289, 14484, 15704, 17890, -1827, 7424, 5251, -23421, 9636, -532, -31301, -26605, 32195, 25623, 14706],[-23973, 8925, 32328, 30823, -7993, -27912, -1128, -18020, -29243, -237, 20092, -26239, 11258, -21961, 15979, 7264, 25806, 13604, 29305, 3992],[29403, 30430, -23948, 22425, 21384, 9053, 13419, 14060, 14197, 13780, -28258, 4286, 22604, 15425, 18521, -21000, 28596, 11544, 24991, 28750],[11597, 11232, 5117, -23399, 930, -19782, -4981, 7527, -10943, 13441, 29945, 26561, 31536, 14357, 15174, 17679, 11048, -5145, -10257, -1739],[24999, -11130, 21520, -15018, -14962, 12848, -866, 5807, 19691, -17561, -1072, 6920, -28162, -26152, 26109, -28781, 22433, -14290, -3330, 11296],[14445, 5463, 32456, 18474, 29671, 4917, -15813, -7405, -28080, 32199, -16925, -20866, -19435, 15972, -30337, 22359, 31824, 22381, -25755, -3348],[-639, -29870, 14045, 30561, -3440, -17844, 15590, -17664, -5578, 6097, -8966, -22869, 18403, 10539, -20188, 18781, -23556, -11609, 15336, 31889]]"
values_96,20,102,"[[23787, -21454, 17811, 8043, 23368, 13265, 14698, 2420, -6766, 8105, -2234, 19726, -9922, 11081, 14468, 12770, 18161, 31811, 9878, -361],[-25371, 15883, -21658, -3840, -4861, -27554, 8005, -10629, -14817, -24259, -3079, 27467, 30107, 7009, 16194, 12219, -18040, -1905, 8784, -12220],[547, -18898, -15283, 6274, -15156, -7755, -22902, -10926, 24558, -19216, 16353, 8007, -7232, 26169, 17837, 2602, 2475, 16106, -121, -4627],[-15308, 31908, -31562, 5394, 17802, 10926, -23742, 29748, 31725, -12702, -7186, 24814, -12271, -27710, 20220, -5594, -30557, -1683, 12880, 23573],[22240, -31701, 29451, 27335, -30488, -7879, 23643, 19126, -6965, 3883, -31555, -3436, 23928, -16890, -14981, 9289, -25521, -27417, 16474, -24348],[15667, 30023, -28352, -31721, -26650, -23283, -21009, 20217, -26614, -15058, 13368, 8619, 26982, -8508, -23605, -4380, -22869, 14271, 28942, 26450],[1846, 31883, -31208, -2864, -3133, -14953, -19490, 24262, 13538, 19562, -7133, -8388, 8189, -30284, -4851, 14900, -5767, 5352, -14879, -28488],[10578, 26171, 11747, 9003, 24414, 3571, -4363, -16211, -9316, 10936, 1607, -12733, -25498, -14626, -21213, -2866, -23212, -16693, 25782, 14076],[6529, -6335, -23561, 6533, 6506, -3227, 17108, 32304, 5866, -11344, 1970, 1102, 24281, -28625, 4736, -30423, 21773, -6774, 18980, -16411],[-14788, 10943, -18914, -17565, 1179, 6210, 30764, -324, 13854, -23043, -22765, 18648, 31612, 12490, 22189, 26838, 2441, -12644, 24347, -32545],[-28983, 27035, -25748, 6921, -32334, 8859, 31628, -7341, -2165, 27656, -25433, -3394, -21256, -28199, -7764, 7270, 6651, -20667, 18134, -27132],[31672, 12193, 15240, -2100, -2604, -18584, -3639, -20194, -25931, -22540, 30170, -13083, -22793, 17381, 21522, 10269, -231, -4209, -871, -9470],[15385, 19678, 5177, 26566, 3375, 21604, -6593, 6751, -32616, -24157, -2157, -13755, 29144, 18253, -17237, -27375, 8124, 5491, -6558, -22108],[29202, 22132, 1329, 16303, 13844, -735, 32480, -8806, 23524, -4126, -28436, -4504, 27907, -6648, 25780, -23714, -5434, -551, 7015, -16739],[-18693, 23698, -10880, -23398, 28498, 27171, 3965, -8355, 29183, -32183, 17536, 4577, -9340, -10928, 28514, -19315, -1839, 25871, -10623, 7298],[-9359, 21459, 28519, 2198, 12135, 31197, 21492, -18859, 1880, 26155, 6143, -9164, 11537, -19523, 13294, 27548, -4807, 14413, 3559, -21482],[21352, -3267, 3144, -10516, 10030, -16243, -8087, -30439, -2801, -32117, -21569, 11285, -2565, 10538, -13630, 20083, -8800, 9579, -11984, 14595],[-31065, 5591, -25353, 26441, -12321, 12755, 12275, -20588, -29570, -1406, -2445, 26602, 9508, 30711, 17211, -10568, -12836, -18387, 23999, 1344],[-24907, -17904, 12600, -12370, -9456, 16839, 17107, 27405, -28588, 24956, -16459, 7797, 25295, 20263, 18044, -10104, -22221, 21436, -24425, 12260],[31480, 28762, 4451, -13263, 4589, -5226, 26963, 12026, -26835, 23067, 27039, 22157, -27237, -14768, 9941, 25570, 15410, 32515, -11192, 1081]]"
values_67,31,246,"[[3994, 26341, -1562, -29481, 19975, -15502, 29995, 5717, -2366, -30436, 8946, -7804, -22059, -15000, -13283, 21889, -18301, -29859, -31360, 29369, 5136, 10134, -6966, -28006, -9327, -8977, -17455, 25243, 24879, 25550, 24411],[32401, 31159, -5709, -26510, -5342, 4306, 30997, -19779, 9142, -3812, 8490, -18861, -16184, 9564, -11039, -16629, -13204, 27779, -1843, 15438, -11549, -10332, 12275, 15796, -12138, 24346, 21680, 6313, 4211, -26174, 23686],[-27047, -27649, -14573, 10203, 8247, -20634, 26661, 3766, 25659, 23464, -3754, -21591, -5689, 22988, -26386, 17193, -5196, 10305, 15105, 5350, -12440, -14351, 22630, 6740, -25530, -15393, -28551, 14202, 19609, -8886, 25123],[-10685, -26828, 32212, 11977, -22023, 31313, -29243, 8864, -5557, -10832, -12703, -27422, -12604, 6307, 29346, -9486, -22399, 9092, 9194, 29433, 8699, 11153, -17437, 8848, 25793, -7545, -7732, 17798, -7726, -32083, -2801],[1410, 7901, -30877, 30302, 31780, -16975, -14901, -9097, 5576, 1395, 20680, -6164, 9995, 7945, 3755, 8447, -5703, -692, 28206, -29605, 10912, -5796, -27114, -31864, 7927, 23935, -15210, -5760, 10723, -7719, 21153],[-20437, 25126, 27858, -19565, 9051, -12379, -12417, 17179, -5388, 0, 30532, 16336, 24582, 16436, 6379, -9341, 13481, -4555, -9876, 4826, -27702, 20625, -14189, 7208, 13022, 29925, -26683, 18190, 22230, -10471, 26290],[-17373, 2946, 3596, 13937, 253, 10631, -13906, 18156, -3174, -11385, 6953, -3223, 2848, 20347, 18383, -19958, -14875, -15769, -16517, -32700, 4222, 6376, 29914, -11058, -15467, 7872, -3389, 18801, 1465, -18940, -8260],[11173, 16023, 25703, 18957, -6295, 24663, -32739, -20990, -16617, -30544, 13854, 23786, -18467, -15462, -6700, -30984, 14814, 2177, 16625, 17320, 16528, -17693, 24667, 5972, 25457, 21591, 6083, -2926, -17786, -22611, -8417],[28519, 22295, 7993, 12027, -22365, 25992, -4688, 16937, 1040, -14406, -12771, 12753, 30585, -2494, -29200, -10202, -10560, -32183, 9470, 8107, 19365, -3135, 14556, -8096, 15602, -24125, 15874, 16065, -22550, -6462, 20083],[-20159, 32633, 19864, 13685, 24210, 6474, 11720, -15768, 23409, 4860, 30040, -28156, -19501, 3530, 8451, 28146, 14432, 28772, 29329, 23040, -17634, -6732, 24150, -28206, -24992, 30452, 28877, 8694, 29378, -32046, 9700],[-22459, 5737, 17858, -22200, -16692, 24226, -14972, 16114, 1417, -22193, 16715, -26062, -20848, -14803, -9419, -9091, -11437, 681, -10992, -10397, -945, 21021, 6565, -27962, 7077, -22561, 3634, -30368, -30546, -2262, -4692],[4999, -32573, -27045, 25494, 18325, -26057, 21811, 29138, -21494, -2676, 17820, -32400, 31419, 25356, -22491, -5988, 22219, -4642, -31163, 22655, -2406, 19739, 11405, -21251, 28495, -17381, 31049, -13635, -31630, -5588, 11459],[864, -2414, 16913, 15577, -920, 4524, -16288, 206, -23959, -8865, -28980, 7233, 16480, 6301, -6551, 3545, 29994, 8812, -18828, 21790, -2678, 29585, 17202, 14527, 10449, 5969, -13543, -16346, -6277, 27613, 25457],[-31205, 7426, -13500, -7360, 5010, 18536, 19329, 24952, 7905, 10978, -5335, -16358, 13973, 2612, 9810, -671, -109, -1440, 13102, -23999, -29260, -3973, 24215, -30701, -27107, -26921, 24891, 21220, 29829, 19074, -12305],[3839, -647, 8383, 31457, 24704, -31564, -24954, 4307, 11057, -3975, 24021, -23236, 32319, -1811, 15160, -31947, -21681, -30996, -9177, 9928, -18836, -5660, 19930, 21497, -25820, -32680, 23964, -31679, 11673, -16154, -29267],[16102, -2270, -31987, 11138, -21901, 26393, -973, 23057, -25173, -12425, 28760, 24308, 25061, 6674, 9172, 1551, 9491, 30824, 14923, -4314, -31505, 5063, 14119, -31460, 10325, -25654, 22698, -30948, 5093, 515, -26337],[-22762, 28994, 27648, 28328, 22765, -27511, 26470, 6100, -18205, 27254, -19663, 14106, 30991, 20164, -24209, -4649, 16975, -24243, -31366, 5184, 29242, -15550, 21734, -10507, 23340, -14275, -31351, -16323, 200, 20798, -30117],[-15923, -32410, -19367, 430, 7793, -1351, 16507, -4567, 27632, 18583, 29415, 29893, 3320, -7624, -15210, -28991, -11846, 15884, 30194, -20384, -25153, -32170, -5832, -18415, -22201, 5086, -22301, -29177, -12593, -31230, -19779],[-21945, -12391, -9099, 1236, 10202, -15244, 18450, 23764, 9676, 18171, -5622, -7416, -28224, 18306, 6959, 22919, 32016, 24697, -26768, -32224, 6930, 21994, -6467, 32717, -4087, 7205, -24649, 10826, 6784, -5530, 13002],[-6200, -29269, 19631, 4919, 14526, -30716, 24505, 4618, -12983, -25588, -1863, -25880, 3046, 13464, -7748, -12952, 22637, -15659, -10916, 18015, 11761, -6376, 24112, 10913, 28914, 10660, 21118, -2711, 29511, -23076, -13115],[11312, -23178, 25601, -28680, -18121, -15195, -21117, 18476, 817, 4952, -15094, 2546, 16520, -7066, -10392, -21127, 24624, 16355, 8177, 19978, 22123, 3711, 16809, -28413, -2744, 11248, 1475, -27752, 28837, 30618, -31921],[13587, -12478, -27957, -14329, 7560, -31719, 24721, -13023, 7366, -4729, -5193, -4741, -25837, -26683, 29580, -30923, -13648, 23533, 29782, -19429, -25561, 31228, -20646, 20252, 8399, 25841, 934, -8065, 18583, 30589, 15728],[-4325, -15005, 21042, 15237, 12294, -31145, -12319, 3461, 1410, 8467, -16525, 10538, -1477, -5220, 25274, -7678, -1836, -25790, -7530, -18325, -2498, -10094, 22586, 31223, 18028, -16799, 29070, 3433, 4424, -7242, -21616],[-17065, -3341, -2193, 5783, -17758, -28728, -26211, 20981, -23949, 8146, -21875, 22590, 31300, 21760, -20854, -7386, -21015, 7267, 10104, -13049, 29685, 9782, -28511, -148, -16471, 14799, -1253, -13150, 21998, -1205, -19474],[12953, -2320, 5606, 15906, 12154, 11633, -17840, -31664, -28695, 25629, 13799, -5326, -31618, 1398, 6458, 2454, 9707, 5970, -4691, 5216, -32102, -21338, -31952, 27765, 7373, -13640, -31203, -7762, 8619, -21960, -30517],[-23616, 32260, 26848, -25271, -14561, 26330, -4911, -19217, -14923, 21472, 11939, -21527, 25783, 31129, -18474, 19971, -26921, 6753, 28313, 21069, -3142, 12437, 17286, 26843, -16161, 19958, -13424, 17577, 20003, 13024, -19124],[13205, 800, -20218, -7612, -32075, -11077, 19795, 5963, 19032, 16390, 10463, 21113, -14712, -10979, 12823, 2037, 24995, -28109, -8482, 20391, 9960, 3899, 4117, 11695, 10819, 18313, 15939, -31160, -1885, -16958, -12584],[-19989, 29818, -7654, 28886, 8147, -21677, 17319, -2257, -9969, 2259, -30137, 14030, 26406, -1381, 8781, 9589, -20907, -8954, -3913, 24396, 22993, -5353, 28004, 28909, -29947, -2167, -20937, -17247, 22840, -10007, -40],[-20252, 10408, 1146, -25307, 14216, 29615, -25530, -23255, -2751, -24127, -6100, -9985, 30055, 11900, 2357, -18328, 3815, 12292, -14992, -23982, 2443, -12843, 8842, -137, 31328, -3566, 3103, -17796, 19442, 11344, 5246],[7448, 3340, -15148, -13864, -24714, -1242, 19077, 30736, 18605, -28503, 649, -21791, 30994, -32739, -9236, 28153, 5355, -20630, 1678, -30156, 23296, 14460, -22552, 1462, 21818, -22673, 15823, 31900, 17047, -19773, 10385],[6293, 6955, -24715, 21167, -24696, -15278, -1037, 15771, 23961, -31501, -10901, 11134, 6399, -24469, -28009, -14751, 25751, 31110, -1467, -3691, 22609, -30879, -9142, -3879, 26339, 5353, -19806, 13736, 10638, 6744, -19762]]"
values_61,31,116,"[[30448, -32609, 25322, 4425, -24345, 407, 15782, -26008, 5442, 18900, -28630, -30013, 25735, 32602, 22907, -7806, -20001, -13358, -26153, -31479, 27385, 20037, 13206, 19786, 11314, -9568, 1606, -31699, -4001, -28618, -16057],[6158, -5925, 31623, -6876, 8882, -18838, 29700, 30604, -25129, -14026, -11653, 31245, 9351, 23271, 31598, -24651, -32584, -30024, -20419, 5653, 1468, -9735, 28286, -27187, -25967, 24783, 10577, -31822, 10480, -9002, -6703],[7425, 30005, 10870, -19996, 29724, 24015, -28848, 1832, -11170, -11415, 27487, -24014, -9242, -4302, 22024, -21230, 18150, -24332, -12354, 21732, -29703, 11482, -17111, 31186, 26198, 12392, 3365, 22623, -26977, 2053, 15498],[20071, -14923, -1791, -6503, -590, -11598, 16439, -14728, 3714, -21569, -20367, 4258, 9709, 31944, -15696, 10967, 22331, -1105, -8594, 19789, -25507, 9810, -6943, 28338, 1137, 14096, -20956, -12269, -14206, 17504, -21714],[-2700, 4076, 11395, -30177, -17256, 31651, -8162, -6908, -27602, 7222, 15909, -14297, -10144, 26759, 14481, 13989, -16338, 26106, -1150, 13732, 28787, 14040, -31404, -3567, 19329, 10114, 24023, -14398, -7782, -20284, -21379],[16108, -22405, -25898, 11449, -21579, -26179, 6857, 10773, 2006, -2015, -20026, 27667, 191, -12131, -966, -27103, 9721, 7337, 19055, 8825, 8306, -24689, -603, -18122, -4104, 25351, 16067, 29210, 9203, 36, -5872],[22952, 1460, -6603, 23107, -11958, 19084, -23245, -21067, -18116, -19553, 6108, -29371, -24726, 32558, -18102, 24141, 6586, 18445, -1474, -26598, -17919, -9650, -10894, -13215, -1539, 12159, -2669, -30360, 4633, -30070, 24004],[6250, -30695, -25241, 1621, -21506, 25836, -4676, 8083, -27963, -15693, 20781, 16260, -31930, -17604, 31187, 2100, 28443, 1431, -4222, 27460, 22465, -3493, -13344, -9736, -18151, -30097, 844, 32374, -17287, 3641, 5694],[22685, -1882, -17392, 8639, 23234, -23171, -27484, 13480, -26092, -21211, -8717, -20551, 26742, -21198, -5263, 11684, 4220, -25679, 17465, -31504, -3286, 6488, 30600, 9099, -10185, -11636, 7105, 24027, -30863, -17382, 836],[-28467, -14546, 2414, 18897, -19576, -245, -5329, 24251, -23594, 6497, -23777, -30064, -3254, -16934, 3636, -15470, -21636, 10609, -21284, 2117, 18587, -13227, -23925, -24254, -26077, 30902, 23205, -29067, 11032, -6725, 32574],[-12434, 22115, -502, -10074, 7032, -28254, -27449, 19667, -31595, 17899, -32021, 17627, -27578, -11095, -5898, -5596, -14263, -29672, 2204, 4562, 25064, -2653, -30366, -28661, -6100, -6391, -8893, 14064, 2385, -10833, -10019],[8888, -16446, -3303, -5230, -2643, -5548, 5537, 25905, -5531, 8893, 21420, -16241, -5324, -24193, 7363, 158, 18333, -24798, 113, 18705, 27795, -22084, 7874, -7546, 10514, -30983, 28686, -4413, 14843, 15757, 792],[-2658, 23002, 11590, -532, 10888, 20233, -20296, -29439, 24829, -13860, -5730, 13468, 6705, -13171, -22612, -23007, -3017, -27763, 29119, -17168, 22326, -7321, 23670, 26951, -5442, 6830, 17232, -9689, -15421, 1957, -11158],[20490, -6337, 13256, -19996, 19173, -5900, 13138, 14987, -4451, -24656, 24328, 14036, 9625, -13261, -11876, -28574, 9077, -26956, 18068, 23300, -15981, -26737, -29452, -5323, -32025, -24099, 14259, -29172, -2387, 4267, 6702],[3143, -11494, -26386, 2701, -19345, 602, -25901, -17724, 15884, -15400, 12654, -11312, 23054, 23522, 17722, 12675, 9894, 16276, -16591, -12865, -31368, 17928, 15522, 30265, 12091, 311, 1792, -12796, 15208, -16429, -10385],[-16922, 31468, 22232, -1475, -26032, -14130, 6479, 32554, -32420, 2548, 30177, 10917, 16407, -7745, 25981, 17002, -3633, 15479, 7057, 8901, -150, -26911, -28465, -12486, -6220, -28602, -29144, -1988, 27862, 3457, 16784],[-31128, 3400, 26604, 25726, -31342, -13087, 24417, -6447, -17801, 15793, -26103, -28499, -27660, 25453, -1001, -24233, 7601, 14691, 25620, 9410, -17251, -19111, 13101, 30874, 24507, 11479, -18926, 32203, 5010, -12095, 23976],[-3797, -11134, -5828, 28326, 27872, 13848, -25957, -30422, -25143, -23690, 29226, -9884, 28657, -21234, 4458, -25726, 26898, -12024, 18842, 11533, 9474, 9784, -2749, -25870, 29741, -19351, 4342, -17448, 15984, -4811, 11107],[-9892, -22781, 3615, -16675, 19494, -12392, -2207, -22284, 28518, -20111, -2560, -16440, 8214, 27013, -23661, -17589, -27414, -32065, 32278, 8089, 21993, -24472, 30973, 4225, -6895, -22481, 32669, -17571, 1670, -25505, 18526],[-28015, -21875, -10205, 13686, -17369, 22776, -22543, -24579, -30953, 12753, 2263, -3037, 7414, -8690, -13249, -31225, -9448, 23505, -10902, -31741, -17896, -15426, 1537, -4408, -18288, 17551, -15706, 14815, -13098, -2822, 6434],[27208, 21772, 31024, 21115, -31644, 18764, -29856, 32004, 7403, 21072, 23997, -10866, -26574, -32062, -13343, -9589, -28796, -19216, -20738, -13279, -25503, 13811, -5126, -25574, 14044, -7102, 2533, 31513, -14093, -9289, 4873],[18004, 18551, 19016, 13456, -7324, 12415, -27009, 14206, -29532, 20971, -3505, -28970, 2200, 23515, 12565, -28903, -16756, 24444, 15772, -71, 22857, -26846, -16921, 21057, 7342, 15002, 1455, 27118, -31862, -777, -29725],[-16612, 15708, -13978, 25532, 27832, 18947, 24468, 20137, 18680, -12054, -19914, 21190, -19620, -23952, -862, 23038, 4059, -28974, -1621, 13453, 26515, -25272, 28510, -4518, 22644, 27208, -28277, 5286, -14244, 27549, 11120],[-13008, 26455, -32495, 15362, 14572, -13838, -24384, -32487, 2661, -18800, 16639, -15751, 14295, -113, -17200, -23961, 27578, -7385, 18975, 32049, 32497, -16704, -32643, -17170, 15494, 30211, -11495, -7164, -15584, -9734, 1323],[-10285, -23632, -17943, -3964, 11858, 26123, 21548, 16831, 17618, -601, 8285, 3164, 28159, 11195, -21157, -16527, 9025, 27823, -1565, 6541, 17042, 29749, 4628, 26198, 23447, -20603, -5286, -3716, 21847, 29071, 10802],[23485, -20615, -2084, -8434, 17481, 2667, -17854, -25962, -8202, -20683, -3212, -8552, 22369, 20277, 8126, 26097, -32714, -28757, -4377, 3982, -28045, 12488, 6199, -2759, -17690, -10141, -15857, 8302, 12945, 11699, -6972],[-12543, -4316, -10469, 14106, 19260, 8419, 14701, 28488, -20760, -7323, -27783, 8862, 11646, 13705, 25239, -15310, 8178, 20724, 7117, 21802, 29833, 7547, -2636, -4859, 13316, 29149, -9152, -15432, -15197, -17036, -12123],[-27120, -2199, -14681, -32241, 23330, -12391, 16191, -6778, 22291, -25184, -11952, -19741, 8071, -30534, 13141, 27448, 14648, -23770, 26658, 25179, 6123, -9845, 3086, 3714, -10519, 12978, 22446, 32303, 22685, 29342, 17624],[-24462, 28349, -15344, -16993, -21532, 27426, 10451, 23690, -27406, -20277, -31996, 10897, 7978, 27247, 31502, 27574, 7318, -10981, 5204, -32251, -20755, -26207, -14204, 29623, -24236, 19092, 2996, -10142, -13492, -1365, -15818],[24395, 14479, 26137, -18759, 28413, 7064, 10084, -316, -1959, -3949, -32587, 30102, 4453, 21012, -10576, -29983, -13269, 22846, 19253, 12351, -18924, 10913, 1843, 31253, 30821, 20708, -15750, 18055, 3300, 14326, -1310],[-16954, 1793, 30982, -15495, -24186, 30040, 3555, 13407, 4216, 19983, 18626, -12052, -13029, 5409, -974, -1433, -4972, -9429, 24377, -5387, -10050, -21461, -30192, -11427, -5167, -7081, 7240, 12603, 16105, 11304, -23694]]"
values_43,3,109,"[[-3111, -26898, 27565],[-6039, 14361, 20944],[-26104, -26544, 17325]]"
values_2,10,155,"[[-22627, -868, -27993, -18419, 17525, -13138, -15757, 12910, 6929, -4820],[16291, 26871, -25049, 17718, 22198, 20656, -6427, -3371, -21689, -20761],[-13990, -4860, -3815, -16336, 28182, 17693, 6349, -7929, 22116, -16018],[11836, 22660, 21828, 8981, -23820, -21638, 7480, -4900, -6699, -24449],[-16824, -11615, 30748, 3240, -3943, 16435, 26633, 24791, 14228, 5087],[4853, 24893, -30711, -9803, -23768, 14578, 19382, 23729, -30496, 29682],[-20272, 24633, 25014, 895, 20555, -15828, 31126, 24439, -20203, 29717],[23382, -31071, 27133, -25417, -2888, -7206, -11487, 26959, -11018, 2441],[-1451, 9047, 11982, 24941, 15212, -6157, 24781, -29553, -14352, -12548],[31994, -19645, -880, -28333, -25940, -17789, -29004, 6218, -23202, 20374]]"
values_54,2,142,"[[-5037, -24916],[-29552, 1273]]"
values_30,3,140,"[[-12313, 11925, 28877],[-32349, 17246, 7862],[-13683, 5848, 31767]]"
values_59,2,21,"[[-15014, -5298],[-20937, 8033]]"
values_85,5,225,"[[-11353, -2012, -19115, -16758, -8580],[27284, -4506, 30630, 353, -25209],[-24441, 26288, -9630, 26630, 3159],[-30601, -23287, 14906, -9370, -18612],[-28384, -16127, -11057, 13535, -28425]]"
values_74,4,142,"[[31614, -7070, -18868, -10023],[30605, -15705, 26962, -8379],[20134, -12015, 4185, 25449],[22301, 4586, 29960, -10123]]"
