inputName,size,goal,a[size][size]
values_4,6,24,"[[3806726687509607714, -1391510206101048429, -4852605322998198916, 6878254460298744557, -8062541768506254132, -5303199553213259085],[7497908241906992622, 8065148052169379030, -3593731033342744732, 8574568811448734292, 7063427564018790796, 6323343966155815186],[3156581807913705098, -7692255077220812071, 1530407514644501914, -6363543402134365076, 2001892334123110582, 5829915837935189597],[5296671306456771534, 5605217246791541584, 5604755797489020971, 8807284099490705042, 7309827391173866866, 5636235456539052706],[-8898647731259692339, -4643244624169286561, -1682099470393903090, -5387407484099394636, 566232965808715219, 7131066838540865837],[338856988366074852, -9162990185169948012, 6179691897149621277, -1895834013530451964, 4173238279696196235, -4996101848386848641]]"
values_32,11,79,"[[4239704759010722674, 1844258341742215965, 7418011548285838037, -2629392073259608026, -7045349659719246011, 3207704950633601719, -6214869231341362496, -4654856164106990002, 8525057655227852663, 6679527074141510148, 2276034363657233038],[-6421714651403391265, 5509110548900079573, 4370222377081221407, -2440687653153445762, 2905668888436977498, -993070929010704492, -3370841630797190089, -5887940938578064289, 8970571549397601949, 4191430665341218900, 1314974641063098656],[-8246758747050935344, -4565290154303887907, -8129479883000450476, 470191806595787353, -2930696249619377482, 5991265331409438565, 6160631739266965583, 5196761897612042432, 5674681280407981524, -8666229121474346458, 7867248257154886589],[3937716507304366537, -3227219358792630916, -5345528020538107255, 1457449692706366833, 7587557641156362965, -6023627462317599186, 7008674686146093885, 5137762251676763797, 373323463749695961, 615259756077575622, -2633602467586315888],[-5844805388073414923, -2202082252774759124, -348761556772182257, -8898927736217524784, -5110366574451114308, -9075490476711830561, -572890496653720436, -4011935335046119508, 1865743882336818185, 8176609890164694927, 4713820318884737920],[3876743221373055164, -4451733663098657614, -2675244226369648628, -5687519501559176602, 6804096421784813420, -4056432853284213546, 5973324884674332271, 86672270334652338, -8409693575648507738, -5530000317704805981, 4579746500655298947],[3774764589472280624, 6620174910830479858, 8629554712025087960, 3725630044790382659, 1150444875169493334, 1900429114709691848, 2000515427256772215, -2265856787397595522, -3871260432837248623, 3896427667652647525, -5552764365199251862],[3797102259773392085, 404279971589419623, 3050992751184961155, -6769554326001656068, 3778083325097531578, -3984962971646779604, -6781938694672884573, 3434152797051496681, 1010050198093984705, 5621072848113761947, 1389930976205898296],[4373209631744676277, 4159867960926091637, 8290508760015836454, -664603175362138318, -2478725500204075652, 1254312165035754728, 6715291269407239361, 910938888079902734, 4725884430909553884, -1739545390831460174, -4876779214618667504],[-5648577249584121484, 6525070843285965554, 4205861912494503180, 1439006195966426160, 7458671780863438779, -1848591251855585315, 3861736745985350395, -4113796611830009028, 5254588076134571890, -1757940789125227923, 6160364353452844970],[7890516580204628444, 1824236408166521469, 469393933657941777, 1882570290126930960, 6425716166118165247, 3492900838911590880, 834680225835366108, 6536691638277872328, 3669595695388558874, 8139336546322415228, 1066613037669405496]]"
values_77,11,101,"[[-8191381913641778147, -5430013149145650004, 3977928683291195269, 519027720093747906, -8745000609122632871, -3422389687290563771, -1664630124198873692, -5350301567250610684, 8594344807090120223, 5171072650108669596, 2060305462665995493],[-3040899015245328772, -1803607547637662898, 870856353299601831, 8435020220915768668, -5352696721105848448, -6227594694513223004, -8347400144568626072, 213223893732189777, 710180201600222008, 6441806469738023789, 617599502078428228],[-8769387166874053059, 839446666981831767, 8371567236488162885, -4689746693347518193, 7618754115769204867, 3279663443393215128, 695858843369135011, 9031559385630834928, -6193295656826858713, 889529458523379348, -3014358629131065296],[-944718153233436983, 3886235443508858352, 4298008398231848937, 1116921599007694621, 5846481597153005087, 6076758596221499347, -4120129650366985408, 1342730298482541025, -2046790821047302685, -5280114266146494032, -2385066381941135202],[5464952646824742871, 5882230652089371272, 6961278130973651246, -9139790481306897500, -6855212419822997680, -9113789907132075941, -847587562836184480, -7254912859416966730, -5717469767357476062, 5047675399625821566, -1416027926763584694],[1662398964261977956, 6021738282169751559, 1610524174942089019, 6796170851023869499, 2301793363045722550, -7074220781423332008, 1580366025650670932, -1093338796660996309, -1295360557219261269, -1318434595676612478, -984136365992044274],[3644557546550053909, 2934196224230629986, -3591982958180929102, 667031350632232376, -2179473114756522734, 3506219620217586754, 8962219111046555932, -5362321001316427501, 7977755040215073672, -526147480788997785, 76270916154823126],[2514885826362772189, 4855661497059966940, 1515017360810919984, 2900536233980604465, 8066495825700603150, -6719658769070632709, 1962005405724511564, 4521642503459373767, 6816294907432400204, -1033259365411212115, 8642169355083352102],[3707581824452514170, 1565322662934359727, -9207044357147784149, -7394098274524077523, 1206900069786170557, -8845616529214067891, 8148379763140332256, -7226176258018316606, 3900927454047253922, 4516615472185652542, -6731566330238034967],[-7353002848220005203, -3280879071356163582, -7207079513468079633, 4473238646525065894, -4963248203537048050, 236807761304537917, -2019015989545238315, 8217682288474652364, 360654934248008317, 6858304202130140730, 906133780460267663],[-8806226368436667592, -550686939372799733, 5757336075867282030, 7831985305944291881, -4784288319905748265, 3317478227952494500, -5144075315317404155, 302384996522733308, -2583709662626724446, 8011564065214155863, 4993124804148026591]]"
values_91,4,197,"[[4372862477525413036, -7861686075249671787, 1771398217408523437, -2989799581976512082],[-4708629314943361367, -1516390078413695032, 8064174421236885458, -6214468482936004015],[-2739380342891030900, 5998733741826967027, -6879195004694619896, 3500581638574053020],[-8881332312009957346, -4319970654536949924, 2186751626617719028, 1914140079040765243]]"
values_42,11,79,"[[-2202142278297361481, -5879160476074246497, 1112826427518979996, 5670354653597825558, -6638109459586271204, 6242087306746153, 814610330460759487, -5097583430358162374, -7769569985378232100, -7793836779006837526, -8709854360353598045],[2889578830353339425, 4627841931046033188, 7921658825640788506, 2447440437402830447, 1616340517249721123, -2168291661185468157, -2442695613361775028, 7635349697843702181, -3832772511449041211, 1257895214142440505, 6510328919778533832],[-2795043971221650140, -9194935806013832475, 6087483574334315496, 2915437624931291652, 2863574332694835303, 306932649253570395, 2672509279092757569, 8364586640840845061, -1882201069794593247, -3579497714764504029, 8596598530121355846],[-5011557459538215741, 1957169673459512368, 1948153257522751987, -1851734253366666248, 1783866330635502223, -3865981396326651674, -2709875191842081355, 4248687812468947713, 8322566245023876553, 3506493343458005631, 5554787297196719973],[-9119759901094971026, 3980367565804499717, -7706314865537806186, -704606498192680777, -1828568915045510809, 3647485444099101502, 7626987124671398515, -1890053819800559455, -2964000801163865626, -6011817042619510883, -1203613911725343328],[7748158694718333621, 898434935342738599, 2416049889540484446, 6438162960338947690, -265784398795911612, -2773816592864280065, -3974633471113014650, 6441995794926847701, 480007838650071789, 7455876863757933203, 2719364124781088446],[-2441141773247251604, -6846146007889389887, 334082456119469081, -5653750089171720671, -7306956602110871117, -6003616214270732321, -6003585517890396668, -705847238489015815, 1320625682925174819, 9044908668778847725, 7259113268875923428],[-1762963086337354440, -801479090115300194, 5337075371800880946, -8092888701321646387, -2113590908779673056, 5091244841929638577, -9027189113633207353, -4293962914356561594, -2976950058810839736, 6056362887946089299, -970224448919217380],[-7426212941782208823, -5302989388722676365, 62669856931222463, -123993344579751800, 8439992695852010813, -3933619360424899760, -5874940659846243094, -5036381743439408345, 489180129510030127, -6907120401834005939, 789462673914053303],[-3974525858771480596, 7764443805467704677, 8002115861161667852, -8337395857065941949, 556612631470414179, -6021385188641782212, 7733530407849641703, -5305809277366167400, -5554941738722319316, -4887004610743549734, 4227964423327983332],[-3566702271391805964, -4419527403614480191, -4435874690740052460, 4696533187646781711, 5462192446396265171, -4363287804748205715, 5494108895717867937, 951608881104053993, 3565180600565183711, 5431283920513175102, -6040453163506262945]]"
values_13,9,122,"[[6233852955164130053, -7039286290955517221, -5489232218445535230, 5948410370294673858, 5466989888890105038, -2037458986574852392, -7817083786643069431, 533849471531807843, -298376756514807768],[-7912312189847906281, 6528731599229846478, -7644721822226865742, 4320781699931082996, -4784798508557502613, -9188747859967950440, 6069520310332407344, 6012336196946110039, 425377491981092046],[-7523324310107807126, 3278825558998139034, 5691063143022156583, 3873189443021322809, 7973787330757008719, 1100052183519955476, 7058230790326336302, -6864293186573436501, 1047812322941165031],[-1393631132521414050, 3074718399422752457, -5901619579815758689, 9055301657841516565, -1711960475351883831, -4198392945280236254, 8413226395097933353, 7654020194837108097, 8581754639713201014],[4561725849273510044, -2189807869324388925, -8610588413837008130, -1388240953648188623, -8865762109625673111, -6916729260685814184, -4148874890698864383, -6493053177745717378, -7361006623514179252],[-7155249150427832320, -7765470516053911707, 6617902061892818596, 7066501546653083364, -7810525277396904990, -7292394370360306553, 4475503000014453705, 9160944357594039825, 6759785039952371824],[3468197606292948785, 2897780655159504037, -6071220285890215986, 4457783309836293777, -5840241449505674073, -2018975403548475475, 6053659794766805784, -6650225522305650683, 8769491248667894827],[-6246062280383982209, -5210906066210567519, -2350942699084898284, 5229351983861173654, 1506646634526030140, -4024842716124488146, -196582602004367677, -2520397148804590206, -178926210324008465],[-5875845825192660243, -4699600234716887931, -2608818866998354770, -653827023405594966, -2388499581917938088, 6210160205958116114, -4372826180082234308, -615974710446403494, -690913246091039392]]"
values_41,11,197,"[[-2938273605335494052, 1130164330886041172, 8497324418446122213, -3174952868299747209, -5516992803560804430, 2984183484749922072, 5461603427784885447, 8722303040576716501, 4917571513623203900, -4521735971608075161, 7219544917113718684],[-887401237812419018, -7761108057303239878, -5897764930454595045, -3265901253170421286, -1789949187524834333, 6070107760510059998, 6780334181324279750, -8705762556623226453, -1896821834207326875, -6199596871997919689, 6398460060824919468],[4097465035365214879, 1211485748471799630, -1391045175452337645, 8756868061365717354, 7679740876073061242, -972910334974049075, -3308182417112471843, 6232620691716347652, 1197009962352893695, 2918370297228184962, 5261229182111995023],[-7571758857443307559, -4763658766469079039, -344311547012076023, -3239684098593756797, 4099277153283129277, -605594517987662863, 2097750709047078815, -2340028571812836022, -8071210830733016725, -387849284870738660, 2509469253824422355],[1766802584646259733, -7888665873210789243, -7580227271952248255, 5113230777458193684, -3199204074513776885, 4558274693772449786, 440581988434517197, 2615942612574828738, 3952671692243855243, -2485891655900395487, 8965729839794619253],[8814663591308476750, -6181119667778433065, 4281152757208015166, 7973195619705228542, -5810897348919028070, 8097434194518912699, 4637972395533685333, -6474445834546925718, -4066921196349433150, -5949060099877291069, -4440521753141565645],[7094591353961482235, -2582259972739092074, -5287601424351956470, 2570728614671202391, -2214756155971875806, -2662701503725371141, 3709268191215710638, -3687111330479949105, 4261915400882130630, -7049694480325069130, 4815498652678867103],[-500345146999096677, -275593034758624022, 1901783239048920843, -4240685885379435484, 5771809062326880940, -2336974807486153156, -3955078038286452569, -618219411561432946, -5373083048511652519, -4292219672769446776, -3167229144208390125],[-2984773042906353768, 8473362654300089156, -873447506219293889, -8401477971864992158, -355944411445477027, 5329097169267570338, 613711547258342058, 2982661056646842353, 4339175963568002192, 5524737765630473286, -1583664530327495615],[4084855407708812845, 7156433753307086199, 4131588947198086276, -5498330981786264185, -8166591969117676608, -2963950161156951389, -3615784544222467545, -3060374807341144326, -6998418095007656897, -3142797067422483968, -1557591853853219486],[7454958836590011427, 4682871208919184339, -3952132314097051545, -3693841899060019301, -5009645612134093039, 3928860927466315468, -6893773757254771275, -638072205292954016, -570516829550955918, 6500837775835487841, -8304984540638565410]]"
values_55,10,155,"[[6407928951679163406, 6550087015743285024, 8476185389585977119, -368577290957158324, 5798397733342809320, 6505393243615845268, -4193566615461412586, 7909965980655308705, 7985262311105705863, -7372458641629101385],[-3144414448136088771, -8766344968447133819, 5554977856730946798, 5323651103028462547, 3768164339593969264, -6109440745344330320, 5069733328374236510, 5742430573801003172, 5932294601538331344, -1344765946815286854],[-9098848712360912869, 144124960090163602, -7724570747318799858, 8901283720952707358, 8111743565610622268, -4104396123668572692, 167542290700989464, 8935553052011069398, -8853501139945218808, -967960407197781942],[9151049704424935688, 4258455345272299925, 4986090502592105101, -4720325546244463835, -1819669768762274952, -4827401810839214673, 5080881829145208317, 5389391360347709941, -3978231873448509908, -5955308640199024384],[-9044619067882462585, 1125111801938582565, -9027779826322824251, 4578509646266025076, 2696987350242476971, 3702703028427866256, -977454637604015110, -3961921127809850973, -7068436125389202501, -9013670497414411922],[-5445720172559084452, -2547298258740747524, -9055057686109189561, 2537676973603180407, -8998771549875378772, -2951738076583589883, -4651386305186727955, 9045082029543342240, -2128710184406978042, -1300470964215511646],[942270540244634839, 1496295391230453576, -499728848723049324, 1748893180697822001, 8213900388215992843, -1455635999034077893, 6008328768620755007, 7983262137670956790, 3357409229748556487, -6270951822665387323],[-6275245110020974866, -3751593162664033663, -7680551635038732652, 3774588419898041324, 1490835594370129541, 5528284304891134138, -605917587188025900, 1914466485196555480, 5250828919575343437, 1612261391666845580],[182079469516359853, 5214103009872730025, -7943228860666739947, -7719038943437638681, -8452155619901061917, 7886908118504437648, 8481339630252250137, -6548753414278662743, 4817097623167158046, -2808219002499187258],[461739126618030042, -5055664375458708266, 7112794751817826039, 1195220377652992932, -8109539955285025416, -7738269722343917583, 2326134197673880448, -6057486081024637053, -1698335634379040714, 6288478895087498788]]"
values_31,11,197,"[[-4581362412026770021, 8705560463554280208, 6018493034574544765, -1909632695781339651, -7803258506846220129, 3221119852434334321, -2920711496486373467, -5289678367728548529, 7382887134007191855, -1939572924319865533, 8619408753412239292],[-3532692351602266896, -5617566963149284409, 4286435712419660581, -3433718808907567928, -2918575015454323206, 6059513201950387939, 6706051971957638259, -131522338505577001, -7708779911805785931, -5765845363564368579, -7418851247394999603],[7516819234247077069, -5593279709232412405, -1451051055310082439, 7075788734183040178, 2047384587725047063, 6411245288921021966, 7455984043085567644, -6477935662815184011, 2734995128540250934, 6743816193591266850, 4106605613962213072],[1831049103952416894, -7935460375930190205, -3058453429173835888, 7952246008474688363, -31652824671423012, -8380894528448597978, 1593732959211092471, -5259262590837416347, 921371150744613700, 5112314587384757820, -1431825709994275249],[-1005910493573699399, -3550788021674361705, 7471018546001193979, -5207646863435664369, 6406556243647271144, -7124049724957104822, 3749552539632603167, -266706216218353762, 8862911207293751192, 6496510668446724625, 8338103327400451951],[-3245882223433465134, 3053711832435051569, -5055805330092024347, 6369618545258886290, -8369475071481182407, -8854748275695113366, -1204491947522229774, -1228607282772649314, 8977928305805518372, 8721430880581102217, -6006930925055131653],[2783100770634361298, -3822754122069218427, 7129686144227364024, 5003201101876425260, -4377727070174162927, 7520737211815151978, -7844807815617912025, 66295541827397737, 2355972739092332670, 3835063273568172087, -1446437685758337945],[573936522488373470, -3941802754695544615, -5984693291486693921, -8925474861278712682, -973072228131279381, -8984753225436804372, 2939599518065909265, -5146908165716604100, -1609563179788043794, -7948859193883942914, -7325329189909034102],[7212147489788439179, -3413930965163306797, 2594469430777046242, -425600855780074922, -4900898014514879527, -7953420425217161715, -9220996311125479049, 7754443103333902242, 6141563387837540625, 9142768175384877835, 4435089231952180719],[1449587234871598594, -454907413862910794, -6298888382983494335, -6613409672040932739, -955333779547629013, 5985612285684134519, 6510730914898178307, 375876607762860247, 6854351304121804467, -2338217722895250639, 4146504314186276591],[4998277605382745374, 6262089757580849749, 7371553586667865581, -7356247357958311160, -7450911572528415301, 3583851279667655332, 1423526722469116480, 1672016484884257558, -3980248978768752077, -1062539762278679266, -8201190796966262014]]"
values_66,8,196,"[[-4000038942165698143, -4062181416183669380, 3316578083002917400, -1756721738372085546, 1608625600255151216, 5281922244887661846, 2425979685828651077, -6157223754961945023],[8142639357856834056, -7798921127280170497, -5326694428978583654, -5377929872138211830, -6122769997949564026, 4733802477535192478, 367311149504645789, 456413081779216771],[-9154344546008831190, -1533257444495943298, 4653913312989050170, 319209679505823542, 8035679641434570991, 2641643045923801279, -259019551352833596, 851241128458011483],[-6177562041169816587, 6970775954966553140, -1087601395455897615, 5302354543927813519, -6231143262176682567, -7078060417489581750, 975903877960833687, -4509461953588252674],[-7085312607723364580, 5290519614400865466, -3763701642281315607, 7603947865599695684, -5006809748094725030, -7892352489242700472, -3469884287369303695, 5930905027247486564],[5827357883729358714, 5351851165537466942, 4595989257229578437, 4336124559214221939, -6195307229495557559, -751416090321397275, 3901363631863483245, -5545955551010461711],[-6940668200664010377, -5492745526388558412, -1857056026107271889, -7780786898944492481, 7269889338283156255, 8041600682874210249, -512621527711893517, 1858412040083192049],[4908051590995559203, 4645788948960575803, 6031092244393273506, 7240368259921640334, 79797001796097157, 6799752131864958691, 1646887037528580814, -6127518240479548404]]"
values_65,8,155,"[[2738056120443349553, 41434499088180195, -2566146286295716347, 2984233377121117259, 3568590782392005583, 4189060606808313616, 1633680718236323570, 8888760571390039369],[-1168828236293705813, -7216512983572696878, -6438944571248526162, -2457124955655156612, -5467014801847440482, -7709417405622607039, -1533706792570618892, 6990487303479861221],[1804579516706615576, -8582383302089803982, -7047200775006819097, -790145080011063130, -8673846178206205633, -6277215759274330989, 3479379546460779094, -5314692997074342075],[825289273900000710, -5264037806429236853, 7435513895816931114, -8188706307758579429, 4030409237809532831, -7511388048166914132, -2018050025161596380, -7360482744840188599],[6570850814904739924, 3829454812555582968, 4861606178887821458, 8858408031096615696, 5978651748049568578, 2763623602770720269, -5763678050054930605, -7208506134030714778],[7780795419164045873, -7798131357409231555, 3705567989716119117, 5830536017871236841, 6318808802975255212, 7341506925083923443, -6328221613132207283, -8148852149109438031],[2603547533582937803, 308312567640839199, -5620019782145012245, 8248009317881794498, -3750700084318199658, 6094454500653967740, 2810586754099698639, -8088162954097999915],[1040154946457043308, 5173143259327229276, -7866287299293063764, 6251651892187842767, 5774735788168846821, 8149388791018750295, -5904100016371886701, 323050019004189202]]"
values_62,8,79,"[[8328123349964757784, 7712584748780979990, 5392586048778093645, -7465631412658858152, 4513454675305145670, 6851969479641602667, -2668928440728500922, 3310907619516577257],[-1227969782061514230, 429324485099577459, 9184434759133997343, 6510398234630262569, -6026228477614533717, 8420095747187922590, 3387732139420744069, -8324649054036851236],[-6075410819121391058, -3016358287212123689, -5987181086956326294, 1733561337989550820, 3774024545629639260, 5103805582069928241, 8843116984774845697, -9200472337005153525],[-102026080353142928, 2782293952676922513, 4170434661983253180, -7272239732391533674, -4774899610027482092, -3022448028695324822, -4081652784630602239, -6982906404078729442],[-5994290612353953395, -4669659854381886989, 2430303514764073246, 5335690572497870934, -3334908749055171826, -1258410048505816516, -3558883277604369166, 6211210987055845530],[1468599358568022191, 3544064890614085854, 1202214689430321052, -5400471904683550555, -2527702284292986578, -5782669836357307791, 1086074660055756676, 7188326372882100987],[2358765594249865019, 355859332712274949, -36800920625447554, 16598506235294553, 3425696973876200049, 1143950936013090927, 2784102599436388224, -5533521221005382330],[8187728576760488771, -8809059713130293618, -4003620105722311001, -8555010467259916083, -3537426209600789658, 7136556099396027596, 6093570288795980407, -5487605598540630964]]"
values_21,6,197,"[[964077260265921534, 6581364661141688367, 3036474693049076517, 5489185982783846, -9377211921490488, -697615342091047685],[1104432676270903654, 8560187491356927104, -2540364620111831275, 8922077085772143273, -1809858088499243981, -5998921584335033036],[-3938522268474216885, 9206453197363517796, -45486475416802067, -8508526477734878576, 4874616082480992325, 5176215390275409492],[958401190961395970, -584097826968291626, -1148356910563131572, -5974733909036915266, -3839096088730150480, 2200054289044805408],[-989339757569585865, 2736576794651596367, 8734034062465834240, 2148370070289158528, -6661731014295124018, -3814225601842539013],[-1435652424658431320, 8039740500311715085, -2597164443146809207, -4672309989438918465, 3067171443764724846, -4912707232533068679]]"
values_95,4,155,"[[-2030563167720745645, -658677100807104696, -2004391843295654383, 385364938505689680],[1436634012378738256, 3334809310073675503, -1916664083516710472, -6999559518557115784],[8353054470730193941, 2897145451983645997, 785433938958938851, 8393988539042976277],[-7628643620031637726, 8121571201331326930, -3053171634585138889, 5962126941415882245]]"
values_84,9,24,"[[8830524901511104424, 1920671173447914895, 8270068068625445802, -3480898175175696712, 7866383459218782734, -7734630500184180641, -5326647837761755189, 3177262995981165254, 4263166303334104231],[6722064462980062560, -5771875654218620613, -1664317288637303689, -6713477564137805443, 2896952715366383959, 3269364865003091362, 1165412674510567681, -4614511408470383357, 7008764623141768649],[4790322437281257848, 5663402758704547208, -1895297326713163496, -6425002261104329758, -3624052216587145996, 5130338717589806620, 8965402784135794875, -6775766056398719447, 7809194576564139044],[-8373879112183526075, 5027989599506194989, 4371839673199674726, -8767761368582780840, 7943033111621309805, -4379422475272769029, -5800463472833655336, 1353953375410491228, -6646290186877737994],[-7586495842514756929, -6704782944905895429, -5144615203591685965, -3290092778258967671, -505717896079852682, 8230885330523435071, -2482241234258357960, -1596145705632923042, 3839080049150874121],[4695935117089684083, -6608184020514109422, 709233370819191504, 8217111627648553996, 737287887791387591, -3347260752054641859, 2915882657704013653, -2740643711966544219, -166942483946144708],[693754294042441641, -7392858239210549707, 3637756165479882780, 3350719819161186034, -5029137231293008019, -4004336838579047248, -3303097763118215007, 619453368297638858, 4152252739828178431],[790926095719359650, 6772049308502519372, 2704326256332016057, -7084679368637987940, 4829217788413429971, 8490225525098190829, 3319727438829912988, 5154628052487093023, -4790072629213746907],[4487913667129123328, 7675763358620571686, 8705315203153866814, -5668788377128991993, 651824884604966156, -2239417319422543699, -7615985058831051405, -114139242166970561, 3485997507621409482]]"
values_58,10,120,"[[7186168870948651812, -366330865042886751, -3166111094092610689, 3006448713418642727, 3103543193711503945, -7543591735373875642, 8331650803015950824, -7872354165288017942, -9022039317036737296, -2767970302215655640],[-2714732018166120129, 1665772642556489366, 4619207353249986364, 7817968944185633025, -7668425162927453597, -3620943398794855511, -1523439065607612956, 2629774236841782328, 401859802384549220, 1421732175023111136],[-1104960957171218485, 2673345030816998959, -6025032043390186602, -6787593115170478716, -2815345825554729561, -5862227634185567008, -2583230976574654609, -2808430710324316291, -1806790193493386093, 8646947101643401305],[-2824390005914503949, -5622483678205479337, -304140690425360141, -9040652576297730262, -4277927525255931064, -6225056670625871187, 7201177579387719159, 462216629182939696, 9061229243417071034, -1165750165026404354],[-4091152702869819477, -1745374044353155954, -1878188972992152281, -3539628817642166599, 5846790202122024475, 4224680987576531190, 3226423051826114049, 1814489592932363617, -7282667849544408997, 945736924980333811],[2634525423394330517, -7778284919125569170, -677940839149472124, -4593438449826054643, -140664655351281068, 2465929842966775070, -4799079457454980912, -1036783087479680241, -801095223914795010, -7428337979314613939],[5573957175831475541, 3017427015732336830, -5626272905185984705, 544200451052090729, 1806029706775918452, -3710104820701152124, 4532946389750651274, -4926387632757451784, 4085105693651555452, -1507034327594675819],[1028120309442395915, 7364172945504183331, -8593762645671180242, 6639209494381569121, 7063827216810588897, -4918135113895042903, -5955798112153184143, 9139065368256311734, 6238447654253205144, -1241415977759791253],[-5840659870824267233, -7107134485207287132, -6904720149635942532, -8501611965950269854, 5007446637569249204, 3487861107170158648, 1100007613489943932, 8666644492850784149, 204934595033148537, 1689267712375312760],[6484028235104867999, -231295897669922464, 5630935208096319958, 1367760844403063180, -8932750009988572763, -3669621578837454552, 5912823575621792958, -1854794782481123681, 4365998778248277168, -2181671261272466534]]"
values_64,8,24,"[[-1848578501944441080, -155040447692433443, 2620783149325133084, 5022981798412468836, -1774725469812546497, 9059925421009526844, -474543276111620467, -6576574161225365435],[-7795323939995249098, 5112791648472309201, 8518106925917662809, -8826328805157974124, -5432277153166578640, 4249572629700486637, 3508415564530655470, 783755808991147851],[3194580007716832119, -6690208561639859048, -1126752872113522448, 2679785600804011971, -1427953706202430015, -6637809038335240765, 3364647738701057928, -5990892607083320428],[-1668055168440977573, 7262175986401170753, 6510394619608058926, -5951369058895353920, -2318941406180925019, 2623353294157534309, -7889399084479494995, -290400660350808200],[4274218560444249588, -1409056194667499997, 5318461453345367478, -1518219720005694745, 761936191593398179, -3596807008809318408, 5429628994257041114, -8508070254338921472],[-8752122066542974578, 3560241136435394188, 2994859828042375903, -6260702057243998986, 5510964621238669505, 4803930394438175270, -8993185204298640045, 2905762926910664587],[-621712342889297297, -4389329289598461854, -5822513747885257421, 4511125171963471908, -2468409531733925437, -7688417946189642978, 638366418752518512, -8892392328158406471],[2106079547645022306, -5120004896042676761, 7041415128209411382, -5552273147560496076, -7135294267951439620, -2840853441803856844, -2401120195035400553, -5414150435366228691]]"
values_83,9,122,"[[5035679631395230720, -3468249095388885566, -1280985501929211233, 2862362277445888310, -2716402812773077493, -2593366208829197975, 6519935425259944047, -4899613605131694553, -336199490792085945],[-3097621657675812409, 1283671275472198416, -3649062581860694214, -820969409142939271, 6342835469970944705, -1567487437440835345, -8921863320305321213, -541120986541701071, 2337161887319457531],[-1463230078721199040, 5043315367938997798, 1071704943431278095, 8015301007262961779, -946212825199268341, -6996491839737958061, -3989901348091904909, 5267020378295864946, -5983588990106494072],[6542628279143148815, -4023329837509764288, -5581875145789793501, -7811552339491142612, -8190232584375636824, 8183580915471445437, -1112343434484846954, 705346706664022918, -27430236584576675],[7547237811378798995, 5489475002947407564, -1748489373362191945, 4060026237046424208, 1832874676003549350, 3979094448949673312, -6883315445703280088, 7554434152771747162, 3104285008673756301],[6520618961071798537, 3041506771743717344, 6420137319588927616, -3436595227157364321, 3704017332075510280, -4212493180740011858, 6386005927349764632, 6835277466040876452, 722430397875091276],[5149476520293903276, 737430397565128891, -2275038134634194128, 917241472253656683, 7654503492474777261, -6074165989999010933, 5867085835164822632, 1077778828916871327, 5342082190791516600],[4511339173806835686, 1285642533822121019, -8197944388612789127, -2848002733654702891, 1823070066176411601, -2856986154817013395, 40631088539722098, 2644263858950269901, -2732553955640683992],[1749014335892726387, 8556926175938694625, 4050235404246242604, -1391860454569528079, -8066781730271071747, 9053445031649597916, 6117220243538300264, 3843700109592544911, -401655316690828877]]"
values_94,4,24,"[[-2969745979336177700, -704382008516256473, 1748956832153679219, 3622373743367334019],[3839733203584841572, -5411437435918231425, 4899201405675987194, -1510966500204383000],[-2063540109419426623, -2762557181101969508, 6656092144586053101, 7322854255427400851],[315880611842005027, 5984183773739475233, 821359939414883779, 6893726387152668597]]"
values_0,6,164,"[[-8696800290783518676, -1047170485316893969, -1929518019192819197, -5389698726342861304, 7270442271514698017, -474624126532803096],[4801924286326630063, -5687971831626642774, -8952893987375757366, -8182097216282053727, -2991552099918533149, 7926611521164914427],[-4822774085007643406, 1473305063356147953, 3513217384305376252, -5867682905623731812, 2632257389411342506, 1171744438592462069],[8888692161149426398, -3320656144785641311, 2081108127690320711, -5536580365247283411, 3940559570896871101, -2801025680178153129],[8005345988319232361, 4598774103307097716, 6162947184873710032, 7586506634855044085, -7306553274447681706, -706325994235768524],[-9080122491128931698, -5570464092149787059, -7953629960166897377, -6621367843517032374, -6320865119417124466, -2661843255860893097]]"
values_99,4,47,"[[-6906485463041157327, 5170287207605240638, -477535365722038068, -2285220331922878423],[-6619917841221258954, 1947959555814861375, -3159085792588627238, 5785653176707388169],[2422329471929897868, 1262012558148343669, -6302248279622516010, 3983991474794242003],[8855740093474597408, -2877936758211949146, -2744796191519916471, -5249717644368070084]]"
values_96,4,196,"[[1715547821972598871, -4639959649450664833, 5042537442294877442, -6326738182099614213],[3726954115078694687, -4441608670119802892, -1848378553782102712, -3259885827606499001],[-7194843397492914893, -5934636528391928757, 373243390076603635, -1137251604129089664],[-3705097148120000143, -2833138574631720675, 1139249134106587503, -492803940680367783]]"
