inputName,size,a[size][size]
values_93,13,"[[5939822948615066652, 3402567997553373440, -2941562830734278551, -5607516472499974864, -8186590828074727603, -8357026134945003909, -9030015468003525304, -8374371302118112561, -1979994306888557552, 850436994410433858, -6928739772571967, -2336767124575196424, -4966421760774572852],[7370847511360040396, 3514604080231832361, -2078358498997415212, -4575196440354891197, -2561418186256827311, 6356948583385290089, 7656278450341974572, -1875053143389419270, 6384158009302044573, -7104996538619030719, -5595798954639691615, 1818707608977139854, 1814647382281448384],[3259149595857305915, -1790600562401988916, 6849454385519927620, 1979321586745405394, -142144483173275813, 3565393568824279755, -3710870499065947362, 82761991880727952, -5390343210201789132, -4097245936280552910, -5963093687355295929, 7758097971920782845, -4650842708994969073],[-7979589229622343918, -4350021917672314873, -5302728401407179215, -1349767506804301212, 558230020135613362, -3499043441311017232, 4811095476597098224, 212652038073939460, -8038038076697021714, 649149337392911485, -1010091155716843614, -6471957231274044320, 5376875407617616040],[4313134552937241836, -2147518030631647072, -8826762170075846189, 433500313639589973, 8603330345715377436, -6410232853521849710, 6754913423544477258, -3953451347554573150, 774742187082650013, -454756214951242321, 6714292551329747753, 1700362799386254348, -5652992882428706534],[599619171166893444, 7678414730609243287, 4299037537070631194, -2412991353071182647, 4848336990364966791, -308569659650259885, -5384331371284032154, 6427451594915383772, -1821609125057403129, 4380000882260378755, -352719799293516567, 1037936801624587899, 4044272493221388062],[8701128880242437206, 4188196004999691811, 8528752017364817790, 7797097004275096437, 5639432614038014544, 2450023596390003368, -4898196253123246, -5672859584789415787, 8705140690029376527, -804579001458301857, -8358489428706623532, 5005015749285029852, -9173259332435734259],[7707809461985028502, -8766246993601472695, -5052747110583024565, 1731400728168618590, 3754806952269770472, 4329042395245333269, 8924670349314493776, 7305349896966227984, 3544055128583173807, -7664864635752092632, -7550431911165632960, -8677447522211283389, -3685820073552063812],[6718580425120410946, -3596257336764566670, -6650479627723812349, 6251499428084789941, 5900751566133756844, 4504549158604769990, 910498337059358775, 7412431007730172650, -4873632864254837088, 74103889671605045, -4054126331942744790, -1646886711124414460, -1710730386283681042],[-2220205113156244304, -6160012165275813084, 7889487933589131304, 3992264852143550660, 1425141579464043600, -7136207098705589369, -7145259735423611784, -8125188208045825529, 6274356814165249338, 7845273585008040143, 8462267705004539979, 4588402378205841664, 8522095893036729271],[7535054830176865125, -5519840135195489568, 214756108953037271, 6773199822792344362, 4224001403700284855, 4306889872885935985, -8687368385402392442, -5728172183825148885, -5365448833700903615, 3880836335399110150, 894145728098659970, -6651485774920889325, 2622806075707583682],[2663714539808250449, 8948583633758853051, -751093113059481095, -1175144248056383802, 7807084480800718896, -1765903677476870664, 6572691912087299519, 9048021711073004195, -928321177243228072, -3737618155102874183, 6589929931004827367, 3760161618616932167, -6378839804191678786],[-1776312469344177218, 4056544470813491758, 5123033003648772098, 7164971834301795346, -1322568901046238687, -3728156930078241931, 2354215760942267822, -150643800744894114, 6235277803502369334, 4847323253955454153, -4201090564252464109, 4906425272102261947, 7594893332636532389]]"
values_24,11,"[[-2627166875689642861, -3822439394690078815, 202741622053402684, -5728854692547275386, -7583187368641603033, 2273041423779926987, -349083961022758300, -4076449116336520991, -3054355031084149346, 4027499301385292253, 9000696113253383812],[8520524568391461080, 7939316321747428569, -5491118501661235828, -7617939812397798403, -8420104599817587726, -8151835487398838974, -4210900821661433098, -4436442762287044497, -6176668648603303852, 4058077470949529367, 1673558026989719661],[8610919764314018564, -1597829138450160386, 2642115815787796330, 7203375133641931610, -769707521521784768, 8859409776166776410, -5189326262775972749, -7837779284013783193, -8138945475988891709, -1882091719817353316, 672981430219633048],[5670476100741390718, -7764792261703596870, -981950673476299530, 5517822591104800692, 8810917045020877002, 8815922427041737547, -8232004981133324489, 3146069190811502055, 9100765097622150487, -1598496879993826743, 8205717416275100481],[5178627544242746528, 5836094429838481043, -2306324788307185149, -4436544053506680237, -5489252548125556084, 3049479634659832445, 1998270829740189252, 2349955732466624276, 2067182199214093972, -8882176495152494972, -5069090235051857651],[-1113629677177819083, -4248678381236323914, 3284511065016048730, -7418150976006990452, 1481661632083222445, 7995782640724635310, 5320882252512415781, 7697146160668716787, 7786539774248346627, 4689015158646591464, 8268764918980284378],[7121501888911264628, -3976511652781665303, -1448004946152925372, -1192845550424152642, 6150909253319401199, -1134459358655066350, -2688481770427064334, -7488870559652077986, 9090116067455339955, -1059790841440339553, -4700722552181164101],[-5104940850855669013, -684960196146247878, 3196287868059171752, -3511827773162376584, 354918510292637189, 4402181936286406893, -6777376526440240974, -1473326455829873133, 6158507928091270480, -6404317923908087172, 7903382728423493935],[7098435656732533891, 5243915526571524491, -3415551680714811841, -8828731587572699628, -3358934785019065268, 4826742201255180353, -7520481706394209632, -6859176486723976187, 6655556975040065856, -208694585537983324, -4551811044269458413],[4597388934322819943, 7792149545951975907, 7538677839705064499, -7123109158806809371, -348717817453648399, -4837072607122779807, 2745641769302963349, -5785991117926209365, 7820334087004152440, 1398060083295289000, -554095493405378409],[-1086816554183085432, -2976917080018794403, -6525853857860479411, 7128545020668942808, -1560320623425818738, -5161531443297431508, -2378169258318521859, 7841471534960429124, -4418090929888020529, -6398805459710450529, 4325274854119269677]]"
values_25,9,"[[-7462210381985282960, -4374322065473542072, -2749115315613822545, 2557428380763524756, 1918809033464458698, 5204391181813969105, -3944391580668614594, -5720439558777586376, 2355664753902608115],[6972191719584119649, 5173040448350058019, -2616280840484502468, 1565299665332390715, 4173529098921172577, 725995716134657750, 6747201294271766962, 6092436655554688617, 8045720885679758258],[1225067907952401421, -216704986442878733, -5366711787599450149, 5804950904751900281, 472360032156177961, -5679624179915129908, 8081315638998777736, 3256133645808268689, 7051894515184773028],[-3234886001686714681, 2363728570766300739, 6097279627237857412, -3021689618387863272, -3378299537908109306, 6125368565632354735, -2315883179497240689, -5680439733420924152, -7412311709461251316],[-6326765409805488518, -5056697225981793155, 6064419280766922820, 2298803082753845306, -8117031489711270163, -7347565920874424949, -7341527830041749933, -4518108423775768946, 8764916576329451130],[6240595569924555731, 9163539158761947265, 8313887536239415279, -1901806463663366551, -4104267254646562697, -6743677964295686216, -3177323405260125917, 994542204184550175, 3312851752205890361],[-2602424241225700775, -7231007299867320771, -9107809149025606194, 8503001532216459885, 7045306088925263282, 8978410668576692869, -4176559279925973657, -4950572544063885360, 8044426800661077126],[1661700143481750400, -5183311629330209153, 5227301415256247370, -5505129871786465420, 6417062552017395801, 6246885478476717629, 7580238889241416967, -5073766947340720744, 9055916628415068557],[8773644599328917599, 1329133576672771081, 7189204596988812976, 2439848088711706726, -367411684491408381, -949208164667482275, -1695381185344988154, -4126704979531364266, -4886674674966358105]]"
values_26,5,"[[3635628373761525242, -5880189216931206155, -3840672449699962892, 531790635113849841, 8918659033130439107],[-3088038382386649209, -7283054511021173936, 8105117617243004434, -3281167027221654328, -8571271480908031727],[2252055135430191083, 5576999624238776755, 6835731139513465025, 8549490936083525493, 9124599958651445979],[2710349583685966767, -4693992964964695204, -7687053701858586375, 4984306808275613698, -7826044224433798399],[8658108004029643391, -6706255332586180348, 7946539555491476398, -1655969853586000148, 3030479160728650206]]"
values_48,2,"[[6269763026135160904, 5653432492816547001],[3179436210663317620, 6378523717717144802]]"
values_71,6,"[[7124351506709227411, -1399157740984411415, -1817893624047782950, 3545778950405330879, 8176766492553995044, -337982600988940196],[9050033537339083574, -2225569378815080850, -115908070819025408, 7026326188150891918, 2955334727437173166, -4319682595811505249],[-2086809461858312668, -1754930672500439427, 7258305310635639904, 6869238262567468207, -3148841476492236563, 7204247069018608296],[4400635034120220760, 53786667470765447, 4724906981050768192, 1562066704534630502, 1602658348160607762, -4885593485400311356],[8951919792360157955, -1607970677208329191, 1164624759282022461, -8960820767230373108, 7415671988233618344, -6553224152737385556],[8850922755177564781, 8938649691688327886, -7697740743801044429, 2154912562959597307, -6661848546407236991, 5145412501590928872]]"
values_76,6,"[[-2944391308463535405, 4584792848783075544, 1826898559335166614, -5666960412656409095, -8190069028422633288, 138213328506189848],[7028247648665061263, -570547429869424649, 2660897034616330895, -4195110465961063440, 6291245894774456353, -7044004106237776831],[-8961856299109449332, 6409113723516181936, 7475643093604323119, 4172597011860931133, -3432959900722143064, 4774807102330914798],[-3601445669022217774, -4228033072717018196, -931874257854382021, 5069949466835978271, 8216694387765720325, 4779924714636095156],[-4846121005658048838, -8259514333845030107, 625657636404055738, -5222964910728823759, 7301185339628155255, 6407973093282151855],[3095653895895466809, 8938054996651692191, -5819466869021800555, -5808514241634900324, -4878958461261040503, 7008256576375636773]]"
values_7,3,"[[-2516204724847186531, 95986298759146196, 1692652748152131210],[-1484826599264686076, -5742799509191574046, 7377226610097173982],[-1617404394144305232, 457390551137316972, 929471665859771354]]"
values_50,3,"[[5177303954221382748, 8738921925980075376, 417152516259841506],[398390937956969026, 4104330113752085374, -3262714883038328705],[4621794818104512953, -5549817179613589223, 513080180319753404]]"
values_22,3,"[[-2756740772588066792, -8340455385330404407, -6309937506216643452],[4908091061375893329, 6902134839257538492, -6366328540508375812],[-8032842145299557148, -2408666033528820546, -5924878498915699276]]"
values_4,9,"[[4070531286063554191, -6963905102753612136, 8481635619326327472, 1641949061126688597, -7761505692502449888, -3179436803657346911, 7872608391306989770, -137476710413472329, 5295520236881225347],[-7059352263533093401, -4312282856330432201, -6347743815666169296, 5951811661575289961, 5543052359775285306, 8678965490117964825, 7764339206831655022, -4485977759632941174, -7142974581337294785],[3653635608814740704, -8329635328584869903, -7129312604108844459, -8250615379422578184, -5645016247292627895, -6546664565043440323, -5189205454144724889, -151389124920346029, 1648795801572358818],[7238090322312321823, 3492161557557658062, -2626966655985934076, 8400784325879931211, -6531573999036253456, -99359574373461602, -4348564661565228047, 1078541812014924946, -375669383391155212],[-4014953960253544330, -597706450927237202, -6708063968109298526, 1631255086181942609, -3290160978543613648, 8578733045090396026, -7215623480561432449, -4928064143479013023, -7499954193440999040],[6720451680841872874, 1350025014529311247, -9070788610179797663, 4505438301952438480, -7520377426127805631, -110155929507874853, -8971416556539278532, 6719749953992270960, 5982568284372853216],[125282450487392538, -5877365119458891218, 6879668196568681333, -2473532281486227101, 5173341957302080169, 5518609121419454977, 4593315608409290513, -934746619056089243, -3923762697132258177],[-3160244029057354331, -4650052938224082936, -920703282908487590, -4472300845768627989, 2973711877275852734, -2735017637325961475, 7117145869911704672, -8052379643707180216, 484527378987377291],[7244550054355262467, 5443546131846386134, 8598923103212932770, 5155367781661290237, -3790271442499666207, 8200208516809501758, 2681265427932311652, -524950140362098008, 3406080162693445455]]"
values_32,5,"[[1620754392858531580, -6094174591508180191, 3543226286531755220, -2796188875203754049, -8187334784199774197],[93965312135777325, -6141148455682141056, -1622469649158653167, 2704763254947436791, -7483533505028089473],[5931848850068648917, 8545700069047129439, 3807154288516454334, -6826726710926608896, -5453382628746187561],[-5241683010191523405, 5336617688769594964, -3616070715111918939, -2713639654545510097, 454822664707693041],[-3206162965530211940, 7480022557203163492, -6722850427322536245, -1002712088132327560, -5474156815313504659]]"
values_77,12,"[[8129525669226245136, 5344314284033318484, -8351473950065771895, -5619352189145658147, -3975886509023900626, 3638310873829804077, -1924036666293873102, 7929141844561088281, 7027974828015129118, 2148229167439195074, -6754071081611717017, 2455959111092288308],[-4437398258260890783, -2197168742405015963, -2632999742917239807, -6538803181089646023, 17932977509174800, -8872873908023166570, -6393077922307519110, -7224738864600323184, 4718468177612977162, -926707215364559109, 1182109045026222503, 6162851500558161570],[-6616503877570720343, -6231735722912485280, 8167249639365478796, 4619468492605663939, 3477992982593787612, 5786912337607012024, 6851888232491363267, 8859553572145358961, 8328020035646808956, 6898643896588865242, 2182721554755092981, 7726890043905522695],[-174495385108175429, 9172175111031728192, 633365902455574361, 6038963343577182417, -8028419166394695290, 8472364333418702228, 1790712245562953756, -117345237412357741, 342881159866754698, -7741815836101226631, 8790171579197637171, -480711439841576420],[-1549754518795504797, 7037467227668331910, 1930756372517156825, -7639463806823640128, 3076806192716086418, -2094336452416318018, 4621054377898517810, -8102633002494640455, 7581814507405505246, 6002444629076357523, 7547777075456946136, 7664383181552487339],[-999402235647059093, -1197027985197942227, 8765371180176234541, -2106843864664823627, -5443057007732646481, 8342308808153331414, -306169322230535214, -3175401421564191156, 4546364388611451664, 9009736982295394600, 4538376307113829442, 7832764574726023794],[8535746035943092055, 341135361411512539, -8436602472851438666, 3586879100583030684, -2394660018477426365, 9153965172416781386, 3843833658663679653, -7422055518319506953, -7129406733385139478, -812357297645365787, 2586641039246653444, -3722387616640771977],[-8711407045399690302, 5072854916054446418, -6826164501644654352, 2909944245827298212, -1030393565850139919, 4344889798040796514, 4751061817930244746, 8503678886115166241, -6957725875048375828, 1960304647764643213, 7785626425044121392, 4782058536825681898],[8540377934014203313, -8757358289924771330, 4251735145201496672, 3970691266947896041, -7022451443199517770, 945335550453044625, -9168919943756090343, -7106511508701942620, -2710918283405998923, 6089636356143451346, 4849105819744040716, -2169880894478340840],[-8166559405721188050, -7134490280162386318, -6034529754384172987, -6258342394120471439, -4098341209733603685, -4013752331831303324, -965794707691137849, 284888191683927115, 1192508083548827551, 5359628759654307797, 5861009090783852866, 7804270346347091994],[-8829986482524289480, 1544264040367851533, 4841654712586679595, -5544930187080589315, -6222765566297208653, 4165636781920882244, -2308207667616410853, 6454013633070575088, 755829278465273231, -8838078252108433005, -7756308793814831240, 4179369303465281568],[1015779831713676547, -1884362346363707430, -1880724186634195105, 359778324444323634, 6106947787046519840, -6242319928937048398, 513509984149010309, -8675794755856609447, -7535422555226729842, 9108786101331816409, -5065458481309025674, 8460330583139005944]]"
values_91,4,"[[-1098647193680994772, -9170737350504983426, 8464198546845029604, 6889318459512710085],[-8425864521123606767, -3294391157866158731, -3679317679660758517, -2019565578884309427],[3307843867517912937, 3562666956842604928, 3814419959776064577, 3843541812022208719],[-1407059730459891788, -8422379397766257491, 364800358758723958, 3798549814055595909]]"
values_42,9,"[[-1679720114504933885, -767214200239790927, 4543145980233918732, 6093171005858764044, 5751936379785526663, -5953696962224535330, 9162112609090768630, -1471945300604401330, -675445972803099056],[4287890567722908775, -9104784605424089069, -822925085737414263, 6403801469127280931, -3784049572323272313, -5196824694160364829, -6352280173466851473, 4956384099723138563, -7919881330959276418],[-2107935867987695002, -2838342882882109462, -7493040895961511150, -1554035191509484484, 8306476454205775042, -2771685726725206243, 279750253770895213, -6080495314848544861, -1150428081090128040],[7134360080706002421, 492396906078660315, -8602052121435101048, -71336841740314933, -5563565408639966836, 6156518072182354369, 6158043684744783838, -4146817630385881286, -669224484222281124],[2724363234068087326, -2321965892018084695, 7253028748718044732, -6139596019664085824, -9127275922680725650, 8340355958504233339, -7622852408321400868, 4583911128306995737, 76094400083508556],[-8713908352832894164, -3960734450779985378, -8738045329265182300, 7246486105600496863, 1334912101582394049, -7705607243905281552, 8223155201889968063, 6964999004097862563, -8430955011313670607],[4732940656198143484, -7708084390125498109, -7799661772419768536, -5921216921692125761, -5915789155733789695, -6285423466944972447, 6016234497435061540, -2096180334469511036, -2573018182292488966],[-289381840698336859, -6734725568105307790, 3758275781868886577, -6962600542686580103, 5341283435256892117, -6023307672920345945, -2566130754648748487, -9046397005323892008, -1857193093252180730],[2823374400045510250, 7837193103127306929, -1660372308687086236, 3579941162197463870, -6171631524158896114, 4952251342051527625, 4774436962248730654, -6804593836025378521, -985196999071255606]]"
values_13,4,"[[-5890841787440357480, 3665651452874072639, 3312782765989778313, 6357943738374801657],[3165638071667465342, 2750638011089332203, 5376691233673804878, 199675963154928510],[-7175169813758586838, -5944806151374089449, -1070792429662573227, 7517700661779296100],[183066107511990514, 8114942391097155733, -2793051110845423354, 4652352726378861714]]"
values_41,7,"[[4685539032315983976, -4131053104624789725, -1410311491842651139, 5940486904486896045, 571002727865469789, 1103853665568722150, -551509372835373431],[-35372435475896340, -2492055516389570249, -2672058184470809069, -3693617512201572748, 1081574782836435104, -4700418635381902856, 1747329599749120689],[6978435581127477751, 1763967177532513092, -4493828544143403667, 5503963574865778148, -2176704867910139354, 1853677467776635457, -4426588077499773328],[2346274223683482467, -7571926080770160267, -3409104949336446494, 7026999174116846324, -2197205301022605295, -1237360755772085294, 2954273794710486477],[-4148886677509076760, -3374402948191089132, 3930793689080325895, 2157877963130250498, -2233422275547500374, 2540466081259562901, 6671308299155183177],[-524351359732190476, -1572384306201847904, -5588950271073326549, -5858722437403865221, 145678299093993672, 6637593367339636542, -2034049989834737615],[9150087289488619353, -5977761493387016220, 4643105280415429216, 74676666058281489, -5661084298740554079, 8812996196304840319, 947827262315809946]]"
values_55,6,"[[6419500812196632501, -4248528016956069289, 6832836243813160886, 1402769257892621739, 2723308631350997908, 8265403908370128492],[-8599826700840789381, 3652021720365836375, -1766508271896331352, -7261105201025865477, 7346026746528459212, -1418250091635005575],[5134785721215725792, 5970233533081952197, 2152322887829767818, -5754250848024024085, 372173302780059038, 4018691688668454654],[3150258831589697329, 3757843417054712265, -1189043592281173102, 3696734962422437170, -4491323096261966157, -9001734865240059557],[679933404302844274, 1905647315964903372, -3791479348399916834, 1699130315969430247, 279271408830010852, -5593898879490227837],[4272844034342477475, 6867615842930570815, -7637757437326425399, 3393483444229899755, -7762561378534749328, -7924805315384848872]]"
values_31,9,"[[7547767727903897886, -2577865645194232750, 2482777780989575294, 3947836693850829000, -1518148112595185378, 7057867977509762399, -7444285597149326564, 4136283976653980455, 4269296583153680463],[3929127464817079928, 3461783815436121220, -1619048735497585748, 6157531301560224616, 961558336698403512, 4491199305811888725, 6054591545816872440, -1640748006756921971, -8367560334421887289],[-6818486430007166528, -5623764847478441332, 8004215893368012009, -1980800016459233740, -4749209657000747198, -4558898669682940378, -2405878617028294519, 7049062220211732492, 8101220096514205142],[5733433247683220272, 1697229827974398290, -8729573303557078703, 8382624204646619818, 2138530123718353227, -7267283386327085726, -4487449237560374735, -57235639064578169, 5768726690248697799],[8525256578444086727, 6763343738883962233, -3840771722934694860, 2322247248974015249, 6599486820405544793, -4239591338671490107, 8643139133123461923, -2785063056846640609, -4098178016924726927],[137083652423479039, 8154191384463418503, 1157091836697991311, -7318189619203034095, -3493096996227668253, 1604021276219683628, 4803874548484001011, -6875413761500878301, 2161472325772431639],[5839708553708597421, -3252330228098789890, -6940486187544588782, -6543515548933363613, 1582991346859996461, -3444242602486561878, 9161258842756914475, -107020508247742549, 2502479089404431256],[44926718538039788, -4347645827228064274, 5812411979429610356, -9207703883530231510, 5011600400939902933, 8184196734891521497, -5983614257381595857, -2503071929887810044, 8491478452769330893],[-4840134550663133348, -1867150945389996709, 8198689859212056976, 7944397519405038879, -3646119093725688850, -1952970161931357911, 2601861705696185037, 1709650432199680390, -405390500142693648]]"
values_66,5,"[[8078316886633152230, 4266977616242472145, -4413719659654485030, -6122168582958497423, 1358386212347511455],[-19146766847858565, 1260966448270715034, 3082630347433803406, 577625371438211107, 1175400398602687141],[1770457820589299085, 1875232673451955068, -3655460375194196316, 313518764037209188, -5561689699290422991],[-355743643217155640, -1512198226250368086, 619140763648005877, -8475259039153485895, -2238803459967392508],[2206436380310238661, 7093015283272772416, -227855650797476819, 41086213922379842, -7887919430709930588]]"
values_65,4,"[[6823237146890169293, 8144124476254271745, 2249560204739836945, -4912452975552785356],[5768905067974717208, -1667632453362636166, 783539463537358534, -2997064433085692902],[-8067550539649459670, 2650422427487945937, -477743217675739899, -565955767603140865],[7032743931520288227, -9162172027764160057, -208499736795588606, 6466614075952327868]]"
values_62,11,"[[7127176354201894114, 819344371524796678, 2290302719892527239, 8749977555778748225, 8189890403603634965, -7810651040732946090, 5980531491322334231, 6124185588625878739, 3980313881065186886, -7288329889054407776, -7510880926610270484],[267954586301170999, -356695210480079545, -8700700826366471368, 3636273842128928951, -5945008812703251199, 433307125296390766, 645110101075355383, 2491907444967007250, -6305323088161846948, 5050395587975752803, 4980180604992501909],[-6824965735031184960, -8178211061740667780, 2504418378175029149, 8188321130916610019, -4350991445764101305, -8898567360826562579, 6179062511663356816, 1138879009046012115, -7964970005595364643, 8794896566126255876, 410082712054601549],[3227717265941009279, 4539588217256738683, 3799750785832830866, 5040288427573733728, 2159786818784303915, -3317006485972974793, -4561127588987443667, 543748965847161610, -7438964405317688459, 8460870766274714137, -6332506596929274399],[2851199056365593422, -2724407804135793059, -4766555979695820959, -3713134063705573159, -1013946809986375176, -5959725817602850738, 3146481748330436227, -3365320368423512666, 7328442917266980996, 951923899887819320, -3064492772129600299],[-377547088512745003, 1105807016622964378, 5447859697773535379, 4472354124617205940, 7694807658940956245, -3112799629296200787, 4661796477910042611, -661743505278424924, 1219216357196050397, -7037827931380506950, -779265824046096998],[6557626842834724107, 1959682829090958629, -1506109003660736339, -6744128202134315768, 9011512220272292513, 6762006064255618905, -4361405852027934525, -4473876911830669067, -2277621431722772518, -8443533492029061459, -7152717934129945331],[-210279957778384054, 3389141355312134460, 8584536143248172785, -1943411141024716360, -4163100647860374145, 5966319728439582157, -6308196921910083154, 482877402638798164, -1937181426926945107, -5668242776880793364, -4015152495218353768],[-7148899362704519521, 3186905651383781236, -1287615190286188698, -6375350701435477973, 738352246416597841, 4326188675005883583, 8892294507616726140, 3738183069114928241, -5287371506228088064, 8759953698045042845, 3261129846259565408],[-6314501804903701079, -1963999719535597053, 5239983240220171507, 463242398685397215, -9045634268225289152, 5633518737139545207, 2152947701313257753, -396711816322744526, 6513024279054403305, 8730983708188279392, -7365437271024944955],[-8833423189884113641, -8246409768916690781, -50511359373758157, -3758251082175179485, 7919829656100956757, -785152004740024926, -2993530290110738778, 1377370304981207538, -2516920483518655772, 1110216180142881190, 7871782398262353880]]"
values_21,5,"[[7632994294995228622, -3043394773085667603, 7310694965316386125, 9051369474624657033, 5848856486531117320],[6288061302945925545, 9039950070226604128, -2113701374859460508, 2454451820231503857, 1056204041533792011],[-5244009049564845490, -7110792585214976662, 8966185114474879852, -8035758000751730079, -7898648778521015351],[-2626069840561132743, 535154634944975407, 4770348732767332281, -1784133603871611122, -901674932031530162],[267333869033781177, -3789880218753966028, -7364773412857850066, 7994570617526853063, 4368898003201382065]]"
values_95,4,"[[-1665253890326110225, 951679455216502697, -1016427051973602365, -5060863024153303515],[-1779046737228575774, -8870409972234055532, 7437311579646675313, -70916445288194989],[-3541207991684616420, -7104083974408794293, -2971787414758762885, -70083819378589835],[4483356232555469368, 5447658466212656984, 4573252650173304902, -8094749837965166905]]"
values_84,13,"[[-5258959137764202685, 9072820196739464871, -1705896338768772521, -3879791703877074299, -6004671669030916053, 7457269184901163829, -140451087673188314, -3061232902383326999, -4473088741478009451, -3610291833616605266, 2285666869202897807, 2467097394378997422, 8382945282040113536],[6278281420862166742, -4935628802306339423, 5077379329982296171, -2976629216585196303, 9200480523932972079, -7852813380965129327, 2180267359307917867, 7178887980720558681, -6539197879978990627, 4518625308922178252, 2510400989840135858, 1764684639045980591, -2330255105268833579],[-859409165854536143, -7018579251955988796, 2148392338954602816, 7355384022642855895, -7682520463561614466, 1417239599887753562, 3821105256002222903, 6353963782231460676, 5951317723056130660, -6900872298883400525, 644422076896876097, -2218790623144100132, 2545528662071761361],[4334924743564907910, -6242867777213051666, 4250859610082986095, 6749201438899923735, -7641239024105636393, -6126658929781096921, 952503027631362310, -7932704702023451394, 4626064597721099559, -5817459608633951306, -6213763481457052323, -5824090081641795744, 3205202997444723673],[-8915045582398558878, -543494364720493566, 533455405089032166, 8333941271392296317, 8832163045617816151, 7677801915200127097, 700402883764685722, 8883764919364834694, -7605741868212443387, -1272267209384553917, 6576284628098326378, 4126080298180854032, -5618438625784027372],[-1558400376762207011, -3943610429256819084, -7254394656528987959, 8352970340543578359, -7201595160194388207, -1254386751769902589, -1256803561431025651, 5521249770005091051, -695572065231239214, 5298794747486631517, 6457893262511643995, -5050828638560289135, 383832204685490560],[5965978404948678592, 8212273072116567288, -4966063870623490322, 2540382314313623472, -7754579562512112495, -7159014410089009345, -1557339788363150447, -2188742165437678730, -8429612996114099938, -5998713701056923832, 6766564280212247411, 4828207666808470149, 8312879210448064428],[3192213420370456765, 8100518315071199759, 1288284981623997508, -5199998891092035457, 5370768977829008890, 393665103641193025, 2192735480226130710, -3637594142832725447, 3287032548734296265, -7981170832556428457, -8559044969933231936, 4702941255862153658, -5442350153663469784],[3062302055713634678, 2895744806119889102, 5256368172021674511, 384881383306633180, -2270203382787451305, 3092412826569353247, 7723847659920110521, -1348316618593435051, -8035481445900156729, 6406292014561885636, -5993847412045945856, 7755778304920580590, -4812586826486057729],[7988270403971258772, 8720265030084488760, -6685169336579196145, -6658431345964140679, 9016471710191360277, -350364317179467504, 8577691076815449106, 5871722038876861132, -9043746059336988331, -2493157823328963773, -4839207107684363439, 1129025928317165370, -2777207061774099089],[536627500700620353, -3676443121861249800, -533255211061181494, 2469866827639634287, -3706055374532853976, -4286697996801279044, 5802684955406570684, -7723280103590924331, -4410408409067262207, -7985246384501458473, -8529398680322785524, 3244546414119674813, -3971165022254132771],[-8788866119496744615, 2087363152471416582, -403297474178341260, 2750215522909057486, -2363501613718205568, -7867418280485868416, 2376921132639243324, -5088997336053241994, 1433438745237742608, -6670310609483842218, 6932411221652902187, 5700963901932099366, -1594961739314612558],[-5594600217996216603, 6115374922761358685, 3691116877755100172, -2981977747582341021, 1081646478721242605, 8714526720029733658, 2403930203526639811, 2506340997079621037, -7302431714446093167, -7129325323105511634, 2172740693801958563, 5593307998091996571, -3907098891755396902]]"
values_58,10,"[[-3024577244232175922, 4916265862627766764, 9222383259328841292, -8774923790432200602, 2003601042730421991, -8900598690137425845, -1619858210833821350, 7816465444131170007, 4082429619634019548, 2483208165202165183],[-6021357923117883498, -8385255145323744268, 258757256840900489, 5484709748635824632, -9197222386968491048, -7294357343382791343, -7042593881524951912, -5228719357778443519, 1055869592555229465, 4563898865349608370],[3007679695109600110, 7388196035537786123, 1678151619073094317, -3802196956795090253, -6001671350171908485, -3346142319929984393, 957168954686129873, 10869900102104676, -8442673450350494242, 3800328488101922259],[-834819486633124197, -4367928249191123321, 5909410185586380748, -2888358463675727211, 4608718011995187942, -1648519905290586132, 2579607492335994504, -745147974503442938, 7237718333986384709, 4516156982698742990],[-3350244860577442058, 7372105346372350585, 5572770186793813052, 7370680605183609621, -1377575078674846846, 7810169175843463688, -7711562254491710090, -733242078803293347, -2905201212208542773, -79283266356084198],[-2407386439964012347, 6308693333490697248, -3998094712647907538, 8722982639321652187, 1102657294109469786, 5958285811165669809, 2442494340032230816, -2406011350783109579, -5305861178511174189, 1065187062999761744],[-7929615332767512517, 6015144559144099791, 882957626811302940, -6316695045856583910, -8133492647543494624, 5252606598970805213, -5492957963909804341, 9138628918811977826, 7203846147617663515, -8397721481907512634],[-7256697588008276443, 8653993676613861560, 8715819014021249944, 5307303339158623886, -6368351624877683701, -3201858162106032338, 7797703266119865101, 3340821989581580923, -7700443488412026910, -8458037735204541205],[4362217596134732930, -9091965423282352538, 6211518495024869379, -223581496104384627, -3080587884773702616, 3317912956529245047, -7469825702951282347, 2716829903040331786, 8541331523140964274, 3381067896861132388],[5761639356146354448, -4653353001194438060, 5768545137280247648, -2806656146801216741, 1349226460122356505, 6819721023343932486, -310481840058100007, 667092662851188803, 7002543390063608349, -560110903600428414]]"
values_64,5,"[[-8137876250024617480, -4481633811660426769, 8100372277217635507, 8684544533878779236, 711026982622303207],[5595726566625793186, 6423922418986158667, 1808395863529209948, -5854244167429869608, 3940487723883379110],[148747537838973453, -6436868880603291833, -1066354596472189346, -2711976584882405030, 8196572888491384279],[-4876138685077003294, -6498933664781416286, 4774126323955497831, -1837129582755362762, -6819958070639661959],[-9014339106935279054, -9089511229292039734, -721837196784980073, 7352438583013906764, 4866584069327205040]]"
values_83,2,"[[3285311875299924230, -5203653184816516563],[-6083001329922187025, 8783263546164703009]]"
