inputName,size,a[size][size]
values_26,12,"[[-1993151497380767614, -753203811732068254, -7658054019131928433, -3145903396611182688, 1915563736842752729, 8726074865983575372, 4265434772671183367, 3820017771983819330, 5329378847027045211, 804994525090101511, 961879707442050196, 2991903434121447983],[-1441597847672602927, -5682206784215925879, -5935279960681133340, 1468584162492949555, 3200116704102437931, -5428666472186479760, -2577652898395924014, -5129965590283509720, -7180916691400703544, 7214616994172107622, -4384460057561172554, 8765867535563442308],[3639721646749987287, 273308578693190166, -2696079657388605006, -5773372419029490023, 2038281676211947313, 2560124022537196566, -5835725465965099784, 678295314216285440, 1864814892351164951, 5438713752541837242, -1677224534738183600, -2921626310048606627],[-528850165347757421, 6790998252392528516, 1003036447661670959, 6650287238144951592, 4619572005135901518, -3307225688059810156, 7166683270628001183, 7674865520315628722, -771196838457682212, 6039173364758236448, 4542452907553530045, 6400632121030308653],[-1477263844874593007, 8581741822592809929, 6999376381380973405, -4387528453173820211, 3899338445679298362, 3185397005619355264, -6320801401616528875, 4462003446670137539, 8740756367516380102, 6007078700251858290, 6571417340583229352, -8556538493346430441],[-4210240886142693477, 6876590414140735289, -6918032853502709398, 3119047361258188703, 6041082806598081317, -2037396894787922313, -2198895106946855748, 1051478743604154201, -2530501351883585202, 1399398148811149567, 2779902098109870141, -5176786333691625664],[-3081767273329843514, -626400556227007018, -2171301118353568319, 6110706599442568543, 7739558181573723085, -3657136835086495650, -562387922268222154, 1240727163221665443, 7486481967237678672, 1370294382558217472, -5978819768654293658, 5332121009867657705],[7335353284810374921, -8880527865076435041, -6093561304893101345, -6755162740946676248, -5383142361338431028, 8721513505256267655, -6452607336762138730, -3506304897370635678, -3819210965280393038, 7909605198127568000, 7560649946935829920, -7649566787221205245],[2920496900074628839, 6586984738886714192, -6930434153724810105, -67836498886924508, -5398253069145215770, 9080197500106449433, -1065531007653064734, 5475709429906111147, -546643427013750803, -2645248996029846934, 4525775035093333568, -1100099765529767094],[-8193955329456181986, -1507673094902345822, 1117538137388893689, 1617548893258770130, 3486323291967161808, 724690857264862940, -3059010428678163049, -8772730457738546756, 2399242457743085406, -2409895107172230933, 2453544231942109043, -7038650761732475946],[-6437757455746311188, 4129981642786254856, 3186954777155722335, 9004511640168646000, -8858232180919493732, -1532840818470761108, 5920241601828076936, -1688879226531429956, -3939342330069315981, 3903544069875706319, 5788317438937194652, -2166797013751403284],[1181038773806500278, 4317217769005579424, -5585750491702212904, -377034496073032989, 8157541894523494082, -5446458385788884937, -4758624885869576113, 4812437143334554691, 6802037216406069778, -2359628865005354591, -2808357243889741567, 5550092372629412930]]"
values_48,12,"[[-3662508047308050011, 6863128612982345288, 3048607381136693040, 1738026689399966539, -4650501802692895764, -3648176246052045924, 6791196265109596700, 3508358172534235618, 1190787928183096174, 5105027765426714484, -1910798716465224688, -5231610732102711672],[7133700808592660404, 3432685646745151582, 4067526676059129680, -5239469690581322961, -4555558476498638334, -6853786203617672004, -2930974305329317720, -6713788134885823338, -3358514733498820563, -5110156229994936855, 812286085605471990, -2289130872207179354],[6642500237442363699, -2334325554390814015, 666063161949417117, -6459156641717805529, -987746393971453405, -794327965255717500, -1648019341437567943, 2572661978299153617, -2833097882348538831, 9032103209686373849, -6280809698187442812, 6381030634360244287],[8021326640463473528, -9136511537403106818, 4482687835639618631, -3915549295129503692, -1577600274143993933, -554898899218537135, -8422524359268802426, -5223535523086313984, -6690525445728008726, 5628767708347675058, 1084158992004362894, 6121891596622882042],[4834685378507917203, -4627470657067061212, -8865969926676753702, 5388184129615371532, -6350582928042481693, -2237998237254467170, -8371809857808448172, -3363258378525401154, 3218912838455165681, -3973333183719139995, 7470890372208609249, -4261963819167003025],[-3195312545496555921, -888453504719926228, -3375343524969951529, 4989067856810607339, 7750800232285899934, -253913057204401711, -352252050622828075, 191874050185196895, -923014173104987533, -3635786509016765392, -7949282818840180946, 2964730294870180576],[-7445273067774849240, -8038281095298780642, 5571281460029442799, 2637279852035838686, -3877863071448545030, 814370845891902201, 6429569966783602157, 8200540134773282834, -3926868405005813627, 1261528105331960983, -2402481245815655982, 6398466788322686074],[-2300730942411309197, 4225898695116712005, -7388192947822636176, 8054359413049227170, -75805589961696885, -2475433185330133607, -3525989182562386405, -36032718436198573, 929516923854180854, 6463663808178204835, -2852046065063053136, 315857270186953752],[5725696956896004226, -7475385391701531311, 8376379008956965517, -5753961568689122784, -2469626849520154735, 7811519193706643667, -3741880570605111519, 2780412393011344386, 1093252318450849249, -5148377389413774545, 2342642938374022537, -8310269161595288582],[-3819998345621075481, -1203507611044431348, -347348790147584388, 4807109579806590451, -1641782774251220979, 1251914378808455483, 778961909616025013, 8381439846103076785, 4375105139024147883, -1043771237914305345, 3509655536383120295, 6422901576639894897],[-8294504560752512690, -2719273139329552788, 2491408413951130036, -8157862975293092235, 5470003624390971000, 7133370758468271911, 2138900819313300342, -1757165477995733835, 472927063288593374, -1615560279531960692, -3199030481765018808, -2170545687185884957],[3777748478189075522, 6388525366077894768, -4863955739096100064, 2952853170025860872, 2001374338183627687, 3879646259472038474, -203087360347708942, -1080504735435595356, 468549919907660844, 1860099392222369007, 5376129405912800570, -3548693163210417924]]"
values_71,3,"[[-1446850924376476503, 3357107142993166472, -3030300692267480865],[-8114457324635838936, -1631800295439321382, -2237748869652190485],[2017319917242126917, 7396396863135452669, 5384942123187859045]]"
values_76,13,"[[-3210901244128865623, -2156198415865214961, 8054301110047977039, 4207292456559891127, -7922788283016117083, -1943822974739697007, -4682851538403972297, -4376039626179158130, 3289836513537159717, -8947394023274973332, 4777876027101091005, 11532550971175244, 6713941588890454666],[-5305231258846162342, -1858927787277076054, 4728233499714977291, 8826894142574076711, 2847082678065434193, 6499247919390486654, -4437590982121720239, -840032659845450409, 4037095924902801785, -2387704993495891292, -8015311622671313723, -915024526228752829, -3378179231284174067],[-3169321309116183668, 7046904745372982690, 1694815589889626354, -7092947769983222825, -2105447018557405707, 4331468262015140446, 1072077488762308824, 8017414297792829902, 2435798094193972468, -2767666245450519882, -7087259338833339833, -1650333797283098546, -4722187729688425245],[1899744405560155517, 9193619824430595382, -5260657148430504776, 7099914326366200397, -845961163334789046, -863288598401967567, -68400817501024396, -1743883224945728665, -1766152707328004751, -2688236176472881886, -8681022042389935526, 2432387464590371822, 4511134475350185952],[-8208534924143234682, -3122289718367521440, -5843225070452485914, -4042171083962700554, -827438337843626985, 6346483302477498555, 1886310008598325621, 7739196657051699509, -7192051035339028010, 3163198838252935914, 7499644962228265223, 5331176238821432678, -8417628296771625506],[5565660459530874538, 7283260056363717859, 6436211459165539395, -639807641852531226, 7856740787917898613, -1019065594474524742, -8286185693453371264, 8884570275093065976, -1711164522846150166, 7478269790870306018, 6135364957234111513, -3884443440290093380, 289855841358577775],[4897383131907823328, -2386764785126602619, -8641179386480616367, -6330491292237506325, 1448003451222461203, 7264462989820549729, 7854096664600132687, -3071758782298957612, -4701732152796157819, -1577278856298126236, 5411797890905280692, 6806753938667294102, 7922846805527378836],[-6385306010909292672, -4037012311913682115, 8466818186306139265, 8994058072969899686, 7378859213190913323, 2179704411212318505, -3821772600010503514, -2177658197710686773, -2608890544093750891, -8976915015938175720, -7221596239877238503, -4721440721439682177, 8059805579834242353],[3268940450560308903, 2560275629776087760, 6661232523038077612, -399490853735647264, 1257874785704270496, 7677900257488725137, -4587027345881599341, -1570417608268754537, -5345469889387514500, 7368435324413070247, 7443398116214335409, 3508428985790936303, 2099278333870321832],[-2026079474560250369, 1281116719801979861, -7887841440841587842, -3032289557763467768, -1714864708803642604, -5145633543748601618, 3091315545659465216, -7048486842604200832, -2502873704702638669, -5063286023285912441, -6278804809068992993, 6373140867109991277, 3473293804921936981],[7409581002896102885, -6557412250646504095, 5406400932458970165, 8942308284909031107, 4918553740096682420, -229833478578091244, 4946308611521096246, 579831893571405834, 8773051731300490245, 7639131190572451115, 6930682216054971771, -1403393234086749855, 3506775035313467422],[-8257973247122153909, -5271970057662829828, -6616273924379068420, 7234313011915508837, -7739430645964118715, -5015898173763698911, -78729843444128708, -4645365988671000568, -161849889664175853, 2499878484642743008, 1350939945344370049, 7403051208111832692, 7340763850257906538],[8398703569852878238, -5491011781266865467, 3865599811260152018, 6557108052380029569, 705293283203109613, 4775017120529824812, 4920964697036388442, -5840788834632870125, 4161975437447962999, 6017055634319842561, -2244413890454340145, -253705844405901360, -1911635827801088772]]"
values_7,3,"[[-4634387834012027451, 969002841087382581, -5143829430859955735],[-6416123323349982963, 3843213137541262068, -1357595335990355178],[-1777881155202293399, -7150789068634506600, -232353324465111296]]"
values_50,5,"[[5625304083987785190, -4098492373300866993, -4369442069841782427, -5470553488590348469, 1979919939383438025],[1008300093500257590, -679822369359304217, -6307936610572080978, 774895913443178830, 2546106487559785626],[-6056063116780645175, 974688318477079782, 508287769344934322, -2033257678289483093, 4930958924320600748],[2661373196703242732, 5097339354773510240, 2101500934915376569, -6198460576753222452, 4140233711691809643],[3205201170600186785, -5512156613881181072, 4681954338643066289, -3653240844202922331, 8101476610816175780]]"
values_22,2,"[[-6808919443070995578, -3711881077705103625],[-7619310675117232978, 2961369172575513013]]"
values_4,3,"[[-3099801448198363595, 7484942636983339727, 4561349633329939042],[-2581051294616209710, -2380891321425379475, -1952433048684820292],[3888111966393587331, 630018696968503072, 2041107070113372208]]"
values_32,3,"[[-4430464072189840664, 4513082797397283974, -187920617833539968],[4271337067629806696, -6251956114162107809, 8822138864196419445],[3645818367022230288, 738315042943511667, -533751955762593840]]"
values_77,11,"[[8327163297565035944, 354966783156090481, 7776740368098458948, 3862570078926838632, 6425100111382217710, 7669725248369192435, 3193806421271117595, -7927967146400231485, 6503343600016881217, 8492594303384835934, 6302035559723836383],[-82524985996792374, -6430018446943452046, -4900565107357369236, 5035403260972441303, -3177105278319588861, 5608949303539251253, 3154767415177626994, 1289433319596000097, 3062285916501566466, -2651828868831175709, 791442212116877467],[-3651770627174883672, 1917033463068702253, -7442890700438621710, -6105412231645044796, 5297581961371163955, 3567893553739202755, -5467593915045071232, -5643569177518937816, -8591410929303257638, -1687920280842837549, 7756901603505997355],[-5865830949742091740, -189799358088785193, 3217329807059957526, 1328332492403336789, 300411507466751164, 3886121483272759918, 9007194583336354595, 6222982233668868564, 2964038892485924716, -6172376945385496143, 4033841639321275342],[-8805071068482135806, 4889491842851581351, -8811786227083976277, 8480664957499909509, -7476956348233343295, -305509228163645623, -7640940716154325304, -2407207461161885386, 3623581224272466805, 5407591761186741554, -2387239745577100773],[-1137197179808187557, -2890435764152150181, -4002041272607408599, -4412026043203405509, 8069601107836341824, -5159368822358524747, 2014760018842353546, -1665108328302883971, -4977586129232369032, -946626197028103111, 2368842334492484185],[7101219016472425280, 600314650805078390, 7681715498571674421, 1027791078641788630, -1757312646031706041, 7769949850651947211, 5151346307232027845, -2206415030099528881, 6506976921909136393, 7162379105770240898, 6372877285405281829],[-7491989413897165229, 322353003107296775, -8281653029675869746, -5707005850958961218, 2474652056271634225, -6576666684142170595, -8972193483647658170, 8861984563555079919, 3546731243029833394, -5726754437542294476, -1498444047329948399],[-3505261005530012889, 3798212135686188013, 1526213786201783246, -7279244713095937617, -2702623236569710567, 413009017350096880, -1122693761223101057, -3525079709132724699, -6375501741425394169, 5918987583736316238, -5286145887080869616],[845527660406919985, 3081783000675078112, 608714342910898547, -5277838812604928616, 5165525261728055243, 7170444254933941060, -523906455582919861, 6992664820978341874, 7780052978548987867, -2076794115392226922, -5459327648686530076],[-7749424377758262470, -5069216282690537666, -2879313035956928790, -8724107630998976738, 3537967459802876338, 6762769674450996740, -2245482170753967684, 1486076806666158735, 6487213201354031694, 7719693748926762175, -3547590720364063805]]"
values_91,8,"[[7808397701158356352, -8292615977506655857, -2118909993066605321, -6912800913373420046, 8408194852339756989, -6145682033444455153, 7563056322294432314, 7743107355636159084],[-1663761025093755304, 1312022479287121942, 7086590063710603710, -1514976309433297441, -6918287300661003986, 5287482055474168458, 125312039794406738, -3976215555551232830],[589033878765893606, 7442426953583560397, -180657706026877305, -323964238791273196, 8972069060516657733, 1495350965184165034, 1413066457330992300, 4783947912975524587],[5429410893476765071, 5549412862923911309, 977839894214407860, -2817440243695765080, -4842130777652492096, 2425112481826850923, -7132913342895910575, -5258321016095937081],[8724923324734959402, -8839145922808655783, 4188761555944963902, 4410738162137508176, -6791796963841601344, 2760070066075726327, -6887565111813783002, 3085737386292591956],[-1085943142941399279, -1407817604297408571, -5857577836362210250, -7940377320124488194, 4768101944827567153, 6953641757264950011, 8448055273296569659, -6356565769484710010],[-8439859457553675781, 4317878113439922327, 8683346385254595887, 4590686820556318773, 6631935003369529609, -1863454150217449404, -6299592857389280411, -3017803149311234254],[6907891741666443108, 3539707807958540630, -4362662409540260467, 1221315812724388087, 8552496250367766465, -3843868356685783946, -6475166029998961954, 2495952652475857471]]"
values_42,7,"[[521313395222944863, 4442623719640527474, -863650332503271386, 7422955144250689112, -5440918119302305970, -5389188706902966218, 4287739126626549596],[9215853113667431862, 5716816808508608363, 198199618085580800, -608813330479509107, -1566703942966600222, -5169215046851441671, 6479404660112653519],[-6169534783307252588, -8877433652332227819, -6092730819914295814, 2524352993372616125, -5446812089054342250, 4808253763392117647, -1862415303109947851],[-3306872692839453433, -3998738611050805116, 3580600489953010498, 3920882578238289457, -7240395713675174634, 8179627444976284470, -4129611916411691328],[7787601396962423381, 4240003685783455959, 2617656666701047613, 5809111293953361361, 6542135466239220962, -1721178893193193873, -1804181280801867192],[178818059227691611, -5932688148597124442, 6564887852044068266, 7510659868406036769, -9025128606200269286, 8427638812047334815, 6761025040648102013],[-3455855950177208451, -5949246724275588159, -6684298255327509508, 5220719135790430056, -115695620483016786, -8316238360431385442, -1350009403713895689]]"
values_13,12,"[[2548533441081072061, 6933235883970382336, 5852679269680030569, 665230945134302338, -39557136152824918, 7680721945529091740, 2628766445192699404, 5287074179552237263, -7803586402284542672, 8946393648916238511, -7403763071328458450, 8429629559790915889],[-4494373900524736456, -5595100771727641309, 4319120272842378009, -8784025260860376257, 7907938431312434789, -2971648738071287752, -2385300613705527718, 860219835851429005, 3253776538274437964, 1366555138505909724, -4550775379805206379, 6098385465296841585],[-8424187183569258497, -6968327693745072420, 2749315538529814473, -5042012165325982298, -2491597468193288482, 8118812359625630360, -766586139827141285, 8708469667736372864, -7784263874493720203, 7980037401412713976, -7362982270106179510, -942997299699852646],[5493664986754146958, 6531742550031324815, 6164944255481079944, -330050795400014765, 7030552595814324621, -7099691888727301891, -8783648234653679226, -83286279987646374, -9041811072972475922, 9144947866473603427, -4935766734772964216, 3141819833712674334],[4539932669787100623, 7372681845654390576, 3540464069521963744, 7291910860514794492, -3820148324919852236, -4700185556854375653, 4639063383890367974, -3282550598408566542, -4159479577083400529, 2700764880288678257, -1614716054197119200, 4809328489828961311],[5555979713940854529, -5060375658274745395, 118805895524267173, -4350719507161234789, 3725705530031871110, 8920109888344198398, -7506055513224536684, -4580384647201077724, -3489812901352198879, -6124654408387971575, 199932101222277587, -1845344137697476581],[3222921851843091233, -5785049344395562308, 8955058561827793234, 8691559750593811979, 7050300259169121588, 4799168512370885723, -8149443414390402979, 4599619109826663076, -1038196991704948230, 3552443155897598883, 4236680832067246023, -5614584224427401626],[5214609152008829911, -4105981885677597912, 7578505744259030249, 2683471709039134318, 7124331544530262149, -6301063150812727119, 8051163398777335062, 1751875896833147077, -4940093556256172742, -4740902356610828589, -6759383787020472040, 3460357275868030095],[-2569294384981641832, -3789253275623794487, 3337442965026380544, -7778838092638831437, 4477923679141876725, 6434520193373928929, 8189865279228643648, -3698325509061998977, 8423154983363587509, -2680687056761976673, -6202330665551915917, 7393878229520705725],[8336419315345201836, 6415706154040285092, 7054934830017807660, -8304354170941263893, -6513721921978704324, -6934586871560334996, -7637610292109654938, 1278467349341533448, 6338995566285522252, -5366082809176277712, 8143778280611353568, 2279023372550700604],[7361295054127147825, 6793066616411038437, 2536282359676334962, -6334612444751924231, 4597916366899672124, -4375242959313707100, 6058244034446775585, 3770691181804348074, -533862128833186585, -3276748643497354206, -6452958385354394006, 7077880912900437287],[1289592324049794597, -8425908489946689430, 3145290605835126517, 8915152142516708147, 7316428619859932759, -4595894311179842588, 6026909277428795176, -8614819166962151475, 9135308937903341134, 6920618847309099918, -2749064018576593984, -3686329080623528756]]"
values_41,9,"[[8410647965604667672, -439427067708253337, 566220745927362656, -4863711733467591350, -6596930791957986657, -6040410058304124270, 4719548951266959347, -6468257539600096598, -2257457549873653744],[-2990072453502214003, 4351228760829290206, -1372464976121442940, -7779895094581636661, 5960584562543818466, -1649958479595821597, 3674303341191339458, 3721003289042191588, 1424148707970994235],[5126689431471387029, -1270938381616057480, 4047199025177038265, 9129941667009681106, 7358377582338523014, -7044284608899166786, 1520958766261806510, -1067708914246390010, 6807268267356273694],[-4733030741739174581, 1655183184445426348, 4115124340619572412, -2301934066820298271, -2018420124034776755, -2612777943769772929, -4985381706962074622, -1263584529932448688, -2286297803068676273],[-5556186223375865251, 7785986084529324842, 7371748608122089868, 1222556626273193878, 935756336434569950, 3630017980006038579, -6713250609954494576, -4219500247731774148, 4687292522228381536],[5000590290581957636, 486514057856485066, 3652985733690941628, -2759454911098692416, -4449522471469576763, -5092723740588892442, 1567413154981321498, -7873059329791480426, -5921572737746804084],[6778495617741788827, 2310211762428719758, 4611709323262893611, 8693050550314271736, 918106310907650238, -3252769295602098460, -7967321495688459307, -3459715763969336512, -8048087586903592820],[4517810807467575852, 3983088748077562209, 362770938278711214, 5328016079034153605, 1580106884508290437, -8755067418108180547, -2834004489544668538, 1931887532440910904, 6901078527040335667],[7253220835210626249, -3642811965203326528, 2308334088642912512, -2399723887958221411, -3093833134600695706, 3390956979059611354, -3824567863247838457, -1674718457710844966, -4099344288205024679]]"
values_55,11,"[[-1169490337913646320, -3960468625849006484, 2934373734668044545, -1577331087447029497, 7645566712557517333, -723394611062623352, 3620126499283196993, 4287200452069534651, -6039453758564754154, -8144833328579493456, 7499748271743779406],[-8312478115602988669, -7427438179438670290, -8435320400467809420, 1942105430052808008, 2680838682402726036, 2053178599820506243, -2242227688288794922, 9162939867585833908, 3989094618226236139, 287835870564602403, -4032070091444615203],[-2343425038052009741, 8777146045702753229, -4384549992824487451, 7853171868824779894, 6280886981938096547, 5859249141719541806, 1323727626421278986, 5617005749963079917, -2388770757086008910, 3530081753422134261, 190331383996151063],[-7455629210246082369, -443034810402187680, -7965181193484911386, -6931355685274548945, 2225870563804610947, -4570563302027567335, 1438161259164845152, -2364315283321737579, 6311017450487042021, -5562832050004355667, 8880199361658456275],[7664137156382524693, 5827725511115214231, -9037077956020869737, 8684227071212748404, 5614893815978139113, 7383714130508526998, -5568648215947518620, -6766743427869364201, 4908414276039097164, -944334267120415775, -2463377933881912],[1909608125823719493, 5273839087542943337, -863690838493926571, 2070970412499308364, 2157571271796384736, -3680034745181852605, -2120524058117255187, -9062616759548867173, -663884978534366131, 213760704807103985, 7123634922781084899],[1327060122133948868, -8380220554548241518, 8969159098727471293, -3292428541578927236, -7775015488649954984, -1119688674429437351, -7144678104939752534, 3000896526655547403, 1416284287398191356, 4445560577380414932, 1217388783003691092],[7675159389637915564, 27178449277566271, -7424632211474003579, 5494858594500831418, -8278438422045724406, -4583663582174195594, 8070117977603357924, -220045405998085383, 3905711767533948343, 1512643469948899262, 3202154167191860350],[-9114017572766029236, -5332112923739063592, 6202737367614209555, -1964174365677917657, 2828098582945906331, -5474937708057717482, 1746553906629453133, -2256617803593586822, 661312755112022945, 7819098284343341582, 4874323700162186518],[5207195678433293347, 183572733443176229, -4235644899304192353, -2039272352692422916, 1014360502511441198, -364734409074917720, -4661435379897516067, -8372838418311462396, 1799458894412443700, -3633149334368073237, -357180197707510474],[-2535472414719457955, 4083378759531413252, -6650657136121414118, 2316233980534151725, 2788804272901896625, 7365737349377338173, -6771496601004913329, -6082614882046557455, 2803739736009525468, -1686324459183410846, -1745746488754332554]]"
values_31,6,"[[975627459815883534, -2156559538395688195, -5398510966428404452, 7078157527209005642, 4056685495132312860, 1296934940697863471],[-7682117887169177884, 5323364155710135772, 1697458280887177397, 7184884674139512488, 6833331233109865040, -1292345578949910043],[-7615746920923566713, 8834729441326790366, 1782793900974452598, 4187294470984029710, 1553065028415751506, 8124758670262016371],[-7544004080489705746, -7587313022106107642, -399080572076407395, -6239476769339142474, 5640479367982637233, 7837985612407039726],[-1622084732696483741, 6628943006208710145, 3999994294845057568, 5183612992378592476, -4346281543108626038, -3676614155854894287],[-6249427153561433178, -2581271003223255215, -3883150970504919344, -1238241302000812959, 6653853168816395348, -1129172068271162991]]"
values_66,12,"[[-1480976486366762194, 8806354507400006660, 2817904119403326074, -4062587088259935427, 1448058856002845965, 3892269531043635061, -252629240831133976, -5037122180430267008, 835698295131806087, -7279726348787068972, -233528308949479856, 422254865362908957],[3759337414998382427, 5314682193203163265, 7014439404832880050, 935744626486122444, -6781512222834017235, 4054382657778365818, 8706658300807353547, 398141656752231253, -1980034980040585580, 7489935467820304116, -5323487200306094772, 9059853493405894445],[3655684055363639140, 1198037085080251189, 4343807778518472365, 6490062835610179943, -6762182842326826036, -630353557242053220, 7052068312401035738, 4347859311217729054, 4493700953457984418, -4509630007061894599, -7705225327143037424, -2659659920507283484],[9164051965981329550, 1748660476152391434, 8287091930949671232, -3226674380640084972, -779517992236891365, -8360694323209918133, 7083199689577938862, -3830376588653480591, -483296221346989163, -2259279333540465521, -7899095759548148662, 4063384515719936374],[5327452813734615091, -824695077170192790, -1395801129957309737, 1274475977536629281, 1686349124014276647, 1376350769989264353, 5511213040878956597, 4127781706846789153, 5642595929699909245, -5820276862194261458, 3746782860318598871, -1411384424651805477],[-5841314270770521802, 3018611577325581570, -6734713708695311977, 7512660564661702310, 8902599575726044702, -3619614443445145145, 5809679717435040744, -5050166873218769332, -3377009680593331322, -4327044130615377829, -2680487856107159142, -4521494868710566739],[9177085766044187415, 5641843073252267089, 6635114260271805039, -7974763293544686339, -7456182391524644350, 2439383340663443478, 4616907050119763798, -8068031479588395025, -1814433427612630445, -6462137261545174129, 9208325014433011982, -1589734938826181777],[2220473275237716208, 8210084217821434826, 7725502440854626214, 8223300333164347084, -7995079251843124446, 2497448173838780414, -2409936778277128901, 7204886503855132835, 4941218322439913860, 4599659079684283419, 8697321977135097260, -5670625583392981516],[3689643105431591386, -3716296460229496876, -5377487508206925197, 118047924027671363, -6789717961697361488, 2596993632815170282, -4899010800849040178, 1124925218129087932, -3171812599651172930, -4591224546661364319, -2458667680746212275, 3266206978165546065],[-9170172153131175471, 448583860855126640, 8205075552673717517, -5068500127962668436, 4236307283377525900, -9060790329075967430, 5101364189592419252, -9192415444959528277, -5210829464009606790, 5697213624375174172, -9083520554851872211, -2468290352699505867],[-6754088873895356895, -5582108583346371118, 7258162018514703054, 4312992667866345365, 5470407873392251206, 5771942738589861787, 8844066982621802943, -42484416768250160, 1633477253306933014, -7351729016871888297, 9126151414629972578, 1917317551022482634],[678978825064913964, -1527401636667146571, -6307119281971393768, 5978640208201091458, -4181191380484381758, 7134969082254969699, 2107969291995026500, -8033278253665119164, -2389460056790586168, -53538535038644255, 4872755657953004364, 600994042537044700]]"
values_65,13,"[[5318344589730632006, -8823334745631509215, -6503506068986935586, -7257535311138351376, -4189451984842871993, -3975751649944682387, -6465538241453431599, -7908127579583657018, 4556142538535029430, -4242016584323004639, -2700821020160263999, 5016718101108515419, 2138520441127997547],[1467515473045059585, -2092166408014671907, -411328339152335765, -2381850137665383150, -6198599379680214488, -2220794315147561289, 4661481006562091827, 3020381200980899274, 3634854920072172008, -8155102565407948932, -5711892285018619556, -5313326288112717171, 4494828981340015748],[-5641967832481212447, -6896121412744486541, 6713835900313476806, 9109396382207055551, -7640677563536862462, -8245464890811314961, -175757879599613214, -3014781132246684549, 6557025619583245978, -5996485987995705255, 1150843560287356143, -4450144602226665736, -2114386370441014372],[542700012861550123, 8744997332249793385, 1396762177281952033, 8024591783023225755, 4338054781684574392, -1910696261260357135, 2680366956249348470, 5836930549312866703, -6457370442388497661, 6402118199462664259, -2296486829674332215, -7347788014650674963, -3641726238082286810],[-2263091892942003615, -1211900340602262618, -4985701089588030412, 7211052653877292882, 8853969572456247670, 2207329687760732546, -5641075716889808136, -6175829645865027698, 5242968604256214720, 2467807482276218040, 4923241609296253363, -5149948259385052596, 6514732705271917699],[-7459818631040500378, 7783074231472961100, 8362698227013624088, 6576391568169405153, -5460394516616625660, 8765720576817659655, -8967225519598703408, 4457191561274278494, 9023479370272856610, -186069582468941486, 7125635883158494264, -273651246648674379, -7055480901999375413],[-2768184281302042683, -834569978292772068, -7815147251880728331, -3317854149629340082, -106945476839070360, -6119198183069986859, -1392846627740581114, -3873033029887883851, 7970242914656489989, -250714963348803794, 2255260188715461656, 1545500633920964180, -6558497020187576869],[-6763479522642208086, 8707423863567115030, 4287019123320815035, -1501776077548792717, 8271700747043209421, 2622620102521937327, -2929763539310799665, 1736601680665880729, 3810979645398623744, -501903697117579643, 1321971320059107878, 3646924761080609001, 5746667134056946601],[4247089093677913062, -7690125968816159786, -7719715430111202030, 2809824931047209126, 3773094676647436323, -1018233379637149322, 9023583406624008804, 540792366456610295, -8633779540889763532, -2923226218466128815, 2034635290219077655, 2575062408348514443, 8087909407764517241],[2705994476037537280, 7177663436599347782, -9066212639632904645, -964634916330163129, -8204284063539633434, -2461952221900013948, -216911781748992716, -8815294067265910421, -9183563067708027708, -7446708352691688879, -3627018793090670847, 6988338704193079346, -4929991914919557172],[-5014709933747341482, -8604451167419301557, -3179697133023984157, -4151167645849153076, -4566270688593815790, 1071903967577492619, -4716867089730302782, -6362029523274953934, 3162020770311567233, 894529974461380544, 274786454062247175, 5373430369649970525, -6916903761631581616],[-3807001207761799330, 6990603742841740573, -6499093120850831631, 1571982480640693982, 3254582920610656391, -5993075532472736865, 3226788889667471236, -4841222982972443017, -7427634888468017942, -8154530889349627452, 2974176324383634906, -8688392289848682620, -6705234602350244551],[5392079663953543918, 224971822953091003, -8189669738026002916, -4939477699898103526, -3082971083162913249, -1027244979802345190, 1842193063565462438, 8958422514902955714, 973723365999364602, -1856165916804956834, -7355582383594873576, 6627055527026524750, -2933806780962032912]]"
values_62,9,"[[-6948004137135989973, 557234853834288267, -2696725974146091784, -7111134538292037086, -529364282609246308, -8983706337782770152, 4984518225514686997, -9046088101793865484, -3092680740157755040],[6910544020586201599, -5157255808873844080, -6001204697987162294, -9148427604838107647, -6069298546049359950, 4786471621775914017, 7162015468498911716, -1179746909580749437, -1293537737802581680],[1981904208188879779, -2261953361371094553, 8923157269111128851, 2445545011951146718, 2582270584627740363, 4762540416209918134, -7583255474083229314, -4857115234655839074, 4373528965059178646],[-5426067887549022961, 8951523570159254932, -1371095095057978995, 4602504374927554590, -1627200168486882287, 7010246203739560531, -5171570110633177375, 7451145961863451827, 5860914829653849091],[216465263596204046, -2919099191831385476, -1162369295148472070, 5344852523488679122, 1512647898233713926, 6866104902770780754, 8947046428865899463, 4639627219365448618, -3092157056097870615],[2468116883631257243, -2693065387825400319, 7411727498748114679, -5197771819028765958, -329956907628382310, -5882542766686602502, -8705891494838462637, 3358665695111368648, 5287954445203117362],[5535232382545710783, 4649997558607800102, 7272212883477317799, 3458123352674441368, 8042033735271539523, -287849781515695233, 5260407294592191591, 4414816119030635384, -5666416654953589762],[-2259025491992082029, 8506441356852193630, -3473574475789536252, -2351264083509040980, 5000452527647176829, -2165393971143502965, -2744184583226633884, 8299733337271313828, 3694161647019248573],[-5072651785879283319, 961939550345067688, -8524806518968731639, -5525980280070677892, 9127002552776328722, -8743752335783447828, -8170994025589044071, 1669325189835923353, 7472195255968913735]]"
