inputName,size,available[size],allocated[size][size],max[size][size]
values_96,4,"{2509761634.08, 1475951787.512, 1591347898.087, 2907177792.537","[[1404918789.511, 816070139.829, 1583745038.358, 1523495836.512],[1869422524.972, 2769404825.077, 2205865349.796, 2274772715.626],[1163074509.535, 3223596529.985, 3117406204.761, 2677553013.429],[4214113719.222, 4004220073.948, 2632378363.195, 94469800.702]]","[[1453342607.657, 2230465795.781, 1249436922.228, 2655865034.387],[1807801293.241, 3737162779.518, 3720814165.441, 3855699520.313],[3607836887.552, 51057160.625, 2727800563.147, 269910186.032],[2493641131.083, 3894140769.965, 3534620458.938, 1386475285.144]]"
values_67,8,"{1043526862.981, 3871978714.615, 1241634327.714, 2710682487.478, 2246272101.678, 3790100636.417, 3207865195.396, 651697377.966","[[932321508.569, 79892353.488, 654618273.394, 4084668161.968, 354084011.343, 23458539.816, 3146866067.18, 3221253400.467],[3636028114.785, 3657419891.712, 1712071961.253, 1825620662.96, 2591996449.838, 379557770.451, 3913555075.019, 743046116.067],[25134154.599, 2312647850.755, 595015172.888, 678300114.309, 3580953506.015, 2765169442.618, 1844673598.769, 1638655281.207],[1103968908.528, 21379954.516, 804044407.89, 3244390668.863, 1811281967.926, 1331199023.463, 320848711.287, 2321927747.489],[3325460358.268, 1044180640.205, 1335994579.001, 1558841234.812, 1639798737.937, 4237486154.824, 3123854282.903, 21967551.436],[1648388450.97, 3093350514.653, 2335768284.108, 3321628829.479, 2787042108.032, 4196114868.362, 4043879959.435, 3296451648.402],[321325367.118, 1438910434.727, 2543600977.552, 3709020572.267, 2337687434.513, 1953723801.501, 2624049546.002, 445879456.408],[4108353182.095, 701366436.778, 3973187569.235, 3122879193.096, 1343913463.332, 2801805882.786, 111628835.51, 20870133.353]]","[[86947213.889, 3992422883.087, 2877841795.768, 2062649942.802, 1447706426.776, 3239060561.431, 808985351.242, 1511624249.87],[2719888164.228, 2107125904.291, 2453586273.201, 3356769187.499, 2183429987.026, 3439362569.992, 601147566.188, 3928546607.398],[2657935427.958, 171577455.345, 3245984911.649, 3363487099.955, 1126520798.571, 3198562396.673, 449204736.78, 3807396487.156],[4105065335.927, 2256486606.664, 2739549763.622, 590931491.068, 3958681997.148, 3176319906.726, 1007434825.185, 1418698874.49],[3349572202.823, 2546885647.204, 514297424.346, 4049135926.56, 1138234810.024, 4192214585.151, 2202619472.293, 1408387186.836],[304494388.417, 2547104397.043, 3358595436.203, 2786760686.482, 3905071339.813, 378404596.156, 1188075254.77, 2245709682.385],[2759887350.851, 3375541962.385, 245249675.871, 4025158905.981, 2928347410.134, 4060102502.05, 2610262552.963, 1842425956.537],[4020228949.742, 135623334.193, 1785475785.213, 2327767971.098, 3736368713.895, 4206060928.776, 3722072101.385, 3133274892.104]]"
values_61,13,"{3975610993.793, 993521139.172, 3229160801.075, 843125345.052, 186100632.542, 3360455548.088, 1720349728.799, 3737182532.884, 710250258.496, 924924147.604, 2644063304.242, 1560935137.75, 3769556034.762","[[1989161874.843, 3022585883.655, 2043222389.631, 1856732520.117, 800390501.031, 3046275784.438, 3069067344.283, 1815685331.132, 3069880089.149, 613579574.652, 1547376798.551, 1413161780.867, 1602042477.41],[4107830678.19, 29289732.999, 2777051812.998, 3042225620.285, 3480949353.768, 1767114224.919, 2114133890.754, 2211333428.262, 1779622240.153, 2781973197.521, 4193014387.949, 1468758012.303, 2071069354.084],[1031606011.995, 8065470.078, 2113513223.784, 1287200061.808, 851912009.803, 2655868561.263, 4064981953.06, 4157941830.45, 165448234.995, 750641552.809, 1367099062.75, 3417107553.709, 3445466922.558],[1401701625.507, 3421816699.081, 2934187965.246, 3847239191.399, 1599006490.847, 2814740897.787, 657671655.043, 4117428597.079, 3323958446.676, 3683164651.215, 3933856786.622, 1635403217.069, 3568338315.228],[2093669261.562, 3540739927.395, 211518030.008, 97423210.938, 1401639868.252, 2413807663.739, 1042384267.901, 1238593252.128, 3487519506.746, 1427858816.837, 4089642755.86, 1330603784.999, 1882574579.827],[1060042102.08, 1505487703.54, 4165556843.75, 577386076.465, 1110767077.2, 2256902351.172, 4253814312.05, 1263610761.234, 1951426793.546, 2223207483.208, 1001932885.249, 3006276213.813, 2862612548.202],[1775149883.851, 2448191553.09, 2949053082.546, 781654819.353, 927461867.102, 1916068856.576, 2091466141.61, 3326879575.383, 2716476448.912, 2306861679.422, 2806891315.456, 3329090795.794, 1436063860.952],[2216874549.663, 1955572312.925, 1603827469.388, 3600672745.047, 562575193.169, 813157216.689, 6355037.12, 1437433893.378, 3451679093.864, 1650546188.951, 1718411424.185, 25515855.137, 3639933372.377],[583271897.321, 4293657611.929, 2805163878.641, 1071099300.877, 2469756356.112, 2670637188.678, 1029020988.546, 2400821388.113, 1428763643.895, 4027596818.89, 4195346260.05, 386426931.226, 1354840424.933],[3444134962.443, 4016698097.148, 1928263597.341, 3187245953.743, 1570747448.107, 4066612031.18, 1416018156.7, 2295249854.276, 1302047286.471, 1104873746.725, 2244275397.853, 3424259843.681, 1684708857.614],[3910220744.186, 2317202722.946, 3666280955.628, 857767279.518, 4014351376.439, 2912479909.522, 3002223652.687, 637757161.377, 3069514807.62, 1006324218.186, 1098488680.2, 664509574.087, 659064575.749],[2187940956.496, 1760870009.496, 2459085630.802, 3784505128.531, 816014286.3, 4113802098.813, 445155268.353, 1183516579.025, 2682845374.519, 3761629356.919, 250360276.363, 1121545113.082, 1474397928.922],[3110879971.802, 1037165210.805, 1391454815.618, 3457716936.455, 4232055365.638, 3315113154.136, 1291954045.851, 2999104868.644, 3594434984.004, 3442962983.245, 227244385.182, 2443789107.196, 3362337124.543]]","[[414047818.688, 1718662893.351, 2545371739.015, 1451076524.343, 2827831924.727, 4282006353.695, 4188618884.37, 364976440.105, 1378794479.143, 3662737548.006, 2198705441.693, 480095579.051, 935151401.372],[3668395865.123, 3429978465.043, 588209922.33, 2428474654.283, 3464871456.256, 4281004357.079, 714617667.206, 182314539.095, 2571516652.261, 2219487673.119, 27415088.146, 3811115697.372, 405845388.694],[2003444712.768, 3900417611.099, 1991730406.876, 2228352465.357, 2765704110.623, 3992952462.48, 2247485155.8, 169060871.43, 3321477827.52, 718531961.78, 2666632290.206, 2459581205.461, 2938521291.951],[1046170633.181, 760247648.33, 2459746665.242, 3629596665.267, 3440325325.382, 1365256068.478, 3789679839.92, 2157328519.733, 233404473.772, 1405341964.816, 2624653505.324, 2019988978.362, 1517373906.455],[2142276464.894, 3750457642.527, 1532581290.001, 2270877768.027, 3300391750.52, 1066505039.816, 2291243085.795, 132413409.795, 3228897687.226, 1293483452.508, 3327411611.271, 1668858995.921, 2230960864.7],[3577545404.112, 780523341.346, 3943967711.826, 2943752861.647, 117087736.182, 2455605942.364, 3335783431.896, 56618871.982, 3836878942.379, 3266286967.037, 177409951.987, 3601470925.817, 3597213177.572],[3959171690.515, 1027179434.05, 1036344263.747, 963472860.397, 3821513569.647, 3735128433.19, 3325796815.628, 3028677004.359, 3994060087.823, 2085474036.265, 2835491447.367, 2445656153.944, 3339821919.319],[717982158.939, 2247606037.099, 2422040780.023, 2836990080.99, 1114885137.53, 2321076522.529, 2841839794.947, 1733640888.871, 1556473351.633, 2736678861.77, 3136605761.253, 941642232.867, 63121138.059],[400619198.488, 919387961.145, 3048216022.587, 3378770320.017, 3848580909.503, 1951556236.991, 4188667468.588, 3972378382.448, 1057022637.214, 3077754730.151, 2581452259.402, 869806370.36, 4111445186.069],[3038939737.085, 1785104204.558, 843556648.524, 264357878.178, 3120325275.202, 3035339050.27, 1102087420.807, 2070998965.679, 3455308626.911, 1970687837.232, 468467751.889, 2440217326.695, 1484328301.25],[832093436.923, 417943674.47, 1611604119.576, 3384734301.078, 634684821.067, 1403659522.883, 39821257.153, 1692457033.869, 2285834677.052, 834212580.23, 325632213.639, 3287680625.528, 442651281.153],[1135300530.309, 47265076.152, 2720524289.098, 38945565.033, 2359929912.202, 1309651976.459, 2276321363.287, 2085404677.844, 2648136802.533, 2856459114.488, 4080265176.271, 1066445930.535, 478876189.168],[1028720512.383, 1037623445.419, 2314068759.377, 1539530197.935, 2075440595.064, 1522877652.934, 580390810.483, 3042152253.155, 2731294059.806, 1397960216.968, 2643328917.208, 841442775.452, 2202757287.185]]"
values_43,10,"{3750957656.812, 775085848.924, 3890791756.536, 71446899.904, 1906836586.262, 3991832327.09, 3674900734.348, 876901400.103, 1998486239.58, 2597825788.518","[[1652803209.406, 930561702.072, 285109383.159, 701066335.101, 3790790334.068, 998341978.331, 3235888419.014, 2680616921.234, 3991906144.611, 2962751935.936],[4067820859.443, 3053115866.532, 329912869.28, 637920192.702, 1476690291.78, 2243277185.021, 3426591556.024, 1106247299.994, 2778880587.416, 3534815973.277],[2779747338.96, 3334843682.023, 2008321421.092, 3254799002.554, 3156632736.002, 300792065.469, 1609723520.833, 3155079799.724, 2598722343.426, 4024496944.38],[3539710947.903, 370972783.137, 3248882573.705, 3248198935.873, 1599766821.344, 3218796411.47, 2408878606.941, 1242476820.246, 1246913486.54, 3612682956.715],[4252654050.095, 1102626910.067, 3276790404.859, 3943480741.177, 932397254.428, 3959439252.576, 1315109865.759, 3335314873.493, 3845202049.646, 186183789.441],[1051752289.273, 1614134529.65, 905427117.017, 2684407757.894, 1907315320.361, 1260946209.053, 3452571667.326, 2375955336.592, 2456277746.663, 3281256850.061],[188274138.794, 2180254693.361, 2053322356.386, 1303822607.007, 2586833657.53, 4105997458.803, 1120029524.705, 372320773.799, 89244153.768, 3829962166.037],[3405644453.096, 1157145985.504, 2292462771.367, 869915338.35, 556053764.987, 2571229407.406, 3720226104.327, 2592895023.814, 3661567439.435, 2739733458.233],[580705504.526, 1301298188.907, 3677734679.055, 1020671431.123, 3673085059.171, 2739255019.762, 4081926399.645, 1646816283.457, 1618196750.101, 1500829676.3],[2529311596.052, 3037433350.353, 173336806.059, 100860819.24, 3345121721.886, 645407064.387, 3925138333.504, 3958149629.723, 4000989199.665, 3090807218.755]]","[[3181730800.888, 3346591236.627, 4068613017.593, 88223043.933, 4232396625.168, 3435851133.667, 2246739452.389, 1384020474.202, 2760120665.939, 3335238655.325],[2996388976.71, 3756110934.93, 3037878161.248, 3992292892.094, 1388334765.305, 125861535.262, 2721132854.755, 2979350236.248, 260904331.786, 820931725.555],[1152047130.705, 4230126139.613, 4090353714.81, 3208454236.215, 1983649015.628, 3405060197.703, 12029730.514, 2367034366.179, 3106694609.783, 516893126.98],[1532431797.137, 3994123383.169, 206366010.627, 226017348.687, 29615975.312, 437778949.483, 242900168.632, 1720085458.818, 3012017346.086, 2955815908.795],[2023077319.004, 3928589546.427, 4156278757.74, 3133188789.201, 891144787.378, 3888436853.711, 808189862.456, 2899743410.19, 4000227560.676, 4087390700.314],[4160018821.046, 3337371370.4, 1278495078.012, 1036493936.812, 707114675.818, 3900060.949, 3737431825.933, 265292261.939, 3228112103.173, 1037021922.916],[4051274841.012, 3099905324.277, 1133327029.169, 6335508.77, 1256769132.0, 2098326049.981, 2552304194.292, 2910906647.472, 3450848350.34, 741929083.77],[1903109902.045, 97725211.639, 1169093164.162, 2510322150.061, 1337332908.91, 3847529498.167, 1203201523.216, 2171850374.602, 3685255925.451, 271281460.115],[2811316816.812, 4085404011.26, 1069130389.271, 1378272537.794, 4276304364.886, 3976909975.208, 753345772.116, 3825476530.238, 3789295207.195, 1400487523.134],[580749856.419, 4190945622.339, 1777696909.662, 1732696293.704, 1502885058.574, 3157685249.593, 2929416164.565, 1348723008.266, 2024262885.494, 3247487703.345]]"
values_2,8,"{108584416.759, 776695050.066, 3846231167.548, 2971600389.149, 3877708909.44, 1337705102.848, 1054381754.639, 3680476086.368","[[1636628207.909, 3314390650.436, 2608699270.693, 2718606406.058, 2833389735.517, 1257176863.841, 2809906750.345, 1469471901.229],[1880748897.257, 1307883647.614, 2505257278.777, 4163947284.734, 1568014056.219, 1615214953.238, 240469221.568, 2341735875.183],[1333408135.158, 3749466043.095, 3355155374.688, 3665584630.576, 875541166.458, 3264904425.422, 3115562294.842, 2711281725.447],[2526157745.297, 3315785666.417, 1357892899.494, 2206992576.887, 3868485309.218, 3479854527.94, 4273427664.882, 2942230527.986],[4094654782.585, 4261490887.897, 1278480776.853, 3700742135.7, 2011364260.892, 2139325609.397, 2468855505.19, 1241089928.959],[2870578460.584, 1315592190.718, 3085198286.776, 3450773286.478, 3373019495.435, 2590779786.107, 2534004313.637, 3798488537.637],[1089589966.303, 3693937462.042, 3262583533.185, 3328812749.258, 2273751658.392, 3576430479.039, 408788636.49, 1197157899.701],[3701728083.835, 2893332768.307, 846947830.57, 14275064.323, 1942651.738, 1998134074.409, 3433857487.906, 534424215.882]]","[[3149535341.861, 1077401463.99, 574462289.559, 3489329820.694, 3373803048.538, 3160529523.083, 3410039066.842, 2452427663.979],[53756909.308, 620999418.81, 2103816220.59, 16712691.456, 2332054085.326, 593493171.903, 1264661861.817, 514495096.148],[2217788698.59, 968634430.906, 3460139522.783, 3413920924.996, 3616513674.369, 2817640594.312, 1911179171.669, 2576037607.836],[767898686.754, 2149496132.611, 3115077419.999, 3318367706.924, 3528698014.578, 4136413969.695, 1180662838.119, 3961226555.824],[3626539331.851, 2995073743.892, 4256748584.376, 3199615466.431, 2921333798.909, 3690051942.948, 1013793874.425, 3399406372.728],[1826372744.092, 555792037.266, 3400551139.65, 1368202641.584, 1959803362.227, 4226057091.964, 2083638782.669, 3602627516.922],[1763589517.865, 1554208401.726, 3113859620.796, 3159665937.071, 2495359829.661, 1415690769.966, 4057120589.496, 2408005317.986],[4224783193.27, 803474807.923, 2159071960.486, 2334616341.052, 2632780237.907, 1708792848.482, 4228903539.988, 2795196063.957]]"
values_54,11,"{3195058248.441, 780549283.082, 3600671650.379, 1795230347.741, 1451667403.254, 2400337673.144, 512731740.738, 1895235836.978, 898034539.046, 3712176228.847, 1530929143.672","[[2100749148.247, 3196312077.578, 3592621180.05, 1672504415.588, 2248649238.412, 2211706202.223, 3245317722.501, 2680407377.157, 3541947939.6, 1175400215.688, 3281530647.233],[659463710.453, 1555837350.99, 294648334.267, 2684037031.246, 2146139445.086, 3692552452.205, 2390980790.126, 3052965967.728, 2915531401.659, 1527912749.281, 2774251105.021],[1228014128.606, 2073370001.041, 562154067.89, 599057808.836, 3278532454.104, 782892674.824, 3888450136.532, 1437143120.838, 1569397155.191, 3295545396.947, 2837032358.436],[606056686.918, 4030190080.968, 2497060974.656, 3357463347.959, 1087204346.48, 3671151343.36, 1692122041.603, 4200446748.902, 3448427157.503, 979956692.05, 1044280020.65],[3982216790.373, 51264593.929, 3771167790.165, 46358187.041, 107328330.621, 2286359610.363, 3743866137.029, 1469813727.585, 4060403612.462, 2119456100.911, 1036967635.193],[2532511148.38, 1491093774.754, 2556519832.304, 2192101191.153, 3807523609.258, 2106937914.303, 3374781335.969, 2712589617.974, 715940464.47, 480150351.638, 2570628905.592],[4227994902.109, 1183275997.113, 4059065743.986, 895601811.378, 2910404026.077, 1110161712.297, 1819676645.584, 2248129077.601, 1427541077.964, 244316520.428, 3203732013.822],[1483884819.131, 2257348594.507, 3877153662.796, 143009255.801, 2806199791.024, 324203850.051, 614813307.227, 4040730913.9, 4183643127.434, 1209233570.269, 843764289.821],[1120977395.583, 722996416.711, 159408896.895, 4279368153.003, 301657804.895, 3791194372.717, 1858058677.282, 165551385.639, 935025862.169, 250456056.41, 2565836470.01],[3589423704.463, 4251350248.155, 349418735.786, 4241697228.07, 57357854.042, 3949044936.657, 4229223564.662, 4059063911.473, 3700899232.641, 1731329627.288, 4103481792.935],[2161494409.697, 104043386.988, 3717327307.802, 722512419.133, 1058614882.213, 140517896.686, 790726115.831, 496577407.957, 3097106135.073, 471390853.65, 3766704758.34]]","[[1573847713.351, 2054674709.539, 1295242857.717, 2547613519.642, 2586889977.898, 456755662.874, 1047077453.901, 1105667504.685, 2164366968.239, 3703614272.691, 377191425.787],[3688511000.841, 1842098263.807, 1629391507.758, 1586633341.114, 3592978758.953, 2735867623.967, 2670810455.533, 2260899902.239, 1530430827.732, 517076442.356, 1270780843.012],[1320848242.896, 4124777005.586, 3228208929.521, 2380491001.25, 2060991019.794, 3074106065.652, 2317208631.092, 2348274294.141, 471346308.964, 3230136595.063, 690008108.678],[240199043.135, 1506666298.635, 4283333636.536, 3065087238.247, 3064347369.936, 243579757.091, 297240471.093, 2779209529.446, 3045809947.299, 3042495156.64, 610384045.439],[1688001151.286, 3173493878.863, 3607292828.342, 3988828272.524, 2201327000.1, 2026362279.256, 2699037927.193, 4108112859.47, 2380670518.802, 3285242093.273, 1676221629.289],[1302263063.941, 3909861036.108, 3247025261.919, 70645262.211, 2554431030.895, 3335033285.889, 3883931573.891, 1955869054.499, 196279047.319, 3554701747.116, 1864280985.733],[1975722853.214, 3559967033.037, 1813554030.395, 3467741156.352, 2342495630.676, 222750403.019, 1915889633.555, 3885549665.129, 3853723267.866, 2257874998.074, 3213185837.838],[4160350220.556, 2822452921.699, 2115357786.36, 1862140044.605, 1829966471.226, 4019807923.612, 2257530108.574, 1631715224.418, 1449001507.994, 629078637.093, 3139923348.254],[3982685863.432, 2221853007.698, 1589601489.12, 1026426357.5, 3320899278.885, 3852528277.613, 3497372355.985, 1682876134.177, 293533319.061, 2642913374.467, 3808813405.523],[2596202131.825, 1166988420.557, 1967623235.501, 2317199036.57, 3443984873.409, 3114692000.828, 2255378919.693, 694571400.457, 942512190.426, 157201026.905, 625892989.861],[2547483570.879, 2754176073.974, 358938387.185, 235749252.034, 3863436886.298, 52641293.127, 2732133319.837, 3953355463.403, 3117861883.554, 3531108291.883, 3305586975.203]]"
values_30,8,"{2155333506.435, 186408614.282, 2140805034.701, 2314324049.151, 1971439230.028, 433261009.064, 3784700219.517, 1873489077.264","[[3274738267.835, 80449617.199, 1064993030.21, 2813007020.762, 1208496918.753, 1949572796.219, 31833061.557, 2481591378.706],[2951026504.538, 2181256941.2, 3285411062.419, 3043276179.93, 1571122425.788, 1716531208.206, 2311522229.305, 1647249500.678],[3763074245.788, 1418799605.371, 706825648.473, 4069649078.072, 1453879340.425, 2260991561.089, 298605688.393, 334676029.868],[51141292.573, 3887714005.162, 2695149666.588, 756273360.098, 1172024409.019, 181307458.936, 2430165324.921, 3542404022.253],[2299015808.499, 327864794.39, 2105884993.314, 993122606.169, 1266483830.545, 1989500874.021, 1047598446.101, 982601205.585],[2302333331.439, 3152360506.456, 3103041655.011, 1325139827.085, 1393929489.949, 1084743591.746, 3905772300.777, 3648444510.239],[2329401403.059, 781565978.995, 1115332581.415, 440274830.17, 1821140176.24, 3037066663.768, 1222995084.248, 388068521.172],[105045366.33, 1023582497.672, 9435773.561, 447639287.104, 1587893858.847, 860652465.285, 2097293597.433, 2813499554.313]]","[[1822516281.057, 144260513.938, 3415000379.619, 1798212382.936, 3538130764.364, 2933278621.452, 330147108.085, 3498332459.934],[2815504573.129, 2833327274.737, 3855372754.028, 464134052.675, 2604671077.068, 3531460827.939, 1724888425.796, 3302504624.221],[47018703.469, 942044010.225, 2604350707.014, 433877850.393, 1787721850.063, 1752041267.607, 484340863.253, 704978943.196],[2005719007.189, 1349733590.786, 2611160526.155, 4139575812.364, 20202344.226, 3422186194.399, 3576780173.118, 4197692747.985],[691786372.227, 945891055.066, 3136363246.172, 2318443478.39, 3018272413.312, 3866938089.198, 3821554732.178, 4252653880.992],[3858327425.708, 399046560.475, 2363397820.976, 193510039.195, 3792091885.247, 2193939858.847, 4192353288.936, 1533635512.762],[3525863095.56, 2257232474.421, 295022598.881, 2496569332.139, 3628125122.426, 326616001.47, 3534323798.137, 218900785.492],[814634014.554, 3073475495.462, 774697671.56, 4136078904.546, 1227136594.85, 192923706.19, 874646464.612, 4008393184.172]]"
values_59,3,"{468967337.169, 3786684800.111, 3960452794.175","[[1186572510.897, 3701550593.394, 3014634905.192],[3394930562.877, 2442248616.309, 3269727498.606],[4074796017.545, 3008440538.809, 3522353379.61]]","[[3491411076.818, 3817057599.684, 3635028666.506],[722624936.049, 1986318919.682, 1942991696.413],[3688040702.538, 1767331262.183, 3691836560.6]]"
values_85,5,"{538790076.271, 474277909.56, 657736381.67, 1011568638.26, 1826614557.047","[[471908348.986, 4185128421.789, 3768803544.476, 3641671735.446, 4108359363.942],[3109449400.665, 3779276011.676, 415760146.988, 2724924997.929, 1793642213.646],[2353583659.38, 3708336344.335, 1104612371.837, 27348998.354, 2272120305.364],[3642455717.176, 3866553717.442, 1656059944.107, 2929919108.573, 316077911.746],[3924673937.349, 715751885.527, 940404145.249, 3204865769.152, 3967738374.712]]","[[1771318244.094, 1437658188.217, 2261635244.359, 2732986548.679, 2394615841.182],[896025728.878, 1216837796.453, 607529581.799, 3621928296.901, 1616826542.275],[2615250732.368, 1201347978.382, 952327081.477, 3216044360.526, 2679696748.436],[918308669.534, 3590844816.286, 1916895676.257, 3175351986.578, 3070453799.883],[3184963703.405, 1822732124.782, 2006660216.341, 1474389502.502, 3229200519.112]]"
values_74,2,"{1754447660.665, 791997776.293","[[2495322372.843, 4185553945.36],[3761400069.357, 3625151227.329]]","[[2651258543.672, 766981004.034],[1349996399.894, 309865986.909]]"
values_90,4,"{3550894467.315, 2183247540.271, 3784289799.489, 2448700481.531","[[4096082459.356, 2027541341.3, 90181074.329, 497912715.52],[1354123537.848, 3390372465.593, 3863892572.427, 2942814193.198],[2256285270.766, 1506578337.945, 519291413.747, 2467676936.356],[1729561620.608, 4283796058.243, 2594771254.089, 1043852054.281]]","[[1021184715.457, 3084163872.235, 4284057439.251, 1053669197.756],[3603764729.564, 259103396.927, 2589627947.031, 4120287383.553],[2105959824.602, 1838381.069, 372172220.453, 2217066305.929],[3081121954.886, 1489167808.975, 1950175271.938, 2254345103.213]]"
values_18,3,"{1254252694.781, 3479509133.73, 1504185951.024","[[390497205.906, 677894543.881, 1664479324.53],[3256042026.066, 2675094409.419, 114857746.823],[3899466049.467, 2298168555.406, 144524015.408]]","[[3840064640.577, 414473958.727, 3176655944.389],[729400497.566, 1888627417.721, 390251916.306],[1940862805.148, 3224519891.73, 3492470882.592]]"
values_52,4,"{808912512.168, 1093709044.502, 3557722287.869, 2522468061.352","[[3403604029.786, 3103797923.186, 3472495089.737, 425526436.709],[2915933116.925, 4261875493.844, 3484809081.386, 703913934.561],[1799007477.679, 4249809779.896, 126752253.471, 2548492353.221],[1629623894.116, 955881235.617, 2787806441.778, 2855309114.045]]","[[2165583375.19, 804424764.552, 285305562.83, 1979977826.045],[2409242248.115, 3668046704.718, 3451630634.212, 3386878098.925],[1131785532.768, 1881675202.175, 906134722.525, 3087311201.098],[1156345733.395, 2214329590.859, 1599068044.104, 4202287745.917]]"
values_44,3,"{2803423403.552, 1948812991.939, 3495441905.576","[[2333864338.582, 1875791289.773, 2519851255.726],[2799305635.785, 1759672267.183, 3834949542.546],[883927775.068, 1908808923.839, 2017114677.833]]","[[951228148.091, 969710103.83, 1162820491.254],[67058005.37, 1572780146.458, 988432123.989],[3028173795.85, 1649973957.521, 1466141927.825]]"
values_17,8,"{1673562372.886, 3778814012.117, 594745304.322, 17502646.023, 3973463137.527, 2576605087.988, 354310003.822, 2649822290.27","[[258514198.4, 1365842646.09, 1360067402.976, 1317988789.262, 3375031522.659, 37157069.865, 85057807.244, 3959418678.684],[3704157437.159, 3947886323.393, 3417580704.273, 2110114488.448, 1229155686.155, 2185334684.849, 3671540194.858, 3455160435.566],[1539051951.44, 418413732.465, 2762390057.288, 3429192808.675, 4093165432.114, 1749814939.345, 4124903383.994, 1782521072.585],[4203551603.106, 3053508239.608, 55964260.565, 2828582800.133, 3603574165.916, 1091038740.934, 880168867.874, 1355862046.787],[3228165153.02, 3061607040.659, 2746060793.805, 3484786194.856, 166050060.598, 3407460720.323, 3020904870.847, 1249523881.458],[3975741414.112, 919066119.965, 3419706826.76, 2877276821.879, 2973642179.691, 1242618206.232, 19233068.198, 4268480801.058],[4112924600.108, 4261059671.655, 2902119598.989, 2169240371.387, 1192979096.93, 1716413962.534, 3755763948.02, 2157148732.154],[655046266.271, 72394354.3, 556223876.896, 2991034618.156, 493539670.025, 548168227.479, 621606736.674, 2517110350.262]]","[[2100204037.253, 3916428892.842, 87903700.383, 277005857.96, 3869369811.573, 1459757967.438, 4188467039.396, 4213868521.048],[1555619865.159, 856524093.496, 514821462.884, 1500490283.437, 2042520093.578, 552425952.757, 3214435167.787, 2342971740.602],[1638910364.702, 3317069768.216, 3381323638.348, 3570042738.284, 3497237833.906, 4041626195.708, 2493944816.089, 406900946.991],[338578652.326, 1924807392.573, 3009814225.027, 1291228220.992, 1100379829.659, 3890067393.316, 1564038542.372, 4042433739.149],[1393866746.02, 3150361578.241, 1550935669.379, 3830587375.133, 316149458.793, 428121264.712, 4176166004.662, 2483494494.027],[1505070942.161, 4213453554.55, 1879088204.447, 3757891982.035, 3289364383.804, 3622807340.671, 617823118.64, 4041382576.992],[998647963.678, 3836550533.92, 250309451.419, 3949627538.911, 1482888104.635, 1748308572.324, 3012671113.676, 1809910718.734],[2732530714.682, 1762502367.002, 3674055115.249, 4051331501.533, 3000605517.72, 1077806603.111, 1836143012.157, 3703634213.532]]"
values_36,8,"{1867474898.147, 750246600.858, 1111703798.969, 2319832350.098, 3655479747.141, 3207412354.808, 1021248784.467, 2332396945.968","[[4061641523.876, 3745363218.929, 1067663396.777, 2789567025.554, 2738550865.297, 755773385.314, 1866636188.239, 1298751797.832],[3743395919.317, 914324050.912, 4225904202.344, 2381821271.827, 2639095514.51, 3048286461.335, 1929559765.301, 143631186.706],[2650734263.374, 3412220192.225, 4016353592.375, 2218844998.913, 3464964018.361, 471362890.504, 1315244969.29, 59479533.27],[540287200.874, 1124932517.961, 942675792.694, 467675049.608, 1957746148.292, 129533384.768, 316617462.876, 884150866.894],[3419711839.015, 2861361115.966, 132136933.133, 1230961695.478, 2299127024.947, 3313509673.437, 690852621.174, 2658853287.357],[4281544174.254, 1501295991.141, 848213562.572, 3213632162.379, 1312619397.404, 2019750324.68, 3754756379.473, 3276758751.527],[520892338.947, 3927461894.71, 2882842055.862, 880688007.661, 4082184574.235, 2817459924.447, 2764418483.186, 3079460931.393],[108492150.801, 290981404.157, 1807261042.727, 2199726269.023, 2143768031.704, 727528863.647, 2647926125.895, 3961274835.121]]","[[332279.222, 2486275474.389, 349453051.713, 29761198.352, 2814034713.085, 838498462.377, 285327757.083, 2285663298.493],[594704724.412, 1870070774.571, 2586028162.758, 675089326.501, 2591434128.464, 3156294574.609, 1743899091.829, 555141185.93],[3545148874.359, 1638983495.954, 2279737551.164, 1407562522.116, 480393755.656, 127423433.196, 3795464164.754, 1553030543.795],[3441481712.674, 4086496936.182, 2796976816.474, 243864797.874, 557318957.452, 3543944532.966, 3922994179.087, 3263280687.453],[2599111669.516, 2800443935.119, 4124612200.712, 2501750835.995, 3200872655.755, 1990269980.491, 3518770256.993, 145470977.474],[3407786161.21, 4169000996.027, 3649507094.564, 163371560.81, 813844106.626, 2302963904.263, 2174596116.278, 137108496.475],[3076149646.277, 571631007.099, 347749189.092, 49562348.748, 3993517186.077, 1338642605.16, 2153022516.09, 1725583560.416],[1863807852.69, 3561834136.591, 290374566.882, 1224945979.551, 1613522924.123, 319084261.066, 2152846372.146, 1781408189.792]]"
